3980.36	-0.0825269	-0.0741288	-0.111078	-0.0927188	-0.117039	-0.0960519	0.0783581	0.0756947	0.0318458	0.0622433	0.0749307	-0.0132278	0.00704278	-0.110682	-0.104874	-0.115788	-0.11541	-0.113652	-0.121503	-0.121608	-0.107467	-0.117506	-0.104015	-0.100702	-0.0984602	-0.109679	-0.106344	-0.0758883	-0.0795942	-0.0858975	-0.0927757	-0.0942511	-0.079022	0.0385416	0.0373396	-0.00635089	0.047874	0.0806327	-0.00827657	-0.045425	-0.0172641	0.0217313	-0.0130868	-0.0270126	-0.0125931	-0.0193142	-0.0204278	-0.0544841	-0.136448	-0.0658649	-0.0699589	-0.0404653	-0.0852415	-0.0271114	-0.0390036	-0.034855	-0.0241404	0.0368596	-0.0499246	-0.033609	-0.0236201	0.00872669
3978.43	-0.0827558	-0.0741483	-0.111486	-0.0929682	-0.117094	-0.0965054	0.0784526	0.0754524	0.0321204	0.0622464	0.0747164	-0.0129839	0.00728251	-0.110234	-0.10427	-0.114706	-0.115318	-0.113758	-0.121256	-0.121488	-0.107302	-0.116938	-0.10374	-0.101048	-0.0984462	-0.109548	-0.106277	-0.0757716	-0.07949	-0.0862463	-0.0927337	-0.0945604	-0.0790549	0.0383194	0.0375043	-0.00704715	0.0476607	0.0808245	-0.00863168	-0.0455806	-0.0173052	0.0216867	-0.0131438	-0.0267832	-0.0126439	-0.0188989	-0.0207566	-0.0546023	-0.136635	-0.065963	-0.0702511	-0.0409525	-0.0851855	-0.028187	-0.0392511	-0.0352239	-0.0251926	0.0363942	-0.0505401	-0.0335235	-0.0235298	0.00830867
3976.5	-0.083033	-0.0735138	-0.111467	-0.0927	-0.116575	-0.096284	0.0778569	0.0748744	0.032038	0.0619285	0.0745061	-0.0132017	0.00733909	-0.110162	-0.103923	-0.113905	-0.115126	-0.113492	-0.121318	-0.121583	-0.10701	-0.11675	-0.103612	-0.101152	-0.0984103	-0.109541	-0.106115	-0.0757147	-0.0791241	-0.0863342	-0.0930441	-0.0945735	-0.0795843	0.0379976	0.0375253	-0.00660107	0.0474617	0.0811376	-0.00889367	-0.0457609	-0.0169843	0.0217641	-0.0128681	-0.0268733	-0.0124228	-0.0188818	-0.0207266	-0.0545259	-0.136441	-0.0655653	-0.0701941	-0.0407789	-0.0846703	-0.0278687	-0.0394575	-0.0351344	-0.0250612	0.0373208	-0.0504583	-0.0330575	-0.0236059	0.00834343
3974.57	-0.0824838	-0.0728463	-0.110459	-0.0916587	-0.115787	-0.0956303	0.0773657	0.0744577	0.0317666	0.061591	0.0744112	-0.0136941	0.00677911	-0.109958	-0.103899	-0.114069	-0.114763	-0.113277	-0.121475	-0.121365	-0.106756	-0.116733	-0.103644	-0.101251	-0.09838	-0.109459	-0.10586	-0.0759658	-0.0794212	-0.0862137	-0.0931514	-0.0946047	-0.0799665	0.0376129	0.0370483	-0.00638772	0.0472327	0.0808521	-0.00875571	-0.045769	-0.0170432	0.021318	-0.0132791	-0.0273668	-0.0125475	-0.019296	-0.021221	-0.0547982	-0.136538	-0.065115	-0.0700527	-0.040453	-0.0839999	-0.0271596	-0.0393329	-0.0344677	-0.0246123	0.0373606	-0.0498507	-0.032958	-0.0237902	0.00868586
3972.64	-0.0822576	-0.0732382	-0.110327	-0.0915266	-0.115777	-0.0960206	0.0769825	0.0743843	0.0311353	0.0612946	0.0739584	-0.0142268	0.00601191	-0.109895	-0.104027	-0.114196	-0.114647	-0.113442	-0.121458	-0.121333	-0.106631	-0.116654	-0.103713	-0.100938	-0.0981643	-0.109201	-0.105792	-0.0756692	-0.0795382	-0.0859114	-0.0929385	-0.094203	-0.079829	0.0379302	0.0364745	-0.00707958	0.047189	0.0805451	-0.00853975	-0.0460372	-0.0176969	0.0209399	-0.013876	-0.0278107	-0.0126408	-0.0198258	-0.0218484	-0.0549404	-0.137026	-0.0659247	-0.0704658	-0.0406858	-0.0843374	-0.0274149	-0.0398375	-0.0349981	-0.025403	0.0364828	-0.0504677	-0.0344509	-0.0245405	0.00801794
3970.71	-0.0822823	-0.0736255	-0.110684	-0.0919809	-0.116334	-0.0967668	0.0762816	0.0743703	0.0304074	0.0607903	0.0734404	-0.0145684	0.00556991	-0.109819	-0.103852	-0.113798	-0.114801	-0.113263	-0.121522	-0.121299	-0.106393	-0.116387	-0.103604	-0.100638	-0.0979318	-0.10938	-0.105931	-0.0754126	-0.0792832	-0.0858342	-0.0928921	-0.0938325	-0.0796909	0.0382813	0.0367911	-0.0067419	0.0476562	0.0806601	-0.00849153	-0.0460822	-0.0175194	0.0210319	-0.0138121	-0.0273204	-0.0121746	-0.0195345	-0.0213137	-0.0546444	-0.137784	-0.0674466	-0.0706379	-0.0417854	-0.0851162	-0.0273672	-0.0404452	-0.0358003	-0.0263236	0.0359498	-0.0513441	-0.0355987	-0.0248062	0.00721857
3968.78	-0.0823383	-0.0735311	-0.110739	-0.0920997	-0.116573	-0.0968208	0.0763105	0.0745095	0.0305428	0.0609369	0.0737447	-0.0141557	0.00574682	-0.110085	-0.104413	-0.11419	-0.115326	-0.113426	-0.121915	-0.121667	-0.107058	-0.116818	-0.103955	-0.101156	-0.0982005	-0.109896	-0.105888	-0.0753423	-0.0791236	-0.085972	-0.0930111	-0.0942432	-0.0796299	0.0376898	0.0364093	-0.00702599	0.0472314	0.0803203	-0.00880247	-0.046288	-0.0174797	0.0207744	-0.014241	-0.0275272	-0.0125925	-0.0194598	-0.0212926	-0.0549126	-0.138164	-0.0672976	-0.0701	-0.0422882	-0.0852949	-0.0276518	-0.0402547	-0.0352691	-0.0264393	0.0354601	-0.0514477	-0.0352792	-0.0249633	0.00770063
3966.86	-0.082673	-0.0738278	-0.110852	-0.0919106	-0.116301	-0.096767	0.0764244	0.0742812	0.0303771	0.0607296	0.0738325	-0.0141195	0.00587593	-0.109901	-0.104649	-0.114499	-0.115751	-0.113399	-0.121707	-0.121919	-0.107368	-0.117112	-0.103983	-0.101782	-0.0987793	-0.110268	-0.106352	-0.075782	-0.0795606	-0.0862504	-0.0930416	-0.0947564	-0.0800102	0.036743	0.0353146	-0.00773721	0.0463126	0.0793933	-0.00958346	-0.0465921	-0.0183288	0.0199324	-0.0150482	-0.0283532	-0.0136361	-0.0198503	-0.0218979	-0.0554301	-0.13843	-0.0670168	-0.069605	-0.0412396	-0.0854158	-0.0280693	-0.04009	-0.0350968	-0.0265132	0.035394	-0.0513563	-0.0348721	-0.0247658	0.00860913
3964.93	-0.082635	-0.0737602	-0.110772	-0.092086	-0.11617	-0.0965933	0.0756826	0.0735923	0.0298963	0.0602426	0.0735259	-0.0145975	0.00540073	-0.10982	-0.10426	-0.114401	-0.115828	-0.11311	-0.121697	-0.12194	-0.107127	-0.117069	-0.103879	-0.101541	-0.0986655	-0.109986	-0.106358	-0.0753981	-0.0795005	-0.0861876	-0.0931001	-0.0945942	-0.0800248	0.0365892	0.0351883	-0.00799252	0.0458715	0.078619	-0.0100252	-0.047138	-0.0188453	0.0195371	-0.0151085	-0.0283682	-0.0143544	-0.020428	-0.0223215	-0.0557281	-0.139108	-0.0671205	-0.0698769	-0.0406935	-0.0860315	-0.0283089	-0.0401351	-0.0353084	-0.0271641	0.0343988	-0.0520079	-0.0351645	-0.0249156	0.00801133
3963	-0.0822764	-0.073476	-0.110893	-0.0923653	-0.116325	-0.0967554	0.0752335	0.0729289	0.0297749	0.0595277	0.073057	-0.0149271	0.00501874	-0.110027	-0.104145	-0.114288	-0.11586	-0.113258	-0.122071	-0.121808	-0.106956	-0.117056	-0.103831	-0.101125	-0.0983611	-0.109654	-0.106068	-0.0750979	-0.0793462	-0.0861929	-0.0935611	-0.0945439	-0.079718	0.0363558	0.0351105	-0.00814723	0.0456325	0.0782959	-0.0100962	-0.0473407	-0.0190536	0.0193813	-0.0149782	-0.0282028	-0.0144992	-0.0211559	-0.0231384	-0.0556468	-0.139388	-0.0675245	-0.0704693	-0.041242	-0.0869967	-0.0284477	-0.040547	-0.0355935	-0.0274706	0.0340982	-0.0525853	-0.0356954	-0.0252317	0.00686757
3961.07	-0.0822014	-0.0738353	-0.111382	-0.0926469	-0.116508	-0.0972154	0.0759576	0.0727705	0.029843	0.0594474	0.0725708	-0.0150036	0.00503094	-0.109746	-0.10416	-0.113935	-0.115577	-0.113065	-0.121963	-0.121319	-0.106896	-0.117137	-0.103831	-0.101059	-0.0979493	-0.109412	-0.106138	-0.0755025	-0.0796056	-0.0858905	-0.0938932	-0.0946266	-0.079942	0.0357782	0.0349861	-0.00853055	0.0454939	0.0782733	-0.010306	-0.0472996	-0.0190461	0.019395	-0.0152006	-0.0284173	-0.0145827	-0.021288	-0.023404	-0.0556121	-0.138778	-0.0680457	-0.0706004	-0.0418243	-0.087355	-0.0282567	-0.040574	-0.0352854	-0.0269385	0.0349791	-0.0516388	-0.0364399	-0.0254984	0.0068508
3959.14	-0.0823522	-0.0739479	-0.111082	-0.0924653	-0.116339	-0.0970392	0.07616	0.0729836	0.0293656	0.0591181	0.0722456	-0.0154803	0.00457591	-0.10962	-0.104443	-0.114082	-0.116158	-0.113331	-0.12225	-0.121795	-0.107401	-0.117284	-0.104379	-0.101118	-0.0978882	-0.109346	-0.105979	-0.0755205	-0.0797184	-0.0858903	-0.0935289	-0.0946073	-0.080126	0.0355956	0.0346689	-0.00831496	0.0454107	0.0783643	-0.00988507	-0.0474085	-0.0190844	0.0194903	-0.0151858	-0.0284398	-0.0146709	-0.0210284	-0.0228659	-0.0560032	-0.137529	-0.0675352	-0.0698504	-0.0412411	-0.0864253	-0.0271553	-0.0397982	-0.0342977	-0.0259822	0.0358256	-0.0512046	-0.0355657	-0.0250008	0.00729778
3957.21	-0.0823138	-0.0738411	-0.110457	-0.0921417	-0.116229	-0.0972379	0.0757576	0.0727866	0.0290078	0.0588962	0.0719801	-0.0155908	0.0042343	-0.109865	-0.10486	-0.114864	-0.11686	-0.114035	-0.122826	-0.122179	-0.107965	-0.11765	-0.104991	-0.1014	-0.0984863	-0.109412	-0.105716	-0.075575	-0.079847	-0.0862803	-0.0929125	-0.0946703	-0.07996	0.0358917	0.0344223	-0.00832562	0.0449763	0.0780061	-0.00978219	-0.0478715	-0.019322	0.0185262	-0.0158899	-0.0289301	-0.0148373	-0.0213835	-0.0229174	-0.056175	-0.137723	-0.067704	-0.0693511	-0.0414783	-0.0861288	-0.0269629	-0.039198	-0.034276	-0.026387	0.0352044	-0.052024	-0.0348819	-0.0243928	0.00747512
3955.29	-0.082566	-0.0742148	-0.110685	-0.0918568	-0.116385	-0.0975006	0.0755104	0.0722564	0.0289153	0.0588488	0.07168	-0.015552	0.00404827	-0.109701	-0.104524	-0.114254	-0.116289	-0.113632	-0.122505	-0.121715	-0.107147	-0.117215	-0.104419	-0.101618	-0.0987244	-0.109605	-0.106163	-0.0757177	-0.0796296	-0.0865845	-0.0929096	-0.0950818	-0.0801074	0.036217	0.0342528	-0.00848172	0.0450541	0.0780648	-0.0101008	-0.0480111	-0.0195592	0.0179052	-0.0160997	-0.0292853	-0.0146329	-0.0217125	-0.0233259	-0.055986	-0.138051	-0.0684453	-0.069106	-0.0418804	-0.0859473	-0.0274618	-0.0390899	-0.0342529	-0.0268065	0.0352719	-0.052202	-0.0352191	-0.0242604	0.00777675
3953.36	-0.0821958	-0.073809	-0.11045	-0.0918354	-0.115924	-0.0971436	0.0749751	0.0724137	0.0287736	0.0587699	0.0714181	-0.0156251	0.00395253	-0.109425	-0.104365	-0.113975	-0.115776	-0.113334	-0.122121	-0.121471	-0.10623	-0.116461	-0.103696	-0.101784	-0.09886	-0.109957	-0.106486	-0.0757385	-0.0796392	-0.0869056	-0.093616	-0.0955613	-0.0804311	0.0362052	0.0343343	-0.00852626	0.0450822	0.0785551	-0.0101177	-0.0475094	-0.0196102	0.0182111	-0.015721	-0.0293789	-0.0146677	-0.0214	-0.0232191	-0.0559488	-0.138326	-0.0679266	-0.0685169	-0.0413506	-0.0856921	-0.0273625	-0.0394719	-0.0340475	-0.0265681	0.0353282	-0.0515179	-0.034552	-0.0240007	0.00859314
3951.43	-0.081376	-0.0729588	-0.110068	-0.091718	-0.115475	-0.0969666	0.0744339	0.0721318	0.0283946	0.0584856	0.0715712	-0.0157054	0.00393916	-0.109869	-0.104701	-0.114396	-0.116075	-0.113407	-0.122064	-0.121741	-0.106441	-0.116561	-0.103845	-0.101955	-0.0990218	-0.110292	-0.106468	-0.0758571	-0.0801118	-0.0867487	-0.0939043	-0.0955151	-0.0805999	0.0357963	0.0339812	-0.00905238	0.0441985	0.0784238	-0.010547	-0.0474552	-0.0199407	0.0179146	-0.0162039	-0.0296789	-0.0152772	-0.0215678	-0.0233885	-0.0563735	-0.138247	-0.0678105	-0.0689232	-0.0415413	-0.0856256	-0.0270732	-0.0403898	-0.0340558	-0.0264342	0.0341962	-0.0510659	-0.0341282	-0.0238401	0.00900745
3949.5	-0.0816341	-0.0732222	-0.110388	-0.0916394	-0.115906	-0.097573	0.0738676	0.0714147	0.0277283	0.0580816	0.0715726	-0.0157569	0.00359607	-0.110271	-0.104859	-0.114594	-0.11631	-0.113859	-0.122122	-0.122227	-0.106948	-0.116997	-0.104343	-0.101951	-0.0988417	-0.110505	-0.106335	-0.0754631	-0.080311	-0.0862669	-0.0938326	-0.095114	-0.0807585	0.0351984	0.0332815	-0.00953151	0.0430908	0.0777614	-0.0114797	-0.0483259	-0.0207078	0.0171196	-0.0167958	-0.0298995	-0.016135	-0.022239	-0.0241103	-0.0570616	-0.137675	-0.0675886	-0.0685406	-0.0417096	-0.0855199	-0.02637	-0.0403884	-0.0338378	-0.0262927	0.0345248	-0.0509793	-0.0344691	-0.0235648	0.00878146
3947.57	-0.0824676	-0.0743619	-0.110943	-0.0920826	-0.116447	-0.0982997	0.0735753	0.0711704	0.0276123	0.0581671	0.0710564	-0.0156916	0.00309365	-0.10993	-0.104631	-0.114607	-0.11615	-0.114017	-0.12228	-0.122492	-0.107039	-0.117148	-0.104379	-0.10147	-0.0982073	-0.110178	-0.10563	-0.0749753	-0.0799267	-0.0860536	-0.0936496	-0.0948161	-0.080574	0.0342955	0.0326439	-0.00964805	0.0427638	0.0772741	-0.0119863	-0.048871	-0.021421	0.0168451	-0.0170793	-0.0302326	-0.0163029	-0.0227875	-0.0245081	-0.0572809	-0.13781	-0.0675808	-0.0678811	-0.0415148	-0.0855879	-0.0264273	-0.0399827	-0.0335327	-0.0263454	0.0350775	-0.0510587	-0.0347418	-0.0236818	0.00867883
3945.64	-0.0827359	-0.0750337	-0.111017	-0.0921603	-0.116284	-0.0983827	0.0736809	0.0714487	0.027935	0.0580856	0.0707469	-0.0158328	0.00302061	-0.109601	-0.104654	-0.114082	-0.11589	-0.113337	-0.122299	-0.122029	-0.106704	-0.116757	-0.104402	-0.101456	-0.0982325	-0.110197	-0.105332	-0.0752706	-0.0804267	-0.0866928	-0.093581	-0.0947817	-0.0807854	0.0341844	0.0323352	-0.0100791	0.0432778	0.0768285	-0.0118013	-0.0487523	-0.021037	0.0171186	-0.0171816	-0.0305097	-0.0162226	-0.0227303	-0.0245299	-0.0571134	-0.138479	-0.0679695	-0.068473	-0.0414369	-0.0856889	-0.027217	-0.0397926	-0.03342	-0.0264744	0.0351761	-0.0513195	-0.0346929	-0.024162	0.00849136
3943.71	-0.0822233	-0.0746415	-0.110658	-0.0916752	-0.115616	-0.0985549	0.0735511	0.0710604	0.028142	0.0576661	0.0709461	-0.0162153	0.00297507	-0.109302	-0.104332	-0.113583	-0.116059	-0.112901	-0.121968	-0.121682	-0.106453	-0.116162	-0.104173	-0.101735	-0.0986871	-0.110488	-0.106043	-0.0758633	-0.0807112	-0.0873841	-0.0938416	-0.0950017	-0.081006	0.0340249	0.0322899	-0.0106876	0.0431846	0.0763166	-0.0123341	-0.0491842	-0.0211835	0.0164895	-0.0175998	-0.0310146	-0.0164596	-0.0229391	-0.0244347	-0.0573078	-0.138367	-0.0680456	-0.0688797	-0.0407901	-0.0856818	-0.0272902	-0.0394381	-0.0332345	-0.0267207	0.035354	-0.0525132	-0.0351707	-0.0239317	0.00863968
3941.79	-0.0817915	-0.0740118	-0.11015	-0.0911076	-0.114973	-0.0983727	0.0733315	0.0707489	0.0279125	0.057015	0.0709851	-0.0168281	0.0028234	-0.109195	-0.104288	-0.113811	-0.116448	-0.11308	-0.122057	-0.122004	-0.106643	-0.116207	-0.104076	-0.101833	-0.0987749	-0.110534	-0.106246	-0.0760095	-0.0804028	-0.086891	-0.09392	-0.0951625	-0.0810564	0.0341456	0.0326015	-0.00998971	0.0434012	0.0765778	-0.0119216	-0.0486282	-0.0211273	0.0168152	-0.0174522	-0.030713	-0.0163131	-0.022954	-0.0241206	-0.0572267	-0.137406	-0.0676863	-0.0686465	-0.0404145	-0.0851052	-0.0266679	-0.0384837	-0.0331012	-0.0268538	0.0351969	-0.0524502	-0.0356852	-0.0239648	0.009374
3939.86	-0.0817722	-0.0740233	-0.110563	-0.0914448	-0.115401	-0.0984527	0.0731452	0.0714513	0.0278664	0.0571952	0.0710157	-0.0164795	0.00297774	-0.109071	-0.10414	-0.113748	-0.116393	-0.11296	-0.122071	-0.122083	-0.106516	-0.116419	-0.104247	-0.101983	-0.0985346	-0.110536	-0.106084	-0.0757079	-0.0803653	-0.0867407	-0.0940158	-0.0948361	-0.0812062	0.0345173	0.032327	-0.00951364	0.0435665	0.0768325	-0.0112023	-0.048045	-0.0210909	0.0173693	-0.0170646	-0.0300873	-0.0163134	-0.0222601	-0.0240821	-0.0570665	-0.137896	-0.0689934	-0.0697958	-0.0417027	-0.0857719	-0.0276005	-0.0393989	-0.0342013	-0.0281781	0.0333999	-0.0524882	-0.0366122	-0.0250473	0.00831722
3937.93	-0.0819563	-0.0746311	-0.111295	-0.0922793	-0.116278	-0.0992043	0.0728376	0.071371	0.0273338	0.0571261	0.071246	-0.0162339	0.00279852	-0.108926	-0.104125	-0.113458	-0.116062	-0.112772	-0.122265	-0.121932	-0.106295	-0.116247	-0.104165	-0.102282	-0.0986975	-0.110565	-0.10616	-0.0756224	-0.0806537	-0.0870945	-0.0941132	-0.0947207	-0.0812544	0.0340688	0.032199	-0.00987649	0.0429725	0.0766891	-0.0115433	-0.0481477	-0.0212491	0.0170001	-0.017126	-0.0303803	-0.0167355	-0.0224435	-0.0246986	-0.0572016	-0.138498	-0.0693439	-0.0701364	-0.042087	-0.0862093	-0.0284693	-0.0396376	-0.0347124	-0.0283652	0.033176	-0.0531876	-0.0363866	-0.0250124	0.0076954
3936	-0.0817697	-0.0739103	-0.110847	-0.0921609	-0.115996	-0.0991413	0.0727949	0.0704783	0.0265589	0.0568871	0.0708374	-0.0167137	0.00240832	-0.109129	-0.104292	-0.113931	-0.115858	-0.112834	-0.122574	-0.122168	-0.106174	-0.116217	-0.104236	-0.102456	-0.0989633	-0.11073	-0.106238	-0.0757126	-0.0808546	-0.087208	-0.0940756	-0.095129	-0.0812919	0.033461	0.0320849	-0.0102885	0.0424185	0.0763973	-0.011885	-0.0484849	-0.0215262	0.0162638	-0.0176486	-0.0308731	-0.0171815	-0.0232469	-0.0251555	-0.0574447	-0.13852	-0.0686996	-0.0693789	-0.0413463	-0.0863542	-0.0273424	-0.0393795	-0.0337536	-0.0277665	0.0335163	-0.0534536	-0.0357612	-0.0236647	0.00849096
