3980.36	-0.125855	-0.0404458	-0.064825	-0.130531	-0.129369	-0.119646	-0.0817528	-0.124638	-0.109235	-0.0545832	-0.0919806	-0.103894	-0.105497	-0.0967719	-0.120328	-0.130974	-0.0178676	-0.0511767	-0.0370927	-0.0180603	-0.0389244	-0.10481	0.0235715	-0.0458869	-0.0445702	-0.107164	-0.035382	-0.0867665	-0.103892	-0.113363	-0.0522447	-0.0942585	0.0169504	-0.0880986	-0.0692113	-0.0893618	-0.0923438	-0.102441	0.0449101	-0.0902455	0.0487996	-0.0844535	0.028216	-0.0197429	-0.116807	-0.0677435	-0.0953606	-0.0984071	-0.0858943	-0.112299	-0.11204	0.0479275	-0.112864	-0.0818959	-0.0742974
3978.43	-0.125631	-0.0405048	-0.0645766	-0.130079	-0.129215	-0.119394	-0.0814812	-0.12425	-0.108916	-0.0540126	-0.0916526	-0.103579	-0.105195	-0.0967576	-0.11965	-0.13034	-0.0179696	-0.050523	-0.0366413	-0.0180188	-0.0385408	-0.104252	0.0245791	-0.045419	-0.0444404	-0.10664	-0.0354205	-0.0865966	-0.10379	-0.11286	-0.0518488	-0.0935041	0.0171037	-0.0878028	-0.0688787	-0.0890942	-0.0922245	-0.102176	0.0451488	-0.0900585	0.0486909	-0.0841661	0.0284166	-0.0192667	-0.116563	-0.0674393	-0.0951288	-0.0980276	-0.0855735	-0.111634	-0.111902	0.048007	-0.112626	-0.08135	-0.0741067
3976.5	-0.125418	-0.0402397	-0.0644276	-0.129688	-0.128925	-0.11913	-0.0810186	-0.123851	-0.108341	-0.0538877	-0.0913267	-0.103328	-0.104792	-0.096497	-0.11931	-0.129951	-0.0180095	-0.0499224	-0.0359035	-0.0177997	-0.0381099	-0.103998	0.0249962	-0.0449908	-0.044236	-0.106356	-0.0350499	-0.0864267	-0.103397	-0.112583	-0.0512685	-0.0929039	0.0177139	-0.0873324	-0.0685177	-0.0887342	-0.0915791	-0.101605	0.045839	-0.089542	0.0491414	-0.0839965	0.0284893	-0.0186625	-0.116169	-0.0672944	-0.0946259	-0.0973649	-0.0852655	-0.111192	-0.111503	0.0484928	-0.112116	-0.0811365	-0.0737456
3974.57	-0.12563	-0.0406354	-0.0649178	-0.129927	-0.129239	-0.119423	-0.081322	-0.123711	-0.108467	-0.0544757	-0.0914706	-0.103661	-0.10504	-0.096628	-0.119734	-0.130317	-0.0182833	-0.0502436	-0.0357854	-0.0178907	-0.0384559	-0.1043	0.0243935	-0.0451348	-0.0445252	-0.106863	-0.0351994	-0.0865216	-0.103679	-0.112778	-0.0510094	-0.0928336	0.017104	-0.0874289	-0.0682541	-0.088975	-0.0912692	-0.101635	0.0461558	-0.0891847	0.0499161	-0.0837481	0.0280362	-0.0187558	-0.115919	-0.067594	-0.0948209	-0.0972673	-0.0853806	-0.111362	-0.111401	0.0486902	-0.111806	-0.0816476	-0.0735855
3972.64	-0.125867	-0.0407852	-0.06552	-0.130367	-0.129619	-0.119723	-0.0816298	-0.124072	-0.109072	-0.054768	-0.0915432	-0.103708	-0.105625	-0.0970781	-0.119897	-0.130444	-0.0185533	-0.0503608	-0.0357381	-0.0181356	-0.0388763	-0.104531	0.0239609	-0.0455371	-0.0449227	-0.107116	-0.0358173	-0.0867603	-0.103986	-0.113009	-0.0516331	-0.0929362	0.0162798	-0.0876491	-0.0681666	-0.0890967	-0.0912284	-0.102035	0.046077	-0.0890894	0.0500202	-0.0834824	0.0276556	-0.0194449	-0.115939	-0.0678983	-0.0953141	-0.0977542	-0.0855202	-0.111495	-0.111712	0.0486471	-0.111863	-0.0817026	-0.0735097
3970.71	-0.125408	-0.0405889	-0.0653433	-0.130204	-0.129285	-0.119412	-0.0818595	-0.124312	-0.109021	-0.0543155	-0.0914576	-0.103531	-0.105718	-0.0969423	-0.11982	-0.130187	-0.0179137	-0.0499733	-0.0351725	-0.0181564	-0.0386148	-0.104444	0.023873	-0.0456252	-0.0447764	-0.106835	-0.0358186	-0.0866204	-0.103663	-0.112891	-0.0520894	-0.0933645	0.016586	-0.0876296	-0.0682594	-0.0890132	-0.0913889	-0.10193	0.0454412	-0.0892393	0.0499689	-0.0834188	0.027692	-0.0198436	-0.11635	-0.0681001	-0.0954739	-0.0980457	-0.0855781	-0.11164	-0.111966	0.0484731	-0.111876	-0.0814543	-0.0736515
3968.78	-0.125063	-0.0408894	-0.0651553	-0.129914	-0.12917	-0.11917	-0.0822398	-0.12435	-0.109085	-0.054338	-0.0913749	-0.103964	-0.105816	-0.0968056	-0.119735	-0.13017	-0.0178052	-0.0494204	-0.0348027	-0.0178935	-0.0388469	-0.104439	0.0243816	-0.0453868	-0.0447707	-0.106921	-0.0354949	-0.0866893	-0.103601	-0.113018	-0.0517751	-0.0929863	0.0171764	-0.0873865	-0.0681485	-0.0887457	-0.0908892	-0.101531	0.0454754	-0.0891074	0.0498814	-0.0834562	0.0278577	-0.0193321	-0.11618	-0.0680532	-0.0949466	-0.0975761	-0.085246	-0.111537	-0.111532	0.0482915	-0.111729	-0.0813699	-0.073379
3966.86	-0.125454	-0.041265	-0.0656066	-0.130046	-0.12927	-0.119249	-0.0822468	-0.124459	-0.109569	-0.0551086	-0.091551	-0.104272	-0.106034	-0.0973136	-0.119936	-0.130363	-0.0178755	-0.0494576	-0.0350658	-0.0179414	-0.0396024	-0.10478	0.0245502	-0.0453571	-0.0452815	-0.107053	-0.0357138	-0.0870485	-0.103774	-0.113362	-0.0517637	-0.0925011	0.01715	-0.0873061	-0.0683064	-0.0885064	-0.0903963	-0.101425	0.0454768	-0.0888224	0.0498689	-0.0836886	0.0276434	-0.0195482	-0.116239	-0.0681784	-0.09464	-0.0975253	-0.0851094	-0.111269	-0.111494	0.0484023	-0.111694	-0.0814083	-0.0733519
3964.93	-0.126281	-0.0417492	-0.0661052	-0.130499	-0.129742	-0.119668	-0.0825921	-0.125011	-0.109951	-0.056204	-0.0922281	-0.104673	-0.106224	-0.0979235	-0.120386	-0.130903	-0.0187115	-0.050176	-0.0356134	-0.0182978	-0.03983	-0.10521	0.0239306	-0.0457867	-0.0458526	-0.107418	-0.0365352	-0.0874244	-0.104353	-0.11383	-0.0517042	-0.0922862	0.0170264	-0.0871083	-0.0683397	-0.0883138	-0.0902568	-0.101014	0.0451603	-0.0885125	0.0498718	-0.0836374	0.0278478	-0.019705	-0.116452	-0.0678714	-0.0946494	-0.0975724	-0.0853802	-0.111292	-0.111752	0.0483846	-0.1117	-0.0810603	-0.073719
3963	-0.126022	-0.0417682	-0.0660889	-0.130144	-0.12923	-0.119523	-0.0822617	-0.124671	-0.10959	-0.0559326	-0.0920539	-0.104664	-0.105853	-0.0976758	-0.12001	-0.130723	-0.0189822	-0.0498414	-0.0352484	-0.0181082	-0.0393442	-0.104831	0.0243079	-0.0457938	-0.045485	-0.107495	-0.0365648	-0.0871208	-0.104202	-0.113511	-0.0515333	-0.0917789	0.0170848	-0.0870807	-0.0682315	-0.0885723	-0.0900934	-0.10066	0.0451985	-0.0884262	0.0495974	-0.083373	0.0280651	-0.0193888	-0.116241	-0.0677063	-0.0946405	-0.0976221	-0.0854927	-0.111177	-0.111569	0.0479157	-0.111746	-0.0806641	-0.0739753
3961.07	-0.125443	-0.0418147	-0.065879	-0.129826	-0.128527	-0.11931	-0.0819422	-0.12414	-0.109434	-0.0548372	-0.0915867	-0.104366	-0.105907	-0.0974596	-0.119623	-0.130464	-0.0183385	-0.0492277	-0.0343145	-0.0178451	-0.0392312	-0.1044	0.0244607	-0.0459516	-0.0449608	-0.107239	-0.0363367	-0.0869294	-0.103554	-0.11314	-0.051202	-0.0913594	0.0169053	-0.0870997	-0.068155	-0.0886506	-0.0898311	-0.100765	0.0455233	-0.088591	0.0496311	-0.0835567	0.0278094	-0.0190333	-0.115711	-0.0678681	-0.0945218	-0.0975834	-0.0852335	-0.110719	-0.111312	0.0481466	-0.111604	-0.0806332	-0.073923
3959.14	-0.125361	-0.0420179	-0.06583	-0.130133	-0.128741	-0.119313	-0.0822874	-0.124321	-0.109552	-0.0548072	-0.0912804	-0.104334	-0.106198	-0.0975939	-0.119715	-0.130526	-0.0180168	-0.0489878	-0.0339834	-0.0181123	-0.0396812	-0.104945	0.0239869	-0.0462939	-0.0452515	-0.107139	-0.0365812	-0.0875353	-0.103509	-0.113112	-0.0512648	-0.0916662	0.0166567	-0.0872724	-0.0681147	-0.0886201	-0.0900476	-0.100858	0.0450867	-0.0889564	0.0495246	-0.083824	0.0275623	-0.0194142	-0.115902	-0.0681382	-0.0945734	-0.0975272	-0.0852572	-0.110684	-0.111658	0.0483141	-0.111652	-0.0811465	-0.0741324
3957.21	-0.125762	-0.0423007	-0.0663346	-0.130014	-0.129217	-0.119409	-0.0825301	-0.124575	-0.109704	-0.0553922	-0.091359	-0.104118	-0.106116	-0.0974723	-0.120055	-0.130524	-0.0179334	-0.048789	-0.0341391	-0.0184659	-0.040116	-0.10518	0.0237753	-0.0462911	-0.0456259	-0.107377	-0.0368898	-0.0878201	-0.103659	-0.113247	-0.0513603	-0.0915591	0.0167695	-0.0872808	-0.0681753	-0.0885243	-0.0902611	-0.10073	0.0449919	-0.0889389	0.0494027	-0.0836336	0.0275205	-0.0198236	-0.116154	-0.0682146	-0.0943492	-0.0977224	-0.0855262	-0.110421	-0.111881	0.04852	-0.111888	-0.0814318	-0.0738688
3955.29	-0.126413	-0.0426761	-0.0667422	-0.130274	-0.129705	-0.119787	-0.0829057	-0.124882	-0.110181	-0.0558198	-0.0922227	-0.104522	-0.106388	-0.0976061	-0.120505	-0.130425	-0.0179364	-0.0490933	-0.0342773	-0.0186177	-0.0405804	-0.105289	0.0236782	-0.0467146	-0.04571	-0.107619	-0.036991	-0.0878841	-0.103856	-0.113796	-0.0509416	-0.0911006	0.0176455	-0.0868684	-0.0677231	-0.0880435	-0.0897461	-0.100233	0.0456207	-0.0883636	0.0500124	-0.0833479	0.0274296	-0.0192103	-0.115713	-0.0678531	-0.0940676	-0.0973762	-0.0853814	-0.110056	-0.111486	0.0487719	-0.111672	-0.0810035	-0.073543
3953.36	-0.12606	-0.0424068	-0.0662891	-0.130176	-0.129412	-0.119777	-0.0832206	-0.12462	-0.110219	-0.0557273	-0.0925003	-0.104476	-0.106622	-0.0974303	-0.120201	-0.130058	-0.0181326	-0.0490946	-0.0339404	-0.0183074	-0.0403054	-0.105061	0.0241945	-0.0464294	-0.0456544	-0.107322	-0.0364596	-0.0880054	-0.10329	-0.113362	-0.0507729	-0.0912418	0.017992	-0.0865778	-0.0671841	-0.0878328	-0.0893744	-0.099849	0.0456965	-0.0881025	0.050741	-0.0833044	0.0271028	-0.019068	-0.115246	-0.0678179	-0.0941107	-0.0968499	-0.0854645	-0.110006	-0.110995	0.0488765	-0.111468	-0.0806279	-0.0732903
3951.43	-0.125097	-0.0418197	-0.0655909	-0.129439	-0.128616	-0.119105	-0.0827695	-0.123957	-0.109606	-0.0551689	-0.0914096	-0.103732	-0.106399	-0.0969391	-0.119296	-0.129354	-0.0176405	-0.0484896	-0.0333869	-0.0177916	-0.0396034	-0.104518	0.0249771	-0.0455583	-0.0453518	-0.106714	-0.0364086	-0.0876641	-0.102724	-0.112442	-0.0510896	-0.0913908	0.017567	-0.0869585	-0.0670997	-0.0883276	-0.0894549	-0.0999433	0.0450219	-0.0881717	0.0509033	-0.0837082	0.0265524	-0.0191966	-0.115425	-0.068117	-0.0943969	-0.0969153	-0.0857025	-0.110116	-0.110976	0.048568	-0.111652	-0.0807328	-0.0728239
3949.5	-0.125442	-0.0421638	-0.0661047	-0.129859	-0.129004	-0.119577	-0.0832746	-0.124347	-0.109865	-0.0556566	-0.0914103	-0.103968	-0.106949	-0.0977342	-0.119778	-0.129823	-0.0180428	-0.048555	-0.0338433	-0.0183263	-0.0399129	-0.104946	0.0243284	-0.0462795	-0.0459219	-0.107493	-0.0368528	-0.0879487	-0.103369	-0.112844	-0.0510847	-0.0909669	0.0175625	-0.0869566	-0.0670664	-0.0884895	-0.0895212	-0.0999797	0.0449706	-0.088149	0.0508865	-0.0834452	0.0266926	-0.0195904	-0.115284	-0.068069	-0.0942397	-0.0968644	-0.0855387	-0.109975	-0.111425	0.0487138	-0.111616	-0.0806267	-0.0727082
3947.57	-0.126239	-0.042679	-0.066786	-0.130542	-0.129815	-0.12015	-0.083945	-0.125221	-0.110173	-0.0564052	-0.0917847	-0.104578	-0.107333	-0.0986403	-0.120529	-0.130468	-0.0188087	-0.0484028	-0.0340248	-0.0188029	-0.0404248	-0.105493	0.0237905	-0.0471713	-0.0465156	-0.107841	-0.0369804	-0.088375	-0.104053	-0.113327	-0.0507917	-0.090724	0.0174425	-0.0866091	-0.0668607	-0.0881507	-0.089337	-0.0998875	0.0454534	-0.0880618	0.0511137	-0.0833266	0.0269217	-0.019942	-0.115019	-0.0678271	-0.0938926	-0.0969353	-0.0850955	-0.109744	-0.111634	0.0488131	-0.111219	-0.0805703	-0.0728909
3945.64	-0.126224	-0.0426588	-0.0667116	-0.130681	-0.12956	-0.119909	-0.0839225	-0.125141	-0.109874	-0.0563789	-0.0914908	-0.104682	-0.107233	-0.0982724	-0.120333	-0.130329	-0.0185567	-0.0479116	-0.0338219	-0.0185198	-0.0405471	-0.105323	0.0237256	-0.0469979	-0.046348	-0.107451	-0.0369699	-0.0883227	-0.104161	-0.113324	-0.0506576	-0.0904468	0.0175605	-0.0861025	-0.0665428	-0.08763	-0.0889344	-0.0998133	0.0455274	-0.0877126	0.0509043	-0.0830704	0.0267649	-0.0200464	-0.115074	-0.0677344	-0.0938416	-0.0969642	-0.0847545	-0.109296	-0.111445	0.0485939	-0.111011	-0.0809582	-0.0728176
3943.71	-0.125879	-0.0426464	-0.0663081	-0.130561	-0.128887	-0.119418	-0.0834077	-0.124575	-0.110079	-0.0559227	-0.0910949	-0.104621	-0.107051	-0.0980817	-0.120214	-0.129669	-0.0182309	-0.0478926	-0.0331713	-0.018258	-0.0401589	-0.104896	0.0238621	-0.0465556	-0.0459798	-0.107536	-0.0371837	-0.0880222	-0.10406	-0.112843	-0.0505789	-0.0898343	0.0179529	-0.0854637	-0.0663067	-0.0871198	-0.0882656	-0.0992573	0.0455222	-0.0871821	0.0507426	-0.082602	0.0273494	-0.019478	-0.114771	-0.0677502	-0.0934911	-0.0964631	-0.0846289	-0.108791	-0.111173	0.048801	-0.110945	-0.0806983	-0.0725158
3941.79	-0.126105	-0.043093	-0.0666068	-0.130182	-0.129108	-0.119587	-0.0833651	-0.124786	-0.110627	-0.0560241	-0.091391	-0.104609	-0.107365	-0.0985372	-0.120613	-0.129656	-0.0184061	-0.0484327	-0.033109	-0.0187749	-0.0403928	-0.105011	0.024083	-0.0466605	-0.0461867	-0.108027	-0.0380003	-0.0882392	-0.103824	-0.113159	-0.0504369	-0.0892389	0.0182071	-0.0849473	-0.0657846	-0.0867786	-0.0874904	-0.0985493	0.0459609	-0.0868074	0.051294	-0.0821733	0.0275561	-0.0189331	-0.114298	-0.0675158	-0.0929899	-0.095931	-0.0842296	-0.108589	-0.110618	0.049463	-0.110576	-0.0799129	-0.0720339
3939.86	-0.126171	-0.0430063	-0.0665788	-0.129909	-0.129128	-0.119618	-0.0836196	-0.124946	-0.110454	-0.0560008	-0.0915064	-0.104485	-0.107326	-0.0982844	-0.120415	-0.129755	-0.018038	-0.0482312	-0.0328068	-0.018926	-0.040616	-0.104919	0.0241062	-0.0467248	-0.0463997	-0.107991	-0.0379473	-0.0886768	-0.103601	-0.113393	-0.0500859	-0.0888773	0.0185012	-0.0849504	-0.0659023	-0.0866924	-0.0873678	-0.0982003	0.0461705	-0.0869354	0.0519825	-0.0820577	0.0271424	-0.0188676	-0.114154	-0.0672158	-0.0929544	-0.0960375	-0.0843851	-0.10843	-0.110381	0.0496968	-0.110252	-0.0797219	-0.0719904
3937.93	-0.125436	-0.0428472	-0.0662262	-0.129976	-0.128642	-0.119509	-0.0834742	-0.124673	-0.1098	-0.055861	-0.0914936	-0.103851	-0.106841	-0.0977051	-0.119846	-0.129535	-0.0172787	-0.0475824	-0.0321041	-0.0183357	-0.040289	-0.104528	0.0245378	-0.0463184	-0.0464173	-0.10769	-0.0375484	-0.0888478	-0.103684	-0.113108	-0.0496009	-0.0886591	0.0186753	-0.0848216	-0.0655678	-0.0866835	-0.0872977	-0.098062	0.0462906	-0.0862972	0.0521406	-0.0821344	0.0270925	-0.0183628	-0.113762	-0.0669201	-0.0924928	-0.0962397	-0.0845908	-0.108087	-0.110163	0.0496684	-0.110018	-0.079317	-0.0715963
3936	-0.125175	-0.0428702	-0.0665709	-0.129669	-0.128533	-0.119205	-0.0835094	-0.124585	-0.109589	-0.0558098	-0.0911279	-0.103945	-0.107062	-0.0973165	-0.119937	-0.129216	-0.0170872	-0.0473577	-0.0318015	-0.0179198	-0.0403156	-0.104344	0.0246255	-0.0461095	-0.0464247	-0.107702	-0.0375027	-0.0888407	-0.103446	-0.112865	-0.0497738	-0.0889494	0.0183624	-0.0853076	-0.0655399	-0.0870592	-0.0873355	-0.0983864	0.0460421	-0.0863808	0.0522208	-0.0823099	0.0270889	-0.0187606	-0.113927	-0.0673771	-0.0926729	-0.0963801	-0.0848823	-0.108098	-0.110612	0.0494657	-0.110367	-0.0796202	-0.0716715
3934.07	-0.125348	-0.042751	-0.0664845	-0.129287	-0.128621	-0.118809	-0.0834212	-0.124263	-0.109897	-0.0559462	-0.090763	-0.104393	-0.107404	-0.0973553	-0.120244	-0.129108	-0.0175426	-0.0473445	-0.031667	-0.0180014	-0.0403787	-0.104086	0.0248282	-0.0459021	-0.0457946	-0.107856	-0.0373178	-0.0884261	-0.103231	-0.112711	-0.0497912	-0.0886123	0.0182329	-0.0851472	-0.0654753	-0.0871785	-0.0870003	-0.098133	0.0462645	-0.0862749	0.0528413	-0.081966	0.0273402	-0.0190127	-0.113939	-0.067666	-0.0930686	-0.0961044	-0.0844446	-0.107952	-0.110707	0.0497843	-0.110517	-0.0796441	-0.0717622
3932.14	-0.125661	-0.0426548	-0.0663579	-0.129459	-0.129027	-0.118811	-0.0836495	-0.124329	-0.110153	-0.0559051	-0.0910247	-0.10456	-0.107524	-0.0977857	-0.120585	-0.129179	-0.0176556	-0.0476087	-0.0315831	-0.0181665	-0.0403676	-0.104389	0.0253602	-0.0458866	-0.0457946	-0.107865	-0.037416	-0.0881942	-0.103326	-0.112725	-0.0496861	-0.0882709	0.0179354	-0.0846245	-0.0651505	-0.0870685	-0.0868175	-0.0978291	0.0461178	-0.085729	0.0529914	-0.0817631	0.0270223	-0.019012	-0.113652	-0.0676494	-0.0930028	-0.0956597	-0.083763	-0.107728	-0.110079	0.0502482	-0.109982	-0.0796622	-0.0716671
3930.22	-0.125947	-0.0429335	-0.0669251	-0.129738	-0.129053	-0.119107	-0.0838912	-0.124809	-0.110138	-0.0560134	-0.0909759	-0.104524	-0.107554	-0.0982446	-0.12072	-0.129189	-0.0177936	-0.0477093	-0.0314281	-0.0185339	-0.0404224	-0.104627	0.0248595	-0.0464566	-0.0463568	-0.108162	-0.0377138	-0.0884571	-0.103512	-0.113074	-0.0495343	-0.0885801	0.0180672	-0.085061	-0.0646134	-0.08707	-0.0869731	-0.0977306	0.0456513	-0.0858268	0.0527955	-0.0820837	0.0268755	-0.0189043	-0.113848	-0.0677732	-0.0930487	-0.0959029	-0.0843092	-0.107702	-0.109766	0.0500594	-0.109484	-0.0799199	-0.0714877
3928.29	-0.125889	-0.0433372	-0.0669962	-0.129831	-0.128753	-0.119456	-0.0836975	-0.1248	-0.10995	-0.0557865	-0.0906933	-0.104629	-0.107378	-0.098199	-0.120184	-0.128912	-0.0175658	-0.0474048	-0.031239	-0.0179676	-0.0402607	-0.104421	0.0245667	-0.0469967	-0.0465821	-0.108087	-0.0379863	-0.0883768	-0.103477	-0.112674	-0.0488363	-0.0878616	0.0188253	-0.0849851	-0.063863	-0.0866124	-0.0867864	-0.0971127	0.0460669	-0.0853534	0.0532919	-0.08194	0.0271978	-0.0184614	-0.113411	-0.0675365	-0.0924874	-0.0956793	-0.0844955	-0.10722	-0.109936	0.0502959	-0.109317	-0.0793961	-0.0711396
