3949.5	0.0125746	-0.0314313	0.212857	0.0268437	0.00301804	-0.0732209	-0.0574452	-0.0800609	-0.0574213	-0.0864088	-0.0984677	-0.0120581	-0.0481784	-0.0421275	0.104597	0.209096	0.241195	0.0954366	0.127241	0.15217	0.217875	0.114777
3947.57	0.0128707	-0.0306812	0.212862	0.0270823	0.00408577	-0.0723815	-0.0571538	-0.0792918	-0.0565824	-0.0860617	-0.097467	-0.0115205	-0.0475754	-0.0416632	0.105435	0.210143	0.242106	0.0960122	0.127642	0.152158	0.218645	0.114805
3945.64	0.0126853	-0.0308288	0.213453	0.026957	0.00401363	-0.0718039	-0.056679	-0.0787992	-0.0565439	-0.0854782	-0.0967289	-0.0107557	-0.0471197	-0.0409184	0.106058	0.211005	0.242516	0.0967777	0.126903	0.152059	0.218743	0.114796
3943.71	0.0121825	-0.0318382	0.213643	0.0263481	0.00335025	-0.0719229	-0.0566806	-0.0793908	-0.057151	-0.0857922	-0.0974497	-0.011541	-0.0476482	-0.041092	0.105446	0.210001	0.242123	0.0965046	0.126168	0.151549	0.218173	0.115142
3941.79	0.0120329	-0.0320542	0.214119	0.0262007	0.00405152	-0.0725166	-0.057254	-0.0795808	-0.0573281	-0.0859005	-0.0982562	-0.0127709	-0.0483615	-0.0415663	0.105158	0.209102	0.242491	0.0964885	0.127048	0.151553	0.217991	0.115749
3939.86	0.0124228	-0.0316045	0.214434	0.0263323	0.00406426	-0.0730587	-0.0571434	-0.0795783	-0.0570275	-0.0857422	-0.0983441	-0.0129357	-0.0482409	-0.0413064	0.10535	0.209755	0.242561	0.0964964	0.127566	0.15208	0.218144	0.115686
3937.93	0.0124675	-0.0311787	0.214175	0.0265727	0.00341446	-0.0730432	-0.0569568	-0.0798567	-0.0572506	-0.0860914	-0.0983416	-0.0128606	-0.0487364	-0.041531	0.105451	0.21024	0.242221	0.096923	0.12748	0.152687	0.218364	0.115307
3936	0.0117836	-0.0321793	0.213786	0.0260893	0.00294701	-0.0729833	-0.0576563	-0.0800142	-0.0574429	-0.0865133	-0.0986216	-0.0128551	-0.0492528	-0.041861	0.104482	0.209662	0.242069	0.0971009	0.126794	0.152841	0.218312	0.115464
3934.07	0.0117187	-0.0329851	0.214584	0.0256155	0.00292226	-0.0725769	-0.0575048	-0.079631	-0.0571237	-0.0864751	-0.0982212	-0.0124133	-0.048749	-0.0414243	0.104443	0.209179	0.242471	0.0971222	0.126985	0.15152	0.218185	0.115392
3932.14	0.0115649	-0.0336189	0.214943	0.0256386	0.00306152	-0.072698	-0.0567405	-0.0794502	-0.057589	-0.0869095	-0.0976556	-0.0124088	-0.0485785	-0.0414487	0.104635	0.208887	0.242503	0.0962325	0.126887	0.151209	0.218661	0.11518
3930.22	0.0116541	-0.0333156	0.215492	0.0257635	0.003341	-0.0735944	-0.0577044	-0.0805653	-0.0588209	-0.0876406	-0.0984419	-0.0132374	-0.0493927	-0.042121	0.104406	0.208789	0.242422	0.0959352	0.126767	0.151958	0.218644	0.115764
3928.29	0.0107621	-0.0334855	0.214032	0.0251739	0.00321541	-0.0737818	-0.0585299	-0.0809636	-0.0592965	-0.0876557	-0.0986972	-0.0134859	-0.0496394	-0.0426039	0.104388	0.208821	0.242723	0.0957689	0.126526	0.151167	0.218148	0.115448
3926.36	0.00984053	-0.0338	0.212545	0.0243451	0.00242874	-0.0734467	-0.0582778	-0.0803355	-0.0592992	-0.0873919	-0.0984793	-0.0131338	-0.0496027	-0.0418574	0.104343	0.209076	0.242303	0.0954387	0.126545	0.150708	0.218375	0.115016
3924.43	0.00998585	-0.0338715	0.213347	0.0246856	0.00222031	-0.0726873	-0.0576754	-0.0798982	-0.0588388	-0.0870758	-0.0981556	-0.0122258	-0.0493873	-0.0405689	0.104772	0.209185	0.24188	0.0957759	0.126973	0.15169	0.218558	0.115055
3922.5	0.0106351	-0.0336973	0.214676	0.0255672	0.00298664	-0.0718243	-0.0565383	-0.0793673	-0.0579066	-0.0863814	-0.0975021	-0.011537	-0.0482776	-0.0399208	0.105297	0.209714	0.242187	0.0969335	0.127504	0.152587	0.21858	0.115753
3920.57	0.0102713	-0.0340637	0.214407	0.0251852	0.00321551	-0.0715891	-0.0563252	-0.0792348	-0.0572846	-0.0862767	-0.0972481	-0.0114466	-0.048088	-0.0403146	0.105049	0.209826	0.242151	0.0970804	0.128101	0.152618	0.217751	0.115095
3918.64	0.0104727	-0.0337642	0.214475	0.0253874	0.00336484	-0.072064	-0.0563086	-0.0790923	-0.057419	-0.0862939	-0.0974014	-0.0117641	-0.0483878	-0.0406465	0.105166	0.210647	0.242301	0.0969141	0.128466	0.153026	0.218298	0.114937
3916.72	0.0105175	-0.0337406	0.215345	0.0255984	0.00371132	-0.0724011	-0.0562719	-0.0794079	-0.0577145	-0.0864468	-0.0977451	-0.0121979	-0.0489565	-0.0412561	0.104889	0.211029	0.243675	0.0963115	0.128156	0.153283	0.219446	0.116509
3914.79	0.01029	-0.0335385	0.216401	0.0258451	0.00415635	-0.0717681	-0.05625	-0.0794659	-0.0579992	-0.0866135	-0.0976697	-0.0121619	-0.0489364	-0.0413176	0.104682	0.211507	0.244137	0.0962597	0.12839	0.153654	0.219079	0.116727
3912.86	0.0103579	-0.0338619	0.21628	0.0262503	0.00427314	-0.0721861	-0.056538	-0.0794579	-0.0581827	-0.0871677	-0.0973369	-0.0120465	-0.0490547	-0.0412541	0.104706	0.211338	0.243539	0.0968492	0.128754	0.153516	0.21827	0.116298
3910.93	0.0102553	-0.0346689	0.215334	0.0257989	0.00409025	-0.0726343	-0.0569379	-0.079818	-0.0588963	-0.0877167	-0.0975672	-0.0124758	-0.049465	-0.0412145	0.105442	0.210621	0.24356	0.0972943	0.128625	0.152683	0.218342	0.116398
3909	0.0101695	-0.0351391	0.21521	0.0246471	0.00334107	-0.0718866	-0.0564948	-0.079374	-0.0587814	-0.0873655	-0.0977783	-0.0124863	-0.0491844	-0.0407812	0.105906	0.209715	0.244131	0.0969863	0.128469	0.152357	0.21781	0.1162
3907.07	0.00988798	-0.0349918	0.216028	0.0252177	0.00323346	-0.0712543	-0.0559679	-0.0788742	-0.0583985	-0.0871531	-0.0971838	-0.0123272	-0.0489391	-0.0401281	0.106242	0.210344	0.245072	0.0965406	0.128599	0.153026	0.218171	0.116618
3905.15	0.00892319	-0.0348477	0.215712	0.025393	0.00293533	-0.0718099	-0.0563876	-0.079214	-0.058624	-0.0877057	-0.0973421	-0.0129113	-0.0491419	-0.0404361	0.105336	0.211454	0.244428	0.0965424	0.128854	0.152578	0.218273	0.116276
3903.22	0.00924918	-0.0343472	0.215941	0.025339	0.00312452	-0.0730211	-0.0572791	-0.079494	-0.0591173	-0.0879005	-0.0977575	-0.0131253	-0.0495338	-0.0410481	0.105158	0.211462	0.244156	0.0975157	0.128714	0.152232	0.218603	0.115459
3901.29	0.00987273	-0.0342982	0.216606	0.0256498	0.00367683	-0.0734931	-0.057842	-0.0800011	-0.0594667	-0.087621	-0.0976731	-0.0125083	-0.0500575	-0.0413517	0.105281	0.211327	0.244832	0.0977322	0.129403	0.153584	0.218958	0.116619
3899.36	0.010042	-0.0343075	0.216749	0.0260416	0.00376222	-0.0726138	-0.0578856	-0.0799176	-0.0594743	-0.087392	-0.0975959	-0.0123959	-0.0502774	-0.0408185	0.105172	0.211295	0.24573	0.0982264	0.130323	0.155183	0.219184	0.117701
3897.43	0.00983446	-0.0347877	0.215682	0.025512	0.00323106	-0.0719016	-0.0575285	-0.0797032	-0.0589429	-0.0879317	-0.0970071	-0.01199	-0.0500437	-0.0401152	0.10522	0.211778	0.246879	0.0979997	0.129708	0.155298	0.218954	0.116577
3895.5	0.00968078	-0.0349712	0.215637	0.0251967	0.0038881	-0.0718295	-0.0567371	-0.079639	-0.0586273	-0.088189	-0.0964869	-0.0112073	-0.0495272	-0.0399598	0.105832	0.212192	0.246751	0.0981963	0.129726	0.154897	0.21875	0.116593
3893.57	0.00905024	-0.0347511	0.216205	0.0256262	0.00402466	-0.0721481	-0.0567938	-0.0791052	-0.0589233	-0.0882017	-0.0961737	-0.0116532	-0.0491534	-0.0399442	0.106136	0.212028	0.246261	0.0980034	0.130321	0.153894	0.218579	0.116994
3891.65	0.0086484	-0.0354077	0.215777	0.0244854	0.00288303	-0.0723667	-0.0571764	-0.0789839	-0.0591513	-0.0881642	-0.0962903	-0.0121461	-0.0491086	-0.0401823	0.104815	0.210711	0.24663	0.0971442	0.129832	0.153344	0.217059	0.116493
3889.72	0.00861552	-0.0358441	0.215648	0.0233394	0.00257764	-0.0723697	-0.0566882	-0.0792901	-0.0590864	-0.0878878	-0.0966751	-0.0115716	-0.0490504	-0.0403979	0.104272	0.210572	0.247107	0.097008	0.129138	0.15374	0.216734	0.116025
3887.79	0.00883205	-0.035401	0.216165	0.023433	0.00256744	-0.0717507	-0.0560243	-0.079113	-0.0585758	-0.0877346	-0.0961584	-0.0105893	-0.048905	-0.0401703	0.104381	0.211325	0.247609	0.0971984	0.129315	0.154405	0.217679	0.115729
3885.86	0.00864131	-0.0352553	0.21633	0.0237805	0.00340989	-0.0714525	-0.0560517	-0.0788118	-0.0589436	-0.0877092	-0.0960409	-0.0103988	-0.0489982	-0.0405825	0.104754	0.211561	0.24874	0.097486	0.129909	0.155704	0.218323	0.116585
3883.93	0.00835127	-0.0352914	0.215582	0.0240818	0.00354984	-0.0718651	-0.0565519	-0.0793222	-0.0598371	-0.0881174	-0.0963956	-0.0107558	-0.0494453	-0.0411465	0.105274	0.211941	0.248933	0.0975423	0.130028	0.154966	0.218364	0.117896
3882	0.00842578	-0.0348332	0.214864	0.0243097	0.00338064	-0.0720868	-0.0562787	-0.0798071	-0.0595855	-0.0883768	-0.0960917	-0.0108547	-0.0494657	-0.0410138	0.104915	0.21221	0.249163	0.0973789	0.129696	0.154072	0.217241	0.11829
3880.07	0.00874938	-0.034716	0.215072	0.0247476	0.00356196	-0.0724573	-0.0561574	-0.079585	-0.0588397	-0.0881261	-0.0955265	-0.0109039	-0.048724	-0.0408097	0.105009	0.212514	0.249356	0.0974709	0.129243	0.154608	0.21683	0.117308
3878.15	0.00827706	-0.0349552	0.216045	0.0250298	0.00324465	-0.072397	-0.0567869	-0.0791543	-0.0586616	-0.0880989	-0.0951346	-0.0111494	-0.0486169	-0.0405027	0.104694	0.212327	0.249532	0.0971367	0.129439	0.154809	0.21765	0.11655
3876.22	0.00836842	-0.0344953	0.216517	0.0253338	0.00364489	-0.0719641	-0.057393	-0.0792317	-0.0592033	-0.0888543	-0.0956596	-0.011324	-0.0491947	-0.0408452	0.105321	0.212608	0.251076	0.0974375	0.130313	0.154549	0.218386	0.117141
3874.29	0.00841768	-0.0351347	0.216594	0.0246911	0.00345684	-0.0715336	-0.0576236	-0.0791512	-0.0592599	-0.0893097	-0.0959748	-0.0113254	-0.0495746	-0.0407642	0.105051	0.211489	0.250192	0.0967785	0.130307	0.154073	0.218194	0.117368
3872.36	0.00758921	-0.0360152	0.216261	0.0235968	0.00297537	-0.0714783	-0.0574793	-0.0791643	-0.0591237	-0.0889622	-0.0958136	-0.0116905	-0.0497446	-0.0403239	0.104258	0.209798	0.248371	0.0958598	0.129584	0.154191	0.217195	0.11701
3870.43	0.00849596	-0.0356221	0.215927	0.0236282	0.00360346	-0.0718182	-0.0576436	-0.0796652	-0.0601385	-0.0890471	-0.0960884	-0.0124298	-0.0502906	-0.0406473	0.104755	0.209593	0.249991	0.0958636	0.129838	0.154583	0.217133	0.117208
3868.5	0.00850599	-0.0356722	0.21589	0.0239987	0.00377863	-0.0723525	-0.0578074	-0.0797668	-0.0603979	-0.0889774	-0.0965373	-0.0122099	-0.0503895	-0.0410533	0.105697	0.210905	0.251049	0.0970716	0.130644	0.154454	0.216785	0.117435
3866.58	0.00719168	-0.036317	0.215525	0.0233977	0.00329412	-0.0726349	-0.0575397	-0.0795159	-0.0604006	-0.0890958	-0.0963159	-0.0112609	-0.0502394	-0.04117	0.104947	0.211348	0.250585	0.0972874	0.130348	0.154739	0.215866	0.117076
3864.65	0.00696594	-0.0367571	0.215174	0.0228186	0.00334334	-0.0723621	-0.0570613	-0.0792305	-0.0601296	-0.0891171	-0.0957355	-0.0108544	-0.0497295	-0.0409106	0.105121	0.210938	0.2518	0.0970824	0.129736	0.155261	0.215523	0.117141
3862.72	0.00681889	-0.0369514	0.215096	0.0228097	0.00292726	-0.0726552	-0.0568711	-0.0792677	-0.0601342	-0.0891053	-0.0954374	-0.0109045	-0.0497185	-0.0411637	0.105004	0.210277	0.249973	0.0986492	0.129458	0.155311	0.215718	0.117369
3860.79	0.00627404	-0.0368388	0.214721	0.0230743	0.00291906	-0.0729916	-0.0568021	-0.0796404	-0.060355	-0.089275	-0.0956806	-0.011121	-0.0498208	-0.0410685	0.104388	0.209999	0.249315	0.0989002	0.129511	0.155004	0.215363	0.1178
3858.86	0.00575901	-0.0372342	0.213811	0.0227603	0.00280065	-0.0726126	-0.0569598	-0.0795583	-0.0603755	-0.0897853	-0.0956275	-0.0113217	-0.0497215	-0.0409027	0.103977	0.209489	0.249962	0.0969701	0.128392	0.153684	0.213871	0.116923
3856.93	0.0063019	-0.0371241	0.21419	0.0232378	0.00346984	-0.0725304	-0.057203	-0.079793	-0.0608007	-0.0899222	-0.0957793	-0.01205	-0.0503946	-0.041459	0.104601	0.210029	0.250303	0.0976735	0.12886	0.154209	0.213648	0.11617
3855	0.00718734	-0.0366637	0.215052	0.0239555	0.00439285	-0.0726585	-0.0570207	-0.0803173	-0.0611756	-0.0897758	-0.0963067	-0.0124041	-0.0508299	-0.0415599	0.105224	0.210095	0.25063	0.0979699	0.128975	0.154251	0.213681	0.115752
3853.08	0.00749005	-0.0367611	0.215076	0.0239045	0.00428723	-0.0728597	-0.0570448	-0.0797436	-0.0609578	-0.0896526	-0.0961465	-0.0115533	-0.0508631	-0.0408794	0.104505	0.209896	0.25148	0.0969964	0.129241	0.153404	0.214221	0.116872
3851.15	0.00652058	-0.0375698	0.214105	0.0238408	0.00311681	-0.0726795	-0.0569291	-0.0788723	-0.0607958	-0.0889209	-0.0951563	-0.0116682	-0.0503716	-0.0403351	0.103515	0.210465	0.250851	0.0978603	0.129481	0.153802	0.214431	0.116812
3849.22	0.00687022	-0.0371175	0.214855	0.0241444	0.0044897	-0.0722149	-0.0565309	-0.078225	-0.0604322	-0.0886776	-0.0945165	-0.0118743	-0.0498962	-0.0402816	0.104657	0.211351	0.252837	0.0991339	0.130557	0.155508	0.215962	0.117337
3847.29	0.00645338	-0.0369761	0.215634	0.023916	0.00490127	-0.0727188	-0.0565355	-0.0781737	-0.0603724	-0.0891836	-0.0948447	-0.0121791	-0.0496451	-0.0402693	0.105502	0.212096	0.252832	0.0992112	0.130908	0.155893	0.21603	0.117947
3845.36	0.00556813	-0.0369311	0.215368	0.0237677	0.00435128	-0.0726361	-0.0565688	-0.0781146	-0.0603016	-0.0891703	-0.0947465	-0.0117297	-0.0494328	-0.0398982	0.105268	0.211747	0.251812	0.0989503	0.129919	0.155566	0.21503	0.117896
3843.43	0.00508823	-0.0368681	0.214467	0.0239885	0.00460133	-0.0718222	-0.0563455	-0.0777135	-0.0601356	-0.0885424	-0.0942895	-0.0110497	-0.049557	-0.0393184	0.105037	0.211375	0.251926	0.0986035	0.129362	0.154972	0.214036	0.117677
3841.51	0.0041149	-0.038051	0.213633	0.0242793	0.00398503	-0.071907	-0.0558977	-0.0773614	-0.05986	-0.088129	-0.0938479	-0.0106847	-0.0496755	-0.0387844	0.104873	0.210862	0.251688	0.0988914	0.129657	0.154829	0.213387	0.117265
3839.58	0.00384421	-0.0388725	0.212924	0.0237365	0.0037028	-0.0722047	-0.0559587	-0.0775417	-0.0604152	-0.0885427	-0.0942369	-0.0104218	-0.0501848	-0.0390175	0.104285	0.211051	0.253012	0.0991787	0.130439	0.155321	0.214698	0.117179
3837.65	0.00542579	-0.038306	0.213932	0.0234475	0.00516293	-0.0719765	-0.0560413	-0.0782506	-0.060959	-0.0891077	-0.0947376	-0.0110121	-0.0507284	-0.0396141	0.104401	0.212746	0.25423	0.0995069	0.131584	0.156789	0.216269	0.118519
3835.72	0.00481546	-0.0383119	0.214451	0.0235584	0.00470314	-0.0721985	-0.056253	-0.0784061	-0.0610067	-0.0892529	-0.0945373	-0.0117205	-0.0508359	-0.0400352	0.103944	0.212865	0.251682	0.0998391	0.130809	0.157125	0.215561	0.118883
3833.79	0.00416116	-0.0382583	0.214356	0.0233326	0.00405911	-0.0729432	-0.0567423	-0.0779678	-0.061102	-0.089581	-0.0941105	-0.0117002	-0.0505422	-0.0402476	0.10436	0.212364	0.2508	0.0998016	0.13006	0.156393	0.215267	0.118611
3831.86	0.0045297	-0.0383049	0.214281	0.0231024	0.00436598	-0.073284	-0.057091	-0.0779188	-0.0613489	-0.0898066	-0.0941967	-0.0118121	-0.0504716	-0.0405367	0.105311	0.212453	0.251466	0.0991948	0.129801	0.156922	0.214814	0.118552
3829.93	0.00376703	-0.0388272	0.213438	0.0237948	0.00489289	-0.0730149	-0.0573642	-0.078319	-0.0618007	-0.0898098	-0.0946016	-0.0123653	-0.0510369	-0.0405145	0.104918	0.211868	0.251283	0.0995324	0.129696	0.156935	0.21401	0.118124
3828.01	0.00303579	-0.0389657	0.212795	0.0235507	0.00442877	-0.0721598	-0.0572554	-0.0781752	-0.0617185	-0.0893925	-0.0943441	-0.012301	-0.0511997	-0.0399996	0.10398	0.211197	0.251767	0.0996874	0.129725	0.155928	0.21397	0.117924
3826.08	0.0032559	-0.038614	0.213508	0.0235508	0.00446536	-0.0718169	-0.0565836	-0.0777088	-0.0613683	-0.0889196	-0.0939396	-0.011709	-0.0513197	-0.0394997	0.103782	0.212019	0.252567	0.100187	0.130128	0.156833	0.213855	0.118589
3824.15	0.00304013	-0.039281	0.213561	0.0234942	0.00441049	-0.0721167	-0.0567305	-0.0780332	-0.0610595	-0.0889937	-0.0941666	-0.0121087	-0.0511941	-0.039846	0.103783	0.211596	0.252339	0.0992212	0.129923	0.157122	0.213215	0.118383
3822.22	0.00277974	-0.0399457	0.213327	0.0228128	0.00388088	-0.072599	-0.0575862	-0.0780286	-0.061007	-0.0898729	-0.0947086	-0.0125839	-0.0514711	-0.0405473	0.103956	0.211048	0.25248	0.0981942	0.129879	0.156493	0.212295	0.118053
3820.29	0.00248213	-0.0401392	0.212735	0.0225584	0.00395822	-0.0725321	-0.0571909	-0.0776511	-0.0608543	-0.0898965	-0.0950932	-0.0121704	-0.0514565	-0.0403944	0.104605	0.211445	0.253055	0.0991961	0.129248	0.156775	0.212765	0.118355
3818.36	0.00249762	-0.0397872	0.212857	0.0226271	0.00469091	-0.0721809	-0.0573122	-0.0783106	-0.0613296	-0.0891111	-0.094982	-0.0122015	-0.0516391	-0.0399249	0.104544	0.211645	0.252892	0.0995087	0.128518	0.156486	0.213535	0.118847
3816.44	0.00245077	-0.0396122	0.212905	0.0231634	0.00500222	-0.0717464	-0.057004	-0.0782872	-0.0615662	-0.088517	-0.0939366	-0.0119259	-0.0512112	-0.0390476	0.105035	0.211794	0.252667	0.100456	0.129243	0.15656	0.213212	0.11872
3814.51	0.00158181	-0.0399036	0.213198	0.0226011	0.00450429	-0.0715059	-0.0558893	-0.0772343	-0.0607924	-0.0886162	-0.0933603	-0.0115563	-0.0506977	-0.0384572	0.105605	0.211271	0.252147	0.101227	0.129985	0.157173	0.213334	0.118457
3812.58	0.00146906	-0.0406366	0.212988	0.0223434	0.00368231	-0.0716504	-0.0558701	-0.0769963	-0.0611037	-0.0892111	-0.0937367	-0.0119575	-0.051311	-0.0390665	0.105396	0.210978	0.252001	0.101199	0.129534	0.156782	0.212187	0.118852
3810.65	0.00192491	-0.041234	0.212501	0.0229008	0.00334661	-0.0717854	-0.0562766	-0.0767034	-0.0615304	-0.0893067	-0.0938555	-0.0120715	-0.0520551	-0.0394246	0.104568	0.211241	0.252397	0.1018	0.129943	0.157116	0.211574	0.118903
3808.72	0.00139104	-0.0419069	0.21166	0.0225346	0.00354693	-0.0716566	-0.055939	-0.0762747	-0.061207	-0.0888654	-0.0934387	-0.0122545	-0.0516197	-0.0391337	0.104389	0.211386	0.251767	0.101642	0.129743	0.15734	0.212042	0.117996
3806.79	0.00125753	-0.0415891	0.212659	0.0229992	0.00477432	-0.0715469	-0.0560139	-0.0763739	-0.0611664	-0.0888706	-0.0934046	-0.012159	-0.0516352	-0.0388703	0.105435	0.211227	0.252374	0.10159	0.130083	0.157654	0.212286	0.118323
