3970.71	-0.121705	0.0782985	0.0375574	-0.0582085	0.0568894	-0.00615999	-0.0106641	0.0752284	-0.0159018	0.0392487	0.232733	-0.00947374	0.0467085	0.0529905	-0.00437268	0.0508323	0.252259	0.129002	0.0643505	0.0705345	-0.0160016	0.142749	0.0844011	0.00644904	-0.0320396	0.0801321	-0.0406588	0.0580416	-0.0338902
3968.78	-0.122217	0.0781124	0.0369225	-0.0589163	0.0561965	-0.00658459	-0.0112939	0.0750561	-0.0164764	0.0387544	0.232355	-0.00972974	0.0463905	0.0530563	-0.00480843	0.0503482	0.251099	0.12869	0.0642705	0.0702009	-0.01658	0.142786	0.084335	0.0058269	-0.032769	0.0793142	-0.0414792	0.0581837	-0.0342512
3966.86	-0.122685	0.0775911	0.0363723	-0.059569	0.0559395	-0.00689931	-0.0114175	0.0747938	-0.0164884	0.0382916	0.232218	-0.010074	0.0463613	0.0529509	-0.00502613	0.0497355	0.250453	0.128819	0.0647893	0.0694849	-0.0175048	0.142837	0.0845599	0.00585907	-0.033119	0.0788659	-0.0421305	0.0575793	-0.0348945
3964.93	-0.122944	0.0774742	0.0361434	-0.0598601	0.0556038	-0.00703244	-0.0112749	0.0745653	-0.0167807	0.0383631	0.232362	-0.0106134	0.0461289	0.0526781	-0.00489045	0.0499143	0.250971	0.128971	0.0650676	0.0692116	-0.0176843	0.142894	0.0839178	0.00601638	-0.033131	0.0789499	-0.0419078	0.0571798	-0.0351152
3963	-0.122941	0.0782351	0.0372409	-0.0595469	0.0555054	-0.00636294	-0.0108406	0.0750728	-0.0166613	0.0393328	0.232858	-0.0101484	0.0463395	0.052872	-0.00422885	0.0509057	0.252141	0.129402	0.065414	0.0697478	-0.0171767	0.143448	0.0838633	0.00628624	-0.0326785	0.0801013	-0.04121	0.0578742	-0.0348448
3961.07	-0.123109	0.0778261	0.0377008	-0.0595036	0.0554707	-0.0063184	-0.0110665	0.0750674	-0.0164584	0.0392065	0.231965	-0.0102433	0.0459593	0.0524837	-0.00438593	0.0512473	0.252145	0.129153	0.06546	0.0696212	-0.0173997	0.143568	0.0840745	0.00579215	-0.032671	0.0804452	-0.0411916	0.0574252	-0.0348533
3959.14	-0.123193	0.0773593	0.0374641	-0.0599002	0.0551695	-0.00675273	-0.0114868	0.0746967	-0.0167204	0.038833	0.23116	-0.0102376	0.0456441	0.0521774	-0.00478533	0.0507659	0.251536	0.128327	0.0652375	0.069162	-0.0178586	0.14324	0.0836823	0.00540482	-0.0329248	0.0803322	-0.0418564	0.0575599	-0.0352905
3957.21	-0.123624	0.0774371	0.0373964	-0.0597365	0.0550708	-0.00676053	-0.0112165	0.0746453	-0.0167864	0.0390391	0.232302	-0.0103545	0.0461448	0.0525397	-0.00460099	0.050715	0.251878	0.128527	0.0653222	0.0697392	-0.0178288	0.142997	0.0841165	0.00595812	-0.0330016	0.0802094	-0.0419442	0.0579404	-0.0352568
3955.29	-0.124284	0.0775423	0.0374871	-0.059567	0.0552361	-0.00672878	-0.0110327	0.0749362	-0.0164894	0.0394093	0.232985	-0.0102883	0.0465395	0.0527339	-0.00447734	0.051224	0.252031	0.129243	0.0654997	0.0704128	-0.0174956	0.143508	0.084287	0.00633489	-0.0326081	0.0794137	-0.04173	0.0577327	-0.0350634
3953.36	-0.124349	0.0777809	0.0380598	-0.0592354	0.0557693	-0.00698351	-0.0109626	0.0757983	-0.0160836	0.0401404	0.233147	-0.00941327	0.0467587	0.0530961	-0.00392536	0.0518999	0.251866	0.13006	0.0664717	0.0705677	-0.0172993	0.144304	0.0844886	0.00654211	-0.0322464	0.0794578	-0.0411174	0.0579808	-0.034635
3951.43	-0.124468	0.0779372	0.0385312	-0.0589523	0.056432	-0.00695814	-0.0105841	0.0758226	-0.0161941	0.0401483	0.2332	-0.00903122	0.0465128	0.0532197	-0.00376322	0.0521109	0.252321	0.129822	0.0672053	0.0700588	-0.0171223	0.14444	0.0848564	0.00671779	-0.0322042	0.0803834	-0.0407564	0.0582389	-0.0347186
3949.5	-0.124718	0.0777987	0.0379385	-0.0595066	0.0558665	-0.00663677	-0.0110484	0.0748718	-0.0168072	0.0395383	0.233168	-0.00973256	0.0453433	0.0530318	-0.0044573	0.051763	0.251982	0.129028	0.0667841	0.0696154	-0.0171178	0.144367	0.0844049	0.00641007	-0.0324468	0.0800151	-0.0411221	0.0579041	-0.0355212
3947.57	-0.125138	0.0778418	0.0373253	-0.0600492	0.0554456	-0.00599097	-0.0114218	0.0745453	-0.0175695	0.0398584	0.232744	-0.0102757	0.0450735	0.0525768	-0.00464708	0.0509809	0.251667	0.129032	0.0661326	0.0698764	-0.0170439	0.144554	0.0839963	0.00596992	-0.0324573	0.0792551	-0.0413635	0.0575688	-0.0359188
3945.64	-0.125619	0.0781684	0.0378657	-0.0595413	0.0556338	-0.00607508	-0.0106952	0.0750604	-0.0172554	0.0402344	0.232281	-0.00983228	0.0456967	0.0526044	-0.00439764	0.0512187	0.252363	0.129434	0.0669688	0.0706546	-0.0171592	0.14488	0.0840663	0.0060064	-0.0320592	0.0797813	-0.0416278	0.0577019	-0.0358728
3943.71	-0.125782	0.0781465	0.0382647	-0.0592953	0.0554738	-0.00682055	-0.0104677	0.0751882	-0.0169758	0.039436	0.231704	-0.0099683	0.0455658	0.0528536	-0.00425379	0.0513382	0.252652	0.129408	0.0677348	0.0702821	-0.017412	0.145085	0.0840442	0.00631249	-0.0320001	0.0805463	-0.0418086	0.0579358	-0.0357733
3941.79	-0.126213	0.0771809	0.0379327	-0.0597132	0.0549961	-0.00787656	-0.010758	0.0742111	-0.0175878	0.0391179	0.231312	-0.0106366	0.0448768	0.0526473	-0.00422239	0.0509292	0.252098	0.129014	0.0675085	0.0690902	-0.0178669	0.144865	0.0833839	0.00617347	-0.0326643	0.0800488	-0.0422703	0.0573921	-0.0362361
3939.86	-0.126745	0.0774683	0.0381932	-0.0599112	0.0550633	-0.00765167	-0.0102371	0.0738414	-0.0174979	0.0399276	0.232108	-0.0102167	0.0450735	0.0525347	-0.00389669	0.0514592	0.252546	0.129705	0.0677243	0.0693658	-0.0177045	0.145704	0.0832911	0.00598544	-0.0329105	0.0795536	-0.0418695	0.0573344	-0.0361035
3937.93	-0.126495	0.0779752	0.0382072	-0.0601658	0.055023	-0.00775547	-0.00992028	0.0741239	-0.0172519	0.0402045	0.232467	-0.00961817	0.0450581	0.0524451	-0.00378815	0.0520017	0.253106	0.130633	0.0681142	0.0694753	-0.0173095	0.146008	0.0832408	0.00582542	-0.032909	0.0789756	-0.0419145	0.0570808	-0.0362802
3936	-0.126471	0.077971	0.038337	-0.0606026	0.0549105	-0.00768347	-0.0101513	0.0742322	-0.01747	0.0398433	0.232514	-0.00983538	0.0447634	0.052251	-0.00404352	0.0518063	0.252893	0.130705	0.0681188	0.0691107	-0.0172038	0.145487	0.083397	0.00576357	-0.0327656	0.0791407	-0.0424343	0.0568789	-0.0364274
3934.07	-0.12696	0.0780611	0.0385931	-0.0606733	0.0548417	-0.00745316	-0.0105802	0.0747228	-0.0177628	0.0400308	0.232593	-0.010011	0.0451574	0.052403	-0.00395977	0.0514899	0.252462	0.130738	0.0683685	0.0690991	-0.017297	0.145332	0.0837394	0.00600757	-0.0326526	0.0794004	-0.042433	0.0570014	-0.0360006
3932.14	-0.127386	0.0785934	0.0388988	-0.0599624	0.0551748	-0.00753699	-0.0104059	0.0750485	-0.0175136	0.0404806	0.232612	-0.0098908	0.0456541	0.0529643	-0.00384858	0.0516355	0.252433	0.130629	0.0689252	0.0690645	-0.0177811	0.145451	0.0838977	0.0063525	-0.0324145	0.079628	-0.0418166	0.0572537	-0.0358734
3930.22	-0.127318	0.0785462	0.038792	-0.0596637	0.0550862	-0.00745043	-0.0101304	0.0749448	-0.0177071	0.04024	0.232394	-0.0105645	0.0455054	0.053115	-0.00393563	0.0517122	0.252841	0.130658	0.0691684	0.0685822	-0.0177574	0.14573	0.0837521	0.00576068	-0.0326778	0.0797045	-0.041682	0.0573111	-0.0359609
3928.29	-0.12782	0.0785199	0.0391151	-0.0593128	0.055234	-0.00726092	-0.00975194	0.075024	-0.0174288	0.0401135	0.232918	-0.010564	0.0455747	0.0532426	-0.00324538	0.0519658	0.25333	0.131008	0.0694917	0.0689353	-0.0174362	0.146635	0.0842254	0.00595561	-0.0323205	0.0796683	-0.0417124	0.057508	-0.0358589
3926.36	-0.12822	0.0784373	0.0394608	-0.0591983	0.0551331	-0.00724261	-0.00943192	0.0754447	-0.0175736	0.0400364	0.232934	-0.0103339	0.0456407	0.0534581	-0.00293491	0.0522844	0.253154	0.130928	0.0699371	0.0690203	-0.0175355	0.147478	0.0843561	0.00665026	-0.0319744	0.0800112	-0.0419512	0.05728	-0.0360094
3924.43	-0.128165	0.0783238	0.0402718	-0.0593597	0.0547179	-0.00733508	-0.00928898	0.0757952	-0.0172536	0.0401898	0.233314	-0.00999702	0.0457714	0.0538811	-0.00258012	0.0526495	0.253509	0.130903	0.0703527	0.0693711	-0.0175537	0.147537	0.0843727	0.00675276	-0.0313697	0.0805647	-0.0413477	0.0574306	-0.0355008
3922.5	-0.128142	0.0782512	0.0402836	-0.0597268	0.0542714	-0.00769913	-0.00947847	0.0753426	-0.0172929	0.0400428	0.232968	-0.0100073	0.0452695	0.0537885	-0.00284269	0.0522427	0.253359	0.130838	0.0704021	0.0693672	-0.0176721	0.146769	0.0841582	0.00610841	-0.0317267	0.0802685	-0.0416957	0.057307	-0.0356637
3920.57	-0.128337	0.0779182	0.0397742	-0.0604051	0.0541498	-0.00801503	-0.00952259	0.0749401	-0.0177619	0.0397186	0.231955	-0.0104282	0.0448676	0.0532976	-0.00316086	0.0520076	0.252317	0.130724	0.0701345	0.0689975	-0.0179586	0.146292	0.0839194	0.00569998	-0.0320762	0.0795887	-0.0425127	0.0566508	-0.0363522
3918.64	-0.12866	0.0781472	0.0396894	-0.060501	0.0540078	-0.00801877	-0.00938247	0.0747944	-0.0180709	0.0393675	0.23236	-0.0107532	0.0444444	0.052265	-0.00302472	0.0522897	0.253432	0.131383	0.0702296	0.068352	-0.0180081	0.146851	0.0837218	0.00551494	-0.0321108	0.0795733	-0.0424831	0.0564993	-0.0364366
3916.72	-0.129237	0.0785776	0.0396617	-0.0602505	0.0539216	-0.00767862	-0.00935176	0.0745323	-0.0181592	0.039207	0.232888	-0.0111396	0.0439205	0.0517894	-0.00323236	0.0522106	0.254282	0.131828	0.0703328	0.0677788	-0.018124	0.147389	0.0832549	0.00563492	-0.0323289	0.0795754	-0.0422886	0.0568942	-0.0364647
3914.79	-0.129589	0.0790573	0.040375	-0.0601299	0.0542797	-0.00739688	-0.0092329	0.0742839	-0.0183568	0.0396865	0.232795	-0.0106287	0.0444851	0.0527721	-0.00313674	0.0518866	0.254552	0.131906	0.0706521	0.0679215	-0.017855	0.14749	0.0836779	0.00644077	-0.0327241	0.0795081	-0.0421458	0.0568777	-0.0364898
3912.86	-0.129801	0.0783727	0.0406717	-0.0606006	0.0537557	-0.00741085	-0.00919961	0.0745015	-0.0186172	0.0399462	0.232239	-0.0107586	0.0443213	0.0531288	-0.00342603	0.0520438	0.254054	0.131964	0.0709109	0.0681031	-0.017831	0.147331	0.0839779	0.0061648	-0.033298	0.0790468	-0.0425102	0.056685	-0.0369557
3910.93	-0.129934	0.0774794	0.0403188	-0.0607859	0.0536715	-0.00744785	-0.00903232	0.0747735	-0.0184954	0.039872	0.230941	-0.0108848	0.0441826	0.0527371	-0.00349151	0.0526076	0.253869	0.131394	0.0711016	0.0684313	-0.0184369	0.147001	0.0839564	0.00579685	-0.0330671	0.0790418	-0.0426058	0.0568646	-0.0372839
3909	-0.129936	0.0776654	0.0404745	-0.0603786	0.0547615	-0.00703805	-0.00891048	0.0747897	-0.0183063	0.0399317	0.230863	-0.0106308	0.0448089	0.0527791	-0.00267533	0.0530021	0.253626	0.131058	0.071594	0.0690623	-0.0181405	0.147097	0.0839256	0.00616265	-0.0324734	0.0796585	-0.0422613	0.0570566	-0.0367205
3907.07	-0.130207	0.0783664	0.0408125	-0.0599386	0.0549289	-0.00734954	-0.00906497	0.0745649	-0.0181648	0.0402666	0.232359	-0.0102886	0.0453127	0.0534242	-0.00230082	0.0531436	0.2539	0.131115	0.0718761	0.0689594	-0.0172826	0.147378	0.0838989	0.00647958	-0.0322778	0.0796841	-0.0422761	0.0572819	-0.0363773
3905.15	-0.130849	0.0783654	0.0406947	-0.0594922	0.0538974	-0.00808912	-0.00946064	0.0751247	-0.0180969	0.0400256	0.232045	-0.00994256	0.0451684	0.0534626	-0.00269585	0.0526788	0.254268	0.131361	0.0718851	0.0682661	-0.0176792	0.1467	0.0832453	0.00645231	-0.0324963	0.0794473	-0.0429367	0.057392	-0.0369276
3903.22	-0.131122	0.0774836	0.0406177	-0.0606537	0.0533053	-0.00843986	-0.00977241	0.0751221	-0.0185882	0.0395602	0.231322	-0.0108635	0.0439795	0.0539443	-0.00287403	0.0523621	0.253814	0.131445	0.0715329	0.067941	-0.0185436	0.146521	0.0825017	0.00608334	-0.0327876	0.0792636	-0.0433042	0.057073	-0.0373536
3901.29	-0.131639	0.0775611	0.0411194	-0.0614268	0.0532072	-0.00846999	-0.00948823	0.074535	-0.0188065	0.0395329	0.231617	-0.0113637	0.0437067	0.0540892	-0.00270316	0.0527208	0.253224	0.13152	0.0716131	0.0682562	-0.0185505	0.146351	0.082572	0.00544236	-0.033232	0.0793386	-0.0432418	0.0567706	-0.0372184
3899.36	-0.131514	0.0779146	0.0409039	-0.0612972	0.0530561	-0.0083955	-0.00923212	0.0744356	-0.0189449	0.0392519	0.231374	-0.0112741	0.0440954	0.0533507	-0.00234818	0.0529393	0.25385	0.131607	0.0721506	0.0678448	-0.0188571	0.145752	0.0827372	0.00432766	-0.0339309	0.079043	-0.0430111	0.0563015	-0.0371647
3897.43	-0.131679	0.078144	0.0409175	-0.0609733	0.0535307	-0.00750306	-0.00950826	0.0745307	-0.0185658	0.0395775	0.23188	-0.0106207	0.0440185	0.0534776	-0.00204693	0.0530686	0.254212	0.131404	0.0727568	0.0676732	-0.0185451	0.145968	0.0829553	0.00438753	-0.0335839	0.0789899	-0.0427769	0.0566835	-0.0373402
3895.5	-0.132191	0.0784132	0.0409518	-0.0609554	0.0537329	-0.00716192	-0.00954804	0.0744658	-0.0183384	0.039678	0.231604	-0.0105294	0.0440405	0.0538785	-0.00214176	0.0529458	0.254238	0.131501	0.0729805	0.067311	-0.0182067	0.146742	0.0837582	0.00534799	-0.0327694	0.078861	-0.0426116	0.0567359	-0.0376936
3893.57	-0.132341	0.0786436	0.0408136	-0.0609648	0.0534664	-0.00754813	-0.00930509	0.074157	-0.0184844	0.0397997	0.231291	-0.0106105	0.0439573	0.0535644	-0.00207951	0.0528897	0.254426	0.131268	0.0726326	0.0673006	-0.0184372	0.146947	0.083995	0.00570868	-0.0322312	0.0792125	-0.0424341	0.0565377	-0.037956
3891.65	-0.132437	0.0784233	0.0415499	-0.0608382	0.0538037	-0.00787914	-0.00894778	0.0747183	-0.0189372	0.0404868	0.231374	-0.0103343	0.0440482	0.0534611	-0.00185861	0.0534628	0.253872	0.131467	0.0725946	0.0681889	-0.0183236	0.146451	0.0838239	0.00585709	-0.0320866	0.0793775	-0.0424057	0.0568359	-0.0376699
3889.72	-0.132859	0.078456	0.0422887	-0.0605216	0.0541335	-0.00789531	-0.00829946	0.0745297	-0.0190874	0.0406106	0.231213	-0.0102097	0.0439827	0.0536774	-0.00147986	0.0536368	0.253768	0.132758	0.0735388	0.0686236	-0.0181537	0.147088	0.0840606	0.00628442	-0.0320898	0.0793281	-0.0423841	0.057365	-0.0373615
3887.79	-0.132675	0.078514	0.0427693	-0.0604549	0.0545473	-0.0075691	-0.00826038	0.0741305	-0.018497	0.0403396	0.232102	-0.0101724	0.0437595	0.0539285	-0.00114879	0.053617	0.253807	0.13287	0.0741701	0.0690348	-0.0177226	0.147273	0.0847056	0.00639171	-0.0319939	0.079747	-0.0420451	0.057933	-0.0369845
3885.86	-0.13236	0.0773378	0.0424167	-0.0606207	0.0543453	-0.00769216	-0.00916695	0.0737491	-0.0186749	0.0398499	0.231989	-0.010499	0.0434424	0.0539149	-0.00192318	0.053045	0.253728	0.131752	0.0738614	0.0688206	-0.017834	0.146694	0.084422	0.00565533	-0.0324737	0.0797626	-0.0421701	0.0577552	-0.03696
3883.93	-0.133392	0.0777101	0.0423415	-0.0611727	0.0538004	-0.00770499	-0.00937608	0.0737831	-0.0191366	0.0400832	0.231536	-0.0112532	0.0436841	0.0532446	-0.00241198	0.0532606	0.254228	0.131178	0.0740094	0.0676823	-0.0186046	0.146722	0.0829329	0.00537925	-0.0330136	0.0796644	-0.0426283	0.0570048	-0.0374487
3882	-0.134159	0.0778924	0.042831	-0.0618675	0.052929	-0.0079986	-0.00966801	0.0737104	-0.019347	0.0404726	0.231366	-0.0113499	0.0432584	0.053099	-0.00240884	0.0536116	0.254036	0.131028	0.0736394	0.0670446	-0.0191362	0.146176	0.08266	0.00538919	-0.0330524	0.0792993	-0.0430995	0.0568583	-0.0375546
3880.07	-0.134176	0.0777779	0.0430476	-0.0616335	0.0522634	-0.00824657	-0.00997426	0.0735308	-0.0200421	0.0401729	0.231715	-0.0111101	0.0431467	0.0535628	-0.0021046	0.0535514	0.254379	0.131123	0.0738409	0.0670394	-0.0188775	0.146628	0.0827595	0.00540304	-0.0331456	0.0790655	-0.0435725	0.0565751	-0.0379479
3878.15	-0.133997	0.0778682	0.0431777	-0.0612398	0.0527456	-0.00761869	-0.00974092	0.0739658	-0.0202824	0.0395377	0.232426	-0.0111715	0.0434571	0.0534124	-0.00165735	0.0537874	0.25449	0.131484	0.0743542	0.0674628	-0.0188404	0.147577	0.0823467	0.00535124	-0.033254	0.079193	-0.0431452	0.0566952	-0.0377657
3876.22	-0.134013	0.0776511	0.0435412	-0.0613167	0.0531483	-0.00730208	-0.00956418	0.0737975	-0.0200649	0.0399353	0.232348	-0.0114272	0.0432245	0.0526626	-0.0016685	0.053863	0.253168	0.131806	0.0745702	0.0678822	-0.019367	0.147194	0.0821142	0.00507546	-0.0332022	0.0794374	-0.0427624	0.0573023	-0.0373598
3874.29	-0.134221	0.0768896	0.0429488	-0.0616689	0.0525483	-0.00783527	-0.0100074	0.072877	-0.0200308	0.0395506	0.231157	-0.0119709	0.0424917	0.0518306	-0.00234162	0.0531693	0.252639	0.131728	0.0747319	0.0676759	-0.0200378	0.146796	0.0821013	0.00480524	-0.0336665	0.0784502	-0.0433316	0.0567415	-0.0379691
3872.36	-0.134363	0.0768492	0.0423726	-0.0619039	0.0527125	-0.00806268	-0.00978245	0.0734306	-0.0196333	0.03925	0.23093	-0.0115848	0.0427375	0.0521894	-0.00181988	0.052993	0.253492	0.132411	0.0747786	0.0676632	-0.0194533	0.147331	0.0826476	0.00502923	-0.0337734	0.0783576	-0.0432991	0.0564839	-0.0380485
3870.43	-0.134177	0.0767847	0.0426489	-0.0620003	0.0531176	-0.00881013	-0.0096186	0.0734191	-0.0203074	0.0401807	0.231632	-0.0113582	0.0421804	0.0526895	-0.000889764	0.0527948	0.253507	0.132533	0.0748704	0.0675715	-0.019153	0.147008	0.0826716	0.00471694	-0.0335577	0.0794031	-0.0432423	0.0564386	-0.0376449
3868.5	-0.135122	0.0772728	0.0432662	-0.0614735	0.0528155	-0.00857074	-0.00964851	0.0732077	-0.0206568	0.040078	0.231772	-0.0114039	0.0425864	0.0531535	-0.000448767	0.052864	0.253991	0.132174	0.0754019	0.0665979	-0.0195343	0.147417	0.0830466	0.00445913	-0.0332869	0.0793942	-0.0430627	0.0561478	-0.0377489
3866.58	-0.136013	0.0770123	0.0432779	-0.0615421	0.0519352	-0.00795429	-0.00965172	0.0730081	-0.0206117	0.0392957	0.23096	-0.0115708	0.0424211	0.0529357	-0.00158555	0.052986	0.25397	0.131105	0.0752081	0.066089	-0.0202043	0.147055	0.082882	0.00411473	-0.0337912	0.0784173	-0.043662	0.0562582	-0.0383462
3864.65	-0.135703	0.0767532	0.0438427	-0.0615019	0.0523753	-0.00793012	-0.00974785	0.0726571	-0.020568	0.0389149	0.230289	-0.011451	0.0419963	0.0525146	-0.00208192	0.0532475	0.253966	0.130498	0.0753303	0.0665449	-0.0197081	0.146793	0.0823252	0.00411758	-0.0336597	0.0785435	-0.0438486	0.0567931	-0.0384853
3862.72	-0.135728	0.0772089	0.0438706	-0.0614528	0.0528452	-0.00788506	-0.0101557	0.0729072	-0.0203323	0.0389834	0.23037	-0.0112169	0.0422214	0.0520699	-0.00115924	0.0536845	0.254139	0.130691	0.075505	0.0669902	-0.0187859	0.146917	0.0820511	0.00420422	-0.0334097	0.0796182	-0.0433325	0.0569538	-0.0384464
3860.79	-0.136012	0.0776533	0.043393	-0.061832	0.0526971	-0.00805074	-0.010495	0.0724669	-0.0199854	0.0390454	0.231305	-0.0113512	0.0419785	0.0523786	-0.000463464	0.0538712	0.253541	0.131162	0.0758614	0.0668377	-0.0188261	0.146981	0.0817472	0.0043972	-0.0333126	0.0795213	-0.0431515	0.0565573	-0.0386704
3858.86	-0.136222	0.0774066	0.0438097	-0.062491	0.0523679	-0.00810161	-0.0105745	0.0721216	-0.0200398	0.0390894	0.230572	-0.0120833	0.0417324	0.052255	-0.000696813	0.0536414	0.252855	0.13111	0.0756701	0.0667588	-0.0196659	0.146333	0.0818685	0.00400239	-0.0335091	0.0784724	-0.0438216	0.0562202	-0.0386961
3856.93	-0.136388	0.0765716	0.0438075	-0.062955	0.0519053	-0.0085736	-0.0105018	0.0720179	-0.0203542	0.0391969	0.229358	-0.0128068	0.0417336	0.052154	-0.00144588	0.0535679	0.253648	0.130695	0.0755011	0.0663545	-0.020361	0.146053	0.0816851	0.00387567	-0.0344705	0.0780611	-0.0445569	0.0553144	-0.038933
3855	-0.136412	0.0768846	0.0432879	-0.0622684	0.0520061	-0.0088863	-0.00957523	0.0720497	-0.0205778	0.038953	0.229427	-0.012388	0.0412895	0.0530482	-0.00110507	0.0538536	0.25461	0.13115	0.0757552	0.0656967	-0.0201743	0.14625	0.08091	0.00428308	-0.0347453	0.0784104	-0.0441973	0.0554048	-0.0389113
