3980.36	-0.0868413	-0.110327	-0.0884611	-0.0884302	-0.129829	-0.133272	-0.150698	-0.160596	-0.123242	-0.0538502	-0.0416702	-0.0597384	-0.0634385	-0.0410388	-0.0769238	-0.0223476	-0.0692319	-0.0221133	-0.0226014	-0.0578869	0.0148377	0.0421012	0.0116582	0.125543	0.118724	0.142127	0.105106	0.115555	0.112926	0.0758674	0.0940053	0.0843612	-0.0812532	-0.10915	0.0821155	0.120427	0.107285	0.111161	0.0832385	0.00640207	0.0995627	0.103939	0.0691995	0.0662821	-0.00147973	0.13678	0.0246327	0.162717	0.0923441	0.144096	0.0812866	0.00383662	0.0857286	0.0151509	0.129596	0.0864883	0.0288416	0.0562779	0.0236147	0.0218426	0.0352863	0.0190934	0.0692598	0.080594	0.0581853	0.0270665	0.0683831	0.0887866	0.106954	0.0688154	0.0379821	-0.0440948	-0.0259384	-0.0536634	-0.0564877	-0.0602988	-0.0603774	-0.0483637	-0.0526577	-0.0497158	-0.0409263	-0.0277386	-0.0540585
3978.43	-0.0867415	-0.110244	-0.0882422	-0.0883925	-0.129883	-0.132997	-0.150515	-0.160459	-0.123416	-0.0539321	-0.0419031	-0.0602204	-0.0628653	-0.0409467	-0.077088	-0.0223498	-0.069141	-0.0216144	-0.0223924	-0.0582853	0.015341	0.0427073	0.0117531	0.125973	0.118462	0.141626	0.105357	0.115553	0.112263	0.0751695	0.0932797	0.0851189	-0.0814799	-0.108533	0.0825771	0.120547	0.107426	0.111041	0.0837802	0.00661595	0.0998305	0.104777	0.0697084	0.0664486	-0.0016074	0.137048	0.0250276	0.163405	0.092108	0.143689	0.081145	0.00396714	0.0859781	0.0150888	0.129759	0.0868184	0.0280612	0.056116	0.0232113	0.0214564	0.0352349	0.0189582	0.0693288	0.0810392	0.0582247	0.0266292	0.067997	0.0883366	0.106625	0.0686959	0.0377458	-0.0435074	-0.0262338	-0.0535875	-0.0565307	-0.0601911	-0.0599423	-0.0481279	-0.0527508	-0.0501729	-0.0406234	-0.0278542	-0.0540523
3976.5	-0.0866557	-0.11033	-0.0885592	-0.0881327	-0.12951	-0.133042	-0.150621	-0.160098	-0.123848	-0.0537269	-0.0418343	-0.0603239	-0.0635787	-0.0415088	-0.0776567	-0.0228663	-0.0691095	-0.0222259	-0.022532	-0.0584622	0.0152553	0.0423847	0.0116431	0.126252	0.118959	0.141477	0.105926	0.115705	0.111324	0.0746405	0.0928614	0.0847346	-0.0823556	-0.109285	0.0828901	0.120372	0.107415	0.111028	0.0841877	0.00669246	0.0999656	0.104919	0.0698324	0.0666765	-0.00169052	0.137347	0.0255671	0.164148	0.0924867	0.143262	0.0814915	0.00401767	0.0857621	0.0146067	0.13011	0.0872362	0.027655	0.0562213	0.0234133	0.0214117	0.0350248	0.0186328	0.0694839	0.0813362	0.0579012	0.0264748	0.0678699	0.0887157	0.10663	0.0693037	0.0370871	-0.0440097	-0.0264323	-0.0535917	-0.0569468	-0.0603317	-0.059823	-0.0483011	-0.0528026	-0.0507697	-0.0405905	-0.0276835	-0.0539833
3974.57	-0.0866741	-0.11054	-0.0892208	-0.08817	-0.129341	-0.133044	-0.15063	-0.160229	-0.123515	-0.0534647	-0.04103	-0.0602056	-0.0639739	-0.0419464	-0.0776906	-0.0232374	-0.0688539	-0.0229528	-0.0225574	-0.0579983	0.0154132	0.042362	0.0112876	0.126391	0.118681	0.141277	0.105772	0.115077	0.111125	0.0745544	0.0926786	0.0838018	-0.0823385	-0.109937	0.0829073	0.120547	0.107333	0.111563	0.0844454	0.00654742	0.0998788	0.105083	0.0698185	0.0667579	-0.00168616	0.137589	0.0255122	0.163868	0.0925268	0.142814	0.0817257	0.0041712	0.0855746	0.0141158	0.130292	0.0875882	0.0280623	0.0554191	0.0236361	0.0215383	0.0344365	0.0184904	0.0693301	0.0810954	0.0574264	0.0269517	0.0680775	0.0885963	0.106684	0.0691595	0.0365658	-0.0447604	-0.0265596	-0.0538259	-0.0574555	-0.0608402	-0.0603448	-0.0488791	-0.0531737	-0.0507304	-0.0409945	-0.0277029	-0.0542478
3972.64	-0.0867103	-0.110744	-0.0899881	-0.0886741	-0.129552	-0.133184	-0.150933	-0.160986	-0.123917	-0.053594	-0.041026	-0.0605885	-0.0636945	-0.0418769	-0.0776117	-0.0238878	-0.0689364	-0.0230978	-0.0225304	-0.0581221	0.0152698	0.0423974	0.0108428	0.125685	0.117858	0.140941	0.105086	0.114467	0.110867	0.0747609	0.0918175	0.0833549	-0.0824001	-0.110097	0.0830326	0.12069	0.107522	0.112051	0.0847518	0.00655832	0.0995156	0.105449	0.0699294	0.066807	-0.00172247	0.137179	0.0255829	0.163471	0.0925755	0.142362	0.0817181	0.0041801	0.0856478	0.0137332	0.130511	0.0878413	0.0277857	0.0549078	0.0232475	0.0215959	0.0344808	0.0187004	0.069387	0.08032	0.0573012	0.0266142	0.0675888	0.0881134	0.106716	0.0688395	0.0366701	-0.0447087	-0.0269142	-0.0544028	-0.0577294	-0.0612756	-0.0609804	-0.0493712	-0.0535057	-0.0508652	-0.0417355	-0.0285542	-0.0546867
3970.71	-0.0870014	-0.110695	-0.090584	-0.0887247	-0.130006	-0.133328	-0.150936	-0.161282	-0.12452	-0.0539718	-0.0415159	-0.0610659	-0.0635018	-0.0416108	-0.0775399	-0.0236751	-0.0689633	-0.0230386	-0.0232381	-0.0580685	0.0150698	0.0419667	0.0110334	0.125273	0.117496	0.140433	0.104854	0.114485	0.111021	0.0747813	0.0914751	0.0834349	-0.082138	-0.109172	0.0834332	0.120709	0.107301	0.111945	0.0851432	0.006871	0.0996218	0.105362	0.0702147	0.0669166	-0.00166481	0.137205	0.025892	0.163349	0.0923581	0.142424	0.0820078	0.00406413	0.0861879	0.0136644	0.130486	0.0881872	0.0279198	0.0548798	0.0227904	0.0211302	0.0346184	0.0183627	0.0690112	0.0801648	0.057156	0.0260105	0.066804	0.087857	0.106662	0.0688029	0.0367198	-0.0447993	-0.027278	-0.0544939	-0.0577646	-0.0613568	-0.0608624	-0.0496705	-0.053505	-0.0513111	-0.0418486	-0.0287828	-0.0555151
3968.78	-0.0869933	-0.110781	-0.0906398	-0.0884599	-0.12987	-0.133316	-0.150766	-0.160733	-0.124514	-0.0543329	-0.0419379	-0.0611717	-0.0636265	-0.0415927	-0.0777575	-0.0236381	-0.0690993	-0.0227	-0.0236986	-0.0586731	0.0143772	0.0415745	0.01071	0.125586	0.117672	0.14005	0.104882	0.115027	0.11196	0.0749834	0.0920318	0.0837284	-0.0817559	-0.108285	0.0841974	0.121025	0.106806	0.111976	0.0852691	0.0070454	0.100166	0.105673	0.0704577	0.0669146	-0.00159515	0.137794	0.0261333	0.163103	0.0923781	0.142292	0.0822824	0.00463893	0.0866167	0.0140053	0.13098	0.0887268	0.0273404	0.0542721	0.0223166	0.0198308	0.0335731	0.0173029	0.0679281	0.0801367	0.0567121	0.0250822	0.0658323	0.0863938	0.106049	0.0682151	0.035416	-0.0450964	-0.0274549	-0.0541511	-0.0577951	-0.0610454	-0.0603257	-0.0497645	-0.0533458	-0.0515093	-0.0410616	-0.0286692	-0.0556209
3966.86	-0.0869222	-0.111069	-0.0908826	-0.088872	-0.129794	-0.133482	-0.150984	-0.160701	-0.124656	-0.0551583	-0.0422963	-0.0613229	-0.0642272	-0.0422444	-0.0780993	-0.0247372	-0.0697859	-0.0229366	-0.0237554	-0.0598391	0.013339	0.0412488	0.00952177	0.125049	0.117435	0.140256	0.104771	0.114614	0.111854	0.0748843	0.0922067	0.0839326	-0.0821347	-0.108604	0.0844752	0.12072	0.106696	0.112421	0.0852586	0.00703571	0.0998073	0.106016	0.0700184	0.0667769	-0.00181371	0.137364	0.025615	0.163055	0.092028	0.141681	0.0820964	0.00441628	0.0863658	0.0135026	0.131116	0.0892066	0.0265118	0.0539252	0.0220979	0.0186195	0.0329034	0.0168566	0.0675859	0.0795011	0.0566758	0.0243423	0.065628	0.0851387	0.105681	0.0672227	0.0349004	-0.0457446	-0.0277286	-0.0543407	-0.0580575	-0.0616472	-0.0608257	-0.0498059	-0.0533494	-0.0515915	-0.0415967	-0.0289131	-0.0558783
3964.93	-0.0873737	-0.112045	-0.0919053	-0.0900616	-0.13056	-0.134017	-0.151858	-0.161813	-0.125372	-0.0550208	-0.0424169	-0.0612239	-0.064484	-0.0424078	-0.0778814	-0.0248752	-0.0698767	-0.0231412	-0.0241102	-0.0596923	0.0134108	0.0416888	0.00932051	0.124462	0.116951	0.140272	0.104586	0.114182	0.11142	0.074146	0.091938	0.083274	-0.0823521	-0.109021	0.0842993	0.12057	0.107053	0.113007	0.0853005	0.00702715	0.0992286	0.106096	0.0701421	0.0671272	-0.00129893	0.137169	0.0252793	0.16307	0.0920099	0.141387	0.0817113	0.00401276	0.0863387	0.0130411	0.130476	0.0895868	0.0267751	0.0538184	0.0224092	0.019176	0.0330497	0.0168855	0.0677424	0.0790997	0.056641	0.0243103	0.0657174	0.0860449	0.105709	0.0677584	0.0356727	-0.0460128	-0.0281518	-0.0546804	-0.0581728	-0.0621676	-0.0613838	-0.04996	-0.0536638	-0.0515787	-0.0424529	-0.0289744	-0.0559782
3963	-0.0871387	-0.112009	-0.092165	-0.0898495	-0.130474	-0.133825	-0.151765	-0.162054	-0.125677	-0.0545638	-0.0420648	-0.0607962	-0.0634071	-0.0421317	-0.0777418	-0.0244232	-0.0692135	-0.0232712	-0.0238885	-0.058872	0.0138853	0.0422833	0.0103519	0.12479	0.116262	0.140045	0.103665	0.11363	0.11111	0.0733857	0.0912966	0.0824216	-0.0828815	-0.109264	0.0848308	0.120595	0.107083	0.113724	0.0857496	0.00697456	0.0994466	0.106716	0.0711378	0.0672965	-0.000998406	0.137865	0.0258567	0.16299	0.0925215	0.14168	0.0814278	0.00416317	0.0867754	0.0129832	0.130254	0.0895223	0.0267066	0.0538898	0.0226265	0.0204502	0.0331913	0.0171038	0.0678206	0.078549	0.0560902	0.024349	0.0658171	0.0869752	0.105227	0.0680352	0.0354427	-0.0458938	-0.0284214	-0.0547978	-0.0579199	-0.0616774	-0.0612521	-0.0500508	-0.0538532	-0.051823	-0.0419167	-0.028859	-0.0555013
3961.07	-0.0871222	-0.111332	-0.0916694	-0.0894184	-0.129891	-0.133442	-0.151332	-0.161578	-0.125592	-0.0549123	-0.0424478	-0.0615009	-0.0637396	-0.0429639	-0.0786277	-0.0247635	-0.0696407	-0.0241698	-0.0247706	-0.0594896	0.0131991	0.0411561	0.010171	0.124868	0.116074	0.13998	0.103101	0.113584	0.110345	0.0731894	0.0906632	0.0818731	-0.0831103	-0.109542	0.0846636	0.120104	0.106286	0.113457	0.085746	0.00683788	0.0998293	0.106993	0.0710738	0.0664591	-0.00177055	0.137503	0.0257991	0.162771	0.0918435	0.141347	0.0812478	0.00382863	0.0869426	0.0123182	0.129897	0.0889917	0.0258103	0.0525938	0.0219862	0.0194689	0.0329145	0.0165252	0.0674476	0.0777462	0.054581	0.0234984	0.0654373	0.0858953	0.104681	0.0669239	0.0344926	-0.04607	-0.0281331	-0.0549488	-0.0579957	-0.0610262	-0.0608868	-0.0496722	-0.0534845	-0.0517576	-0.0412865	-0.0286295	-0.0549231
3959.14	-0.0874496	-0.1113	-0.0912485	-0.0891374	-0.129581	-0.133352	-0.151393	-0.161363	-0.12572	-0.0549307	-0.0423643	-0.0615911	-0.0637945	-0.0431026	-0.0785362	-0.0252383	-0.069466	-0.0241883	-0.0248617	-0.0593349	0.0125804	0.0404837	0.00980836	0.124555	0.116689	0.140139	0.103533	0.113681	0.109989	0.0735915	0.0909215	0.0815714	-0.0825533	-0.10928	0.0847541	0.120059	0.105939	0.11271	0.0850091	0.00691456	0.0997287	0.106737	0.0710557	0.0661772	-0.00224828	0.137223	0.0257067	0.162323	0.0910573	0.14044	0.081055	0.00339556	0.0864694	0.0119092	0.129924	0.0890805	0.0257563	0.0519103	0.0223022	0.0184754	0.0332964	0.0161129	0.067109	0.0775792	0.0541567	0.0232195	0.0649125	0.0856289	0.105039	0.0667329	0.0346235	-0.0459084	-0.0277633	-0.0546895	-0.0582286	-0.0608783	-0.0605694	-0.049563	-0.0536493	-0.051634	-0.0415676	-0.0285209	-0.0546414
3957.21	-0.0872296	-0.111611	-0.0913922	-0.0888062	-0.129188	-0.133275	-0.151622	-0.161108	-0.126017	-0.054739	-0.0419669	-0.0608459	-0.0630084	-0.0427355	-0.0778145	-0.0252023	-0.0685926	-0.0233897	-0.0242526	-0.0584047	0.0128067	0.0412612	0.0101845	0.12475	0.117218	0.139799	0.103746	0.113038	0.109931	0.0739884	0.0909399	0.081955	-0.0822374	-0.108972	0.0855128	0.120606	0.106034	0.112452	0.0851819	0.00744222	0.099743	0.107079	0.0716772	0.0666962	-0.00200372	0.137579	0.0260104	0.162151	0.0915912	0.140447	0.0809492	0.0039321	0.0865356	0.0121766	0.130999	0.0898286	0.026278	0.0526403	0.0226556	0.0182374	0.0331975	0.0164381	0.0669904	0.0779767	0.0556668	0.0235534	0.0648424	0.0863296	0.10594	0.0669407	0.0347097	-0.0463662	-0.0284226	-0.0552348	-0.0584637	-0.0613644	-0.0607937	-0.0501413	-0.0539091	-0.051599	-0.0420498	-0.0288921	-0.0553914
3955.29	-0.0869875	-0.111956	-0.0922841	-0.0886198	-0.129218	-0.13315	-0.151624	-0.161146	-0.1263	-0.0551477	-0.0422888	-0.0611548	-0.0632319	-0.0428216	-0.0777619	-0.0249212	-0.0684903	-0.0235226	-0.0243884	-0.0585649	0.0131905	0.0416264	0.00978244	0.124907	0.116873	0.139375	0.103636	0.112569	0.109916	0.0736975	0.0905536	0.0824083	-0.0823972	-0.109055	0.0858163	0.120719	0.10629	0.112984	0.0857706	0.00788066	0.0998487	0.107448	0.0716634	0.0671344	-0.00172593	0.137628	0.02608	0.162445	0.0918129	0.140647	0.0810892	0.00405694	0.086851	0.0118191	0.131865	0.0902756	0.026645	0.0530911	0.0222174	0.0183009	0.0327293	0.0171582	0.0670471	0.0786821	0.0562742	0.0239456	0.0653562	0.0871474	0.105875	0.0665756	0.0348096	-0.0472688	-0.0294964	-0.0558094	-0.0588518	-0.061721	-0.0614924	-0.0509891	-0.0542814	-0.0519183	-0.0425035	-0.0298053	-0.0561641
3953.36	-0.0868581	-0.11204	-0.0927482	-0.0888014	-0.129501	-0.132947	-0.151898	-0.16139	-0.126646	-0.0558172	-0.0427091	-0.0614576	-0.0638164	-0.0427008	-0.0781023	-0.0253051	-0.0693253	-0.02385	-0.0251701	-0.0595235	0.0127575	0.0406572	0.00851552	0.124704	0.115971	0.138958	0.102854	0.112237	0.108983	0.0729379	0.0899129	0.0818068	-0.0830472	-0.109256	0.0858343	0.120307	0.106551	0.113754	0.0862314	0.00779288	0.0997928	0.107589	0.0719551	0.0673625	-0.00182635	0.137875	0.0263571	0.162636	0.0916843	0.140328	0.0808562	0.00408028	0.0870557	0.0112514	0.131745	0.0902283	0.0267282	0.0528972	0.0218977	0.0180168	0.0328088	0.017039	0.0668224	0.0787166	0.0553192	0.0238229	0.0647396	0.0871066	0.105464	0.0661445	0.0342949	-0.0469901	-0.0291593	-0.0551548	-0.0584984	-0.0613585	-0.0614169	-0.050571	-0.0540516	-0.0519112	-0.0422438	-0.0298094	-0.0555122
3951.43	-0.0871452	-0.112181	-0.0929546	-0.0892137	-0.129576	-0.13285	-0.152144	-0.161683	-0.126493	-0.0564357	-0.043557	-0.0620675	-0.064612	-0.0438454	-0.0788024	-0.0260877	-0.0703884	-0.0243597	-0.0264328	-0.0604206	0.0122178	0.0397974	0.00719724	0.124494	0.116353	0.138883	0.10307	0.112144	0.10844	0.0729334	0.0896017	0.0811022	-0.0824249	-0.109143	0.0861257	0.120383	0.106794	0.114235	0.0866462	0.00757515	0.100003	0.108102	0.0725984	0.0674779	-0.00201629	0.138385	0.026597	0.162753	0.0919242	0.140129	0.0810714	0.00386912	0.0874775	0.0109647	0.131387	0.0907217	0.0267506	0.0524819	0.0217001	0.0183769	0.0330425	0.0168597	0.0666193	0.0782283	0.0552772	0.0230412	0.0642002	0.0863617	0.105139	0.0661204	0.0341981	-0.0469758	-0.0287901	-0.0553946	-0.0582205	-0.0613572	-0.0612793	-0.0502915	-0.0541603	-0.0520583	-0.0419759	-0.0296352	-0.0554373
3949.5	-0.0875553	-0.112065	-0.0932812	-0.0896305	-0.129833	-0.13289	-0.152211	-0.161563	-0.12651	-0.0563861	-0.0434152	-0.0626348	-0.0650973	-0.0443595	-0.0790032	-0.0262552	-0.0703441	-0.0242864	-0.0269387	-0.0604715	0.011531	0.0402589	0.00719495	0.124391	0.116809	0.139327	0.103367	0.112189	0.109029	0.0729283	0.0901194	0.0809087	-0.0824461	-0.109285	0.0861859	0.120985	0.106621	0.114399	0.086973	0.00762633	0.0999096	0.108579	0.0730631	0.0677861	-0.00186495	0.137916	0.026416	0.162741	0.0921532	0.139884	0.0814982	0.00414203	0.0877271	0.0110012	0.131459	0.0911709	0.0268002	0.0528271	0.0221035	0.0185495	0.0328613	0.0170367	0.0670525	0.0785951	0.0560159	0.0234358	0.0648687	0.086035	0.106001	0.0670517	0.0348281	-0.0473744	-0.0294135	-0.056324	-0.0587637	-0.062201	-0.0618449	-0.050983	-0.0546209	-0.0524427	-0.0422429	-0.0305592	-0.0562216
