3980.36	0.0233972	-0.0129785	-0.0250908	0.0193296	0.0395191	0.0269397	-0.00168808	-0.000380345	-0.00124505	-0.0314231	0.0339275	0.0229728	0.0134645	-0.0356247	-0.036706	-0.0414114	0.0288871	0.0412772	0.0142341	0.030197	0.0475624	-0.000442445	0.0658089	0.0537424	-0.0160883	-0.00810135	-0.0034447	-0.0256525	-0.0263036	-0.0519177	-0.0603317	-0.0572661	-0.0361299	-0.0310273	-0.0527184	-0.0444075	-0.055865	-0.0529001	-0.00938224	0.0030822	-0.0411665	-0.0131581	-0.0282556	-0.061441	-0.0681654	-0.0209676	0.00999874	0.020514	-0.000710574	-0.0709624	-0.0731567	0.056782	-0.00698556	-0.0263652	0.0909842	0.106581	0.0896295	0.102349	0.0885384	0.0848892	0.152051	0.111174	0.117273	0.0977605	0.0412119	0.115292	0.0879139	0.146685	0.0704421	0.0704099	0.0680863	0.0740451	0.0870891	0.0815384	0.0761507	0.0983118	0.0736549	0.0802416
3978.43	0.0233919	-0.013289	-0.0254462	0.0194386	0.0398012	0.0269722	-0.001975	-0.000609537	-0.00139958	-0.0316952	0.0338302	0.0228092	0.0132925	-0.0358252	-0.037295	-0.0413231	0.0288461	0.0412903	0.0139921	0.030187	0.0472682	-0.000444663	0.0662292	0.0532425	-0.0159866	-0.00787266	-0.00321279	-0.0256702	-0.0265573	-0.0516952	-0.0603859	-0.0572375	-0.036441	-0.0315429	-0.0529968	-0.0441485	-0.0557667	-0.052842	-0.00956603	0.00314234	-0.0407944	-0.0126685	-0.0285205	-0.0613152	-0.068126	-0.0208701	0.009953	0.0206306	-0.000521813	-0.0705544	-0.0729162	0.0568405	-0.00699528	-0.0265111	0.0910844	0.106925	0.089759	0.102274	0.0879649	0.0854996	0.151914	0.11142	0.117397	0.0975	0.041221	0.115132	0.0879386	0.146428	0.0706492	0.0706962	0.067191	0.0735314	0.0873233	0.0812947	0.0764114	0.0980872	0.0737179	0.0801646
3976.5	0.0229197	-0.0137185	-0.0258241	0.018687	0.0391706	0.0267879	-0.00227412	-0.00112791	-0.00189933	-0.0322013	0.0334788	0.0220694	0.013154	-0.0364316	-0.0371711	-0.0414808	0.0280998	0.0406378	0.0135409	0.0295367	0.0474894	-0.000867708	0.0661911	0.0525642	-0.0165137	-0.00840204	-0.00375182	-0.0259943	-0.0269368	-0.0513729	-0.06073	-0.0574328	-0.0368185	-0.0318988	-0.053266	-0.0444951	-0.0560197	-0.0532625	-0.0102413	0.00281546	-0.0414088	-0.0126641	-0.0290067	-0.06169	-0.0683011	-0.0212503	0.00955293	0.0198408	-0.00114674	-0.0704752	-0.0730471	0.0559853	-0.00776048	-0.0273061	0.0913222	0.107198	0.0903535	0.102588	0.087848	0.0862039	0.151987	0.11171	0.118013	0.0977793	0.0413628	0.114948	0.0879048	0.146181	0.0710366	0.0710324	0.067322	0.0736855	0.0871265	0.0818132	0.0765186	0.0982059	0.0741683	0.0802734
3974.57	0.0223497	-0.0140449	-0.0265341	0.0178074	0.0383272	0.026179	-0.00314987	-0.00158142	-0.00206516	-0.0327298	0.0326663	0.0214692	0.0131945	-0.0365408	-0.0371925	-0.0418577	0.0274723	0.0399855	0.0130762	0.0288976	0.0468845	-0.0018114	0.0650907	0.0525667	-0.0170757	-0.00913755	-0.00455909	-0.0265589	-0.0269671	-0.0517941	-0.0610251	-0.0577733	-0.0373509	-0.0323703	-0.0535922	-0.0448936	-0.056428	-0.0536468	-0.0106553	0.00250305	-0.0423248	-0.0133202	-0.0294197	-0.0619472	-0.0684327	-0.0218453	0.00918681	0.0192187	-0.00186073	-0.0708141	-0.0734523	0.0553479	-0.00848506	-0.0279828	0.0912298	0.106617	0.0899793	0.102561	0.0881019	0.0861317	0.151911	0.11152	0.118066	0.0973297	0.041242	0.114676	0.0874733	0.146107	0.0711393	0.0706403	0.0673291	0.0738038	0.0863917	0.0819278	0.0762613	0.0987122	0.0740947	0.0802996
3972.64	0.0222418	-0.0144508	-0.0268131	0.0176276	0.0380494	0.0259969	-0.00374742	-0.00176293	-0.00265996	-0.0329732	0.0324525	0.0212055	0.0127586	-0.0367201	-0.0375408	-0.0424828	0.0272302	0.0396881	0.0125109	0.0288005	0.0463281	-0.00247909	0.0646595	0.0525612	-0.0171344	-0.00945344	-0.004656	-0.0269644	-0.02716	-0.0524292	-0.0612037	-0.0583007	-0.0378552	-0.0324652	-0.05346	-0.0451399	-0.0566838	-0.0539329	-0.0112451	0.00241029	-0.0425415	-0.0140185	-0.0296719	-0.0623062	-0.0683585	-0.0221772	0.00863053	0.0190522	-0.00167342	-0.07124	-0.0739209	0.0549031	-0.00802544	-0.0277872	0.0911834	0.106369	0.0894373	0.102729	0.0884536	0.0861427	0.152349	0.111846	0.11751	0.0967153	0.041161	0.114505	0.0876265	0.146147	0.0716487	0.0703665	0.067258	0.0741185	0.0864003	0.0820584	0.0766262	0.0988854	0.073844	0.0802986
3970.71	0.0219939	-0.0147628	-0.026488	0.0177684	0.0386622	0.0261477	-0.00329241	-0.00183565	-0.00294722	-0.0329177	0.0326309	0.0211857	0.0126854	-0.0371802	-0.0375762	-0.0430841	0.027242	0.0393758	0.0127248	0.0291092	0.0464795	-0.00268768	0.0654708	0.0522945	-0.0170854	-0.00928722	-0.00494152	-0.0273561	-0.0272908	-0.0525993	-0.0611641	-0.0582994	-0.0376795	-0.0324798	-0.0533044	-0.0449759	-0.0567915	-0.0541547	-0.0113285	0.00244367	-0.0422631	-0.0142258	-0.0295826	-0.0622788	-0.0683385	-0.0221089	0.00826656	0.0191646	-0.00106181	-0.0713179	-0.0740439	0.0549956	-0.00750224	-0.0272249	0.0913405	0.106742	0.0898334	0.103264	0.0887184	0.0869744	0.152477	0.112054	0.117636	0.0968878	0.0411939	0.114583	0.0881374	0.145934	0.0722583	0.070465	0.0675085	0.0742987	0.0872827	0.0825934	0.0773707	0.0984814	0.0739175	0.0805836
3968.78	0.0216391	-0.0146207	-0.0266995	0.0176653	0.0389211	0.0260466	-0.00317365	-0.00201698	-0.00310608	-0.0332724	0.0325179	0.0211437	0.0125664	-0.0374432	-0.0378174	-0.0433776	0.0271923	0.0389804	0.0129219	0.0289163	0.0466346	-0.00277313	0.0657134	0.0518877	-0.0170126	-0.00934271	-0.0051322	-0.0274814	-0.027407	-0.052528	-0.0611675	-0.0580381	-0.0375006	-0.0326133	-0.0534412	-0.0447181	-0.0566891	-0.0543524	-0.0113128	0.00228639	-0.0424827	-0.0140177	-0.0296225	-0.0622117	-0.0686749	-0.0221666	0.00815142	0.0188262	-0.00152318	-0.0713245	-0.0740597	0.0550671	-0.00834201	-0.027401	0.0916405	0.106807	0.0903563	0.103465	0.0889834	0.0875377	0.152378	0.112025	0.117903	0.0970807	0.0411268	0.114768	0.0883855	0.146026	0.0723272	0.0712842	0.0673856	0.0743697	0.0876441	0.0826964	0.0777465	0.0988269	0.0741419	0.0808491
3966.86	0.0215595	-0.014373	-0.0270265	0.017801	0.0388305	0.0255423	-0.00356634	-0.00216959	-0.00341577	-0.0334206	0.0324419	0.0209459	0.0119891	-0.0373793	-0.0379847	-0.0428912	0.027243	0.039402	0.0127	0.0284418	0.0466375	-0.00257386	0.0657364	0.0517002	-0.0173918	-0.0093719	-0.00509854	-0.0271896	-0.0276147	-0.0525873	-0.0611779	-0.0579124	-0.0374943	-0.0325997	-0.0535571	-0.0446494	-0.0565086	-0.0544108	-0.011572	0.00205406	-0.0425592	-0.013766	-0.0295975	-0.0624822	-0.0687351	-0.0223928	0.0082899	0.0188115	-0.00221116	-0.0713156	-0.0739631	0.0547086	-0.00866871	-0.0276381	0.0921237	0.10732	0.0906169	0.103736	0.0891735	0.0879103	0.152665	0.112313	0.118578	0.0973403	0.04117	0.11512	0.0889022	0.146552	0.0728662	0.0720639	0.0677133	0.0746841	0.0872512	0.083119	0.0777696	0.099691	0.0745739	0.081064
3964.93	0.0217981	-0.0142378	-0.0269024	0.0180537	0.0386585	0.0254874	-0.00336955	-0.00209906	-0.00354991	-0.0334297	0.0323863	0.0213269	0.0119418	-0.0371928	-0.0378784	-0.0425996	0.0274948	0.0400793	0.0125771	0.0281348	0.0464796	-0.00225194	0.0658874	0.0520016	-0.0177327	-0.00919079	-0.0049902	-0.0268908	-0.0276549	-0.0524773	-0.0615268	-0.0577346	-0.0377165	-0.0325237	-0.0534629	-0.044867	-0.0562198	-0.0539563	-0.0115618	0.00183196	-0.0423757	-0.0137229	-0.0296797	-0.0625619	-0.0682135	-0.0220907	0.00863002	0.0193516	-0.00209069	-0.0712704	-0.0734212	0.0548652	-0.00889032	-0.0281906	0.0924006	0.108095	0.0911156	0.103997	0.0894253	0.0885768	0.153324	0.113184	0.119193	0.0976474	0.0415584	0.115429	0.0895862	0.146535	0.0737291	0.0726964	0.0685557	0.0750839	0.0875413	0.0838508	0.0784089	0.100018	0.0754205	0.0814256
3963	0.0218847	-0.0144674	-0.0270925	0.0178296	0.0383477	0.02539	-0.00360581	-0.00221591	-0.00354626	-0.0333596	0.0322066	0.0212081	0.0117594	-0.0373024	-0.0380729	-0.0429826	0.0273055	0.0395234	0.0126421	0.0281308	0.0464906	-0.00241076	0.0659217	0.0523181	-0.0177292	-0.00969044	-0.0051305	-0.0271268	-0.0277404	-0.052476	-0.061939	-0.0580347	-0.0377967	-0.0322997	-0.0536259	-0.0451485	-0.0564546	-0.0538274	-0.0113181	0.00153296	-0.0426745	-0.0142783	-0.0299063	-0.0621896	-0.0681179	-0.022131	0.00853475	0.0188243	-0.00213085	-0.071371	-0.0733467	0.0547509	-0.00929131	-0.0284808	0.0921171	0.108175	0.091071	0.103799	0.0892369	0.0887019	0.153201	0.113471	0.119148	0.0972707	0.0416045	0.115378	0.0895434	0.145907	0.0738117	0.0727776	0.0684646	0.075161	0.0881604	0.084566	0.0789369	0.0999646	0.0751716	0.0816869
3961.07	0.0218665	-0.01498	-0.027026	0.0176241	0.0384629	0.0252692	-0.00409013	-0.00238107	-0.00318661	-0.0332925	0.0324093	0.0212778	0.011737	-0.0374982	-0.0381324	-0.0430852	0.0272331	0.0392029	0.0129488	0.0282324	0.0467297	-0.00275146	0.0658968	0.052257	-0.0177479	-0.0100722	-0.00541637	-0.027217	-0.0275573	-0.0526538	-0.0618793	-0.0579623	-0.0376604	-0.0320896	-0.0534504	-0.0450676	-0.0566774	-0.0538264	-0.0115513	0.00128568	-0.0429208	-0.0144673	-0.030149	-0.062014	-0.0682581	-0.022143	0.00812019	0.0184627	-0.00231694	-0.0712166	-0.0735384	0.05479	-0.00917642	-0.0285346	0.0917813	0.108377	0.0907664	0.104134	0.0895552	0.0891567	0.153088	0.11324	0.119169	0.0964393	0.0411727	0.115009	0.0892604	0.14608	0.0737878	0.0724935	0.0685259	0.075121	0.0886722	0.0847577	0.0791212	0.0999405	0.0747637	0.0816184
3959.14	0.0215959	-0.0154768	-0.0273111	0.0171799	0.0379095	0.0248515	-0.00413821	-0.00284236	-0.00354515	-0.0337684	0.0322919	0.0209241	0.0121698	-0.0376666	-0.0382846	-0.0435047	0.026873	0.0391397	0.0125803	0.0281735	0.0459493	-0.00316007	0.0654203	0.0519914	-0.0180722	-0.0103965	-0.00598826	-0.027289	-0.0279181	-0.0529394	-0.0617591	-0.0580295	-0.0379766	-0.0322566	-0.0534459	-0.0452916	-0.0571711	-0.0539828	-0.0123598	0.000928347	-0.0433517	-0.0142205	-0.0304933	-0.0621313	-0.0683421	-0.0223434	0.00766882	0.0182918	-0.00275706	-0.0714006	-0.0738846	0.0546695	-0.0095623	-0.0287406	0.0915684	0.108587	0.090808	0.104332	0.0898006	0.0896566	0.153303	0.113379	0.119277	0.0961406	0.0410739	0.114679	0.0891326	0.146159	0.0739969	0.0725516	0.0689768	0.0751775	0.0888311	0.0846929	0.0792757	0.100211	0.0752658	0.081591
3957.21	0.0207086	-0.0161801	-0.0281886	0.0163814	0.0368825	0.023803	-0.00461456	-0.0032248	-0.00431547	-0.0346269	0.0317024	0.0201739	0.011562	-0.0379913	-0.0389951	-0.043969	0.0259882	0.0385166	0.0114309	0.0274344	0.0450613	-0.0036663	0.0649539	0.0512858	-0.0182682	-0.0111112	-0.00659676	-0.0280556	-0.0289717	-0.0532999	-0.0620019	-0.0589042	-0.0386317	-0.0324907	-0.0541545	-0.0459986	-0.0577298	-0.0551183	-0.0129891	0.000367678	-0.043821	-0.0146673	-0.0311384	-0.062878	-0.0687599	-0.0231314	0.00719455	0.0175467	-0.00377967	-0.0718494	-0.0742877	0.0536771	-0.0103226	-0.0298298	0.092193	0.10804	0.0910182	0.104514	0.0898037	0.0898958	0.153491	0.113784	0.11929	0.096271	0.0415221	0.115049	0.0895936	0.145863	0.0743973	0.0732644	0.0692276	0.0757087	0.0885828	0.0849355	0.0795475	0.100268	0.075862	0.0816046
3955.29	0.0200519	-0.0169455	-0.028365	0.0161735	0.0365084	0.02333	-0.00542713	-0.00338388	-0.00467707	-0.0350049	0.0314278	0.019799	0.0104941	-0.0381409	-0.0396484	-0.0444042	0.0252398	0.0380345	0.0112185	0.0271437	0.0449211	-0.00380588	0.0645711	0.0508623	-0.0186057	-0.0115857	-0.00696244	-0.028553	-0.0296116	-0.0534793	-0.0622306	-0.0594086	-0.0388505	-0.032998	-0.0544854	-0.0464701	-0.0578892	-0.0555494	-0.0129807	0.000149659	-0.0440091	-0.0153791	-0.0314826	-0.0636058	-0.0689976	-0.0236704	0.00699971	0.0173268	-0.00401978	-0.0718287	-0.0745546	0.0532521	-0.0105907	-0.0308399	0.0928485	0.10831	0.0912121	0.104926	0.089958	0.0905055	0.153573	0.113905	0.119648	0.0964905	0.0418302	0.115221	0.0900532	0.146119	0.0745823	0.0740151	0.0696054	0.076085	0.0887721	0.0854751	0.0800586	0.100484	0.0762459	0.0815915
3953.36	0.0202345	-0.0170252	-0.0283046	0.0162573	0.0361619	0.023541	-0.00568586	-0.00352362	-0.00459253	-0.0350384	0.0313409	0.0196823	0.0103089	-0.03824	-0.039963	-0.0444803	0.0251801	0.0377073	0.0112357	0.0274244	0.0447	-0.00410004	0.0645194	0.0509503	-0.0190181	-0.0115988	-0.00719337	-0.0285364	-0.0295221	-0.0536053	-0.062526	-0.0591974	-0.0390602	-0.0332638	-0.0544263	-0.0462743	-0.0581021	-0.0553194	-0.013037	9.87175e-05	-0.0442618	-0.0152794	-0.0312301	-0.0632649	-0.0687659	-0.0236228	0.0068511	0.0173899	-0.00379166	-0.0716652	-0.0744785	0.0535819	-0.0113368	-0.030891	0.0927999	0.10927	0.091351	0.105139	0.0893456	0.0914131	0.153263	0.113749	0.11991	0.0964679	0.0417481	0.115387	0.0898622	0.146235	0.0747614	0.0741876	0.0693684	0.076071	0.0891582	0.0852903	0.0803705	0.100932	0.0762901	0.0817308
3951.43	0.0206786	-0.0168819	-0.028742	0.0162613	0.0363652	0.0237373	-0.00570123	-0.00400832	-0.00472188	-0.0350581	0.0310927	0.0193588	0.0106843	-0.0383044	-0.039948	-0.0445773	0.0254309	0.0378296	0.0110374	0.027304	0.0446653	-0.00459656	0.0647353	0.0508763	-0.0191592	-0.0116512	-0.00715475	-0.0289299	-0.029802	-0.0535812	-0.0625326	-0.0593409	-0.0394775	-0.0332589	-0.0545501	-0.0463445	-0.0582596	-0.0552864	-0.0133519	-0.000520059	-0.0443481	-0.0152131	-0.0311184	-0.0631657	-0.0688128	-0.0234561	0.0067743	0.0170823	-0.00430461	-0.0715579	-0.0741303	0.0534299	-0.0115785	-0.031267	0.0927772	0.109875	0.0917168	0.105024	0.0891359	0.0914502	0.15347	0.113895	0.119812	0.0962865	0.0419194	0.115518	0.0897768	0.146145	0.0755531	0.0744077	0.0694394	0.0759523	0.0895106	0.0856559	0.0803057	0.101051	0.0765881	0.0821231
3949.5	0.0201938	-0.017288	-0.0291593	0.0155618	0.0363767	0.0233398	-0.00576898	-0.00485326	-0.00527786	-0.0353911	0.0304671	0.0190397	0.0102954	-0.0384621	-0.0400406	-0.045016	0.0252408	0.0379035	0.0101247	0.0265071	0.0443623	-0.00523413	0.064259	0.0506683	-0.0197571	-0.0116704	-0.00734629	-0.0296666	-0.0301933	-0.0537898	-0.0624039	-0.0597603	-0.0399987	-0.0340231	-0.0546082	-0.0466606	-0.0587452	-0.055983	-0.0138911	-0.00128324	-0.0445238	-0.0158266	-0.0317527	-0.0636407	-0.0693075	-0.0239019	0.00650336	0.0166955	-0.00499514	-0.0718246	-0.074247	0.0529418	-0.0113122	-0.0314385	0.0929889	0.110172	0.0919781	0.105475	0.0897107	0.0917643	0.154109	0.114075	0.119818	0.0964785	0.0424975	0.115869	0.0900647	0.146213	0.0765219	0.0746307	0.070076	0.0758143	0.0899425	0.0867167	0.0805681	0.10109	0.0767811	0.0824512
3947.57	0.0194446	-0.0174459	-0.0289258	0.0152796	0.0359878	0.0231179	-0.00588112	-0.00466259	-0.00572886	-0.0357623	0.029873	0.0191331	0.0101215	-0.0390136	-0.0402998	-0.0453929	0.0252851	0.0375132	0.00980968	0.0257402	0.0441701	-0.00566601	0.0634406	0.0502046	-0.0203323	-0.0118221	-0.00753855	-0.0299645	-0.0302495	-0.0539424	-0.0624092	-0.059949	-0.0399739	-0.0343418	-0.0550973	-0.0469409	-0.0590766	-0.0564424	-0.0141771	-0.00118861	-0.0452965	-0.0165326	-0.0320494	-0.0637553	-0.0693788	-0.0243395	0.00616392	0.0165502	-0.00560216	-0.0722475	-0.0744845	0.0524476	-0.0109174	-0.0311381	0.0932287	0.110034	0.0920706	0.106171	0.0899178	0.0922202	0.154394	0.114397	0.119868	0.0969754	0.042375	0.116106	0.0904058	0.146385	0.0766589	0.0747211	0.0702243	0.0757425	0.089917	0.0870947	0.0812306	0.101377	0.0769977	0.0826298
