3980.36	-0.0780296	-0.0853704	-0.118018	-0.0573219	-0.0648427	-0.031322	-0.0562048	0.0140028	-0.102975	-0.118085	-0.104135	-0.0668226	-0.0138375	-0.0983977	0.0133041	-0.00567886	-0.100391	0.0120337	-0.0243755	0.00534937	-0.0760298	-0.0875748	-0.0385338	-0.0177613	-0.0130174	-0.0934137	-0.0782409	-0.0501154	0.0136187	0.0118327	-0.0449992	0.00930656	-0.0486616	0.0273108	-0.0657599	-0.0891149	-0.108361	-0.0856595	-0.0161348	0.00586156	0.00988296	-0.0707819	-0.0300592	-0.0535258	-0.135064	-0.157285	-0.0880938	-0.0326823	-0.103429	-0.126428	-0.0892153	-0.133887	-0.119067	-0.0470444	-0.0107104	-0.0176701	-0.0578138	-0.0728224	-0.0326508	0.0453855	0.0458455	-0.0517872	-0.0263375	-0.0814763	-0.0874569	-0.0285336	-0.0187379	-0.0399574	0.038453	-0.0779894	-0.0474805	0.0135438	0.115517	-0.0488272	0.0096857	-0.0345724	-0.0506044	-0.0741809	-0.0285181
3978.43	-0.0780909	-0.0856651	-0.118723	-0.058138	-0.0639142	-0.0322601	-0.0560989	0.0139135	-0.103237	-0.118088	-0.104393	-0.0672407	-0.0139182	-0.0987356	0.0129008	-0.00572598	-0.100499	0.0123751	-0.0247859	0.00533897	-0.0762836	-0.0875335	-0.0389805	-0.0181248	-0.0131406	-0.0931226	-0.0782044	-0.0498163	0.0144104	0.0121961	-0.0445236	0.00928456	-0.0487938	0.0276903	-0.0656623	-0.0889456	-0.107817	-0.0853284	-0.0161085	0.00575216	0.00973327	-0.0707725	-0.0297675	-0.0533766	-0.135469	-0.157483	-0.0880373	-0.0324446	-0.103135	-0.126354	-0.0899568	-0.133428	-0.11909	-0.047482	-0.0107576	-0.0181672	-0.0578116	-0.0729687	-0.0330217	0.0454158	0.0455021	-0.0522975	-0.026498	-0.0816752	-0.0879861	-0.0286667	-0.0191196	-0.0402821	0.0381956	-0.0786617	-0.0479315	0.0134455	0.114694	-0.0489602	0.00940846	-0.0345421	-0.050817	-0.0747083	-0.0286726
3976.5	-0.078372	-0.0864241	-0.118987	-0.0584577	-0.0637016	-0.0328394	-0.0558756	0.0134022	-0.103274	-0.118186	-0.104372	-0.0672619	-0.0143233	-0.0989739	0.0126832	-0.00595397	-0.100589	0.011991	-0.0248696	0.00547806	-0.0764059	-0.0875684	-0.0390217	-0.0184122	-0.0134867	-0.0929285	-0.0784125	-0.0495623	0.0143266	0.0124662	-0.0447994	0.0093399	-0.0487376	0.0277545	-0.0657816	-0.0884774	-0.107854	-0.0857931	-0.0162572	0.00615828	0.00987893	-0.0706039	-0.0295619	-0.0533964	-0.135547	-0.156909	-0.0871081	-0.0321584	-0.102675	-0.12697	-0.0894859	-0.133272	-0.119	-0.0470325	-0.0107309	-0.0178978	-0.0577227	-0.0727697	-0.0323482	0.0460103	0.0455346	-0.053034	-0.0267514	-0.0815319	-0.0872339	-0.0285679	-0.0190707	-0.040664	0.0377209	-0.0783402	-0.0477082	0.0139156	0.11453	-0.0488195	0.00973886	-0.0343925	-0.0507862	-0.0745214	-0.0286094
3974.57	-0.0787629	-0.0871744	-0.119474	-0.0587045	-0.0645266	-0.0329823	-0.056059	0.0130613	-0.10323	-0.11819	-0.104361	-0.067306	-0.0146972	-0.0992149	0.0124896	-0.00647668	-0.100759	0.0116399	-0.024901	0.00581673	-0.0764213	-0.0878616	-0.0392073	-0.0188103	-0.0137444	-0.0929199	-0.0782487	-0.049969	0.0144845	0.0126663	-0.0453753	0.00992456	-0.0486409	0.0279407	-0.065522	-0.0883618	-0.108012	-0.086457	-0.0160706	0.00638468	0.0102344	-0.0703151	-0.0297519	-0.0533029	-0.135579	-0.156845	-0.0875042	-0.0326898	-0.10313	-0.127402	-0.0891991	-0.133935	-0.118888	-0.0471151	-0.0108105	-0.018096	-0.0578871	-0.0726411	-0.0322792	0.046053	0.0454236	-0.0529052	-0.0271772	-0.0810874	-0.0866037	-0.0284419	-0.0185836	-0.0401494	0.0385713	-0.0778154	-0.0470957	0.0143389	0.115077	-0.048184	0.0101567	-0.0333317	-0.0498315	-0.0738469	-0.0286302
3972.64	-0.0791743	-0.0873592	-0.119878	-0.0590965	-0.0647953	-0.0333944	-0.0565015	0.0127977	-0.103606	-0.118466	-0.104995	-0.06775	-0.014909	-0.0995494	0.0121732	-0.00712183	-0.101128	0.0120932	-0.0251215	0.00595369	-0.076886	-0.0883175	-0.0397537	-0.0193512	-0.0138842	-0.0929627	-0.0782105	-0.0504174	0.0148848	0.0129406	-0.045423	0.0102244	-0.0484167	0.027972	-0.0655635	-0.0887991	-0.107964	-0.0867972	-0.0158321	0.00641276	0.00995046	-0.070481	-0.0301559	-0.0531721	-0.135974	-0.157389	-0.0881846	-0.0324812	-0.104067	-0.128012	-0.0897013	-0.134086	-0.119298	-0.0477403	-0.0104084	-0.0180737	-0.0575053	-0.0723139	-0.0328346	0.0461238	0.0457212	-0.0523288	-0.0271225	-0.0808745	-0.0866701	-0.0286989	-0.0187997	-0.0397112	0.0387473	-0.0779815	-0.0474871	0.0139154	0.114816	-0.0484613	0.00993113	-0.0331394	-0.0497347	-0.0738373	-0.0287513
3970.71	-0.0792302	-0.0874617	-0.119639	-0.0592507	-0.0653065	-0.0341939	-0.0568969	0.0121559	-0.103656	-0.1185	-0.105372	-0.0678227	-0.0148934	-0.0995617	0.0122406	-0.00688848	-0.101207	0.0123465	-0.0251182	0.00582139	-0.0773665	-0.0884118	-0.0401305	-0.019159	-0.0138184	-0.0926488	-0.0783727	-0.0503266	0.0147111	0.0128602	-0.0452785	0.00983361	-0.0483234	0.0274229	-0.0658909	-0.0897729	-0.108142	-0.0868143	-0.0158894	0.00661844	0.009947	-0.0712189	-0.0305285	-0.0533843	-0.13641	-0.158023	-0.0882259	-0.03281	-0.104951	-0.128783	-0.0903377	-0.134918	-0.120396	-0.047712	-0.011159	-0.0179417	-0.0573038	-0.0723855	-0.033545	0.0458109	0.0458672	-0.0522422	-0.0273164	-0.0816049	-0.0868975	-0.0288387	-0.0194508	-0.0402305	0.0382272	-0.0788106	-0.0488921	0.013043	0.114313	-0.0494799	0.00969149	-0.0333059	-0.0501254	-0.0745496	-0.0293683
3968.78	-0.0792467	-0.0867749	-0.119225	-0.0591046	-0.0657746	-0.0340796	-0.0565256	0.011748	-0.103144	-0.118161	-0.105296	-0.0680112	-0.0149837	-0.0992371	0.0121043	-0.00672118	-0.101182	0.0120472	-0.0252437	0.00564681	-0.0775396	-0.0883354	-0.0401636	-0.0192637	-0.0138722	-0.0923544	-0.0786571	-0.0504566	0.0148732	0.0126892	-0.0451541	0.00976763	-0.0485859	0.026956	-0.0659852	-0.0900626	-0.107926	-0.0864966	-0.0159971	0.00699668	0.010407	-0.0712637	-0.0305107	-0.0543052	-0.136623	-0.158472	-0.0889483	-0.0346931	-0.1059	-0.129441	-0.0914362	-0.135988	-0.121085	-0.0471061	-0.0108634	-0.0176622	-0.0574931	-0.0721451	-0.0338111	0.0457285	0.0462691	-0.0521554	-0.0266085	-0.0814519	-0.0863997	-0.0293739	-0.0199511	-0.0409988	0.0377015	-0.0795296	-0.049598	0.0123449	0.114023	-0.0501432	0.00943288	-0.0340475	-0.0506345	-0.0753028	-0.0301541
3966.86	-0.0799408	-0.0860542	-0.118999	-0.0591873	-0.0653797	-0.0338894	-0.0562049	0.0110574	-0.102831	-0.118051	-0.105498	-0.0681748	-0.0153179	-0.0994504	0.0120218	-0.00688369	-0.101259	0.0118929	-0.0256148	0.00540827	-0.0775569	-0.0884159	-0.0401555	-0.0192688	-0.014296	-0.0924441	-0.0787944	-0.0505511	0.0151807	0.0128324	-0.0450792	0.0103479	-0.0487464	0.0266001	-0.0663392	-0.0899928	-0.107663	-0.0863991	-0.0164302	0.00717636	0.0106155	-0.070869	-0.0303407	-0.054954	-0.136826	-0.158325	-0.0892685	-0.0345612	-0.105537	-0.129474	-0.0913489	-0.135889	-0.120099	-0.0462432	-0.0102972	-0.0171959	-0.0573512	-0.0720127	-0.0331281	0.0458034	0.0467378	-0.0521064	-0.0259709	-0.0808975	-0.0859509	-0.0293902	-0.0196532	-0.0414819	0.0371815	-0.079304	-0.0492452	0.012799	0.113928	-0.0499278	0.00913537	-0.034572	-0.0507648	-0.0751224	-0.0307552
3964.93	-0.0798559	-0.0860967	-0.11942	-0.0589598	-0.0648312	-0.0338722	-0.0561946	0.0111284	-0.103373	-0.118664	-0.106075	-0.0684972	-0.0154688	-0.100364	0.0119131	-0.00683265	-0.10165	0.0115316	-0.0261814	0.00506088	-0.0781426	-0.0887288	-0.0405622	-0.019289	-0.01464	-0.0925788	-0.0789871	-0.0509096	0.0150213	0.0128034	-0.0454255	0.0108069	-0.0488825	0.0261384	-0.0665736	-0.0899983	-0.10751	-0.0867742	-0.017061	0.00707504	0.0105614	-0.0710219	-0.0301142	-0.054731	-0.136985	-0.158003	-0.08896	-0.0341644	-0.104874	-0.129231	-0.0913799	-0.136041	-0.119561	-0.0467797	-0.0110897	-0.0180492	-0.0573472	-0.0724394	-0.0334797	0.0448442	0.0456191	-0.0523317	-0.0272813	-0.0817589	-0.0869404	-0.0289275	-0.0191405	-0.0413685	0.0369409	-0.0790695	-0.0493592	0.0128383	0.113788	-0.0498417	0.00924685	-0.0340637	-0.0507411	-0.0751336	-0.0309003
3963	-0.0795176	-0.0867046	-0.120356	-0.0585361	-0.0649943	-0.0347708	-0.0565992	0.0111341	-0.103181	-0.118251	-0.105902	-0.0686826	-0.0149314	-0.100259	0.0120822	-0.0062634	-0.10146	0.0116194	-0.0258969	0.00568367	-0.078165	-0.0883787	-0.0406431	-0.0190261	-0.0147561	-0.0926787	-0.0791338	-0.0510675	0.014901	0.0124769	-0.0458072	0.0107198	-0.0485106	0.0265682	-0.0668014	-0.0899575	-0.107641	-0.086803	-0.0172207	0.0070117	0.0104328	-0.0711487	-0.0302332	-0.0547748	-0.136735	-0.158118	-0.0891768	-0.0349929	-0.104957	-0.129078	-0.0917517	-0.136202	-0.119713	-0.0478465	-0.0119022	-0.0195475	-0.0577082	-0.0731429	-0.034376	0.0441734	0.0441068	-0.0532481	-0.0282463	-0.083166	-0.0874593	-0.0289793	-0.0193792	-0.0414219	0.0373889	-0.0793869	-0.0497301	0.0126541	0.113925	-0.0502229	0.00972432	-0.0337681	-0.0507071	-0.0754929	-0.0309126
3961.07	-0.0798227	-0.0872651	-0.12092	-0.0586155	-0.0652789	-0.0357904	-0.0575367	0.0111026	-0.102813	-0.117717	-0.105398	-0.0685571	-0.0148057	-0.100084	0.0125305	-0.00616584	-0.101208	0.0120057	-0.0256597	0.00619659	-0.0775332	-0.0881516	-0.0402621	-0.0190683	-0.0147044	-0.0927204	-0.0792438	-0.0512573	0.014875	0.0126176	-0.0461539	0.0101998	-0.0485563	0.0269239	-0.0671186	-0.0902446	-0.108378	-0.0869438	-0.0177861	0.0064969	0.0100861	-0.0718477	-0.0308183	-0.0553415	-0.136928	-0.158754	-0.0897181	-0.0358436	-0.105658	-0.129543	-0.0916615	-0.136134	-0.120081	-0.0483452	-0.0127095	-0.0204577	-0.0590774	-0.0735958	-0.0354608	0.0436668	0.0436074	-0.0542417	-0.0286705	-0.0835503	-0.0877662	-0.0293553	-0.0197878	-0.041518	0.0376932	-0.079388	-0.0498372	0.0129538	0.114314	-0.050272	0.009975	-0.0336987	-0.0506218	-0.0752419	-0.0306753
3959.14	-0.0808347	-0.0883543	-0.120754	-0.0592412	-0.0662141	-0.0357747	-0.0582981	0.0101911	-0.102857	-0.118199	-0.10591	-0.0684548	-0.0152933	-0.100355	0.012454	-0.0064159	-0.101646	0.011702	-0.0262784	0.00581189	-0.0776491	-0.0887375	-0.0408932	-0.0196632	-0.0148563	-0.092532	-0.0793159	-0.0513083	0.0148606	0.012867	-0.0459748	0.0101973	-0.0489742	0.0268222	-0.0671024	-0.0901761	-0.108664	-0.0873355	-0.0178233	0.00613274	0.00969264	-0.0722319	-0.0312893	-0.0561363	-0.137817	-0.158856	-0.0901649	-0.0369803	-0.106852	-0.130456	-0.0926279	-0.136958	-0.12079	-0.0482074	-0.0128042	-0.0201266	-0.059342	-0.073059	-0.0356406	0.0425843	0.0437019	-0.0543968	-0.0287695	-0.0831493	-0.0878235	-0.0298106	-0.0203277	-0.041918	0.0373956	-0.0797144	-0.0499522	0.012127	0.11383	-0.0505041	0.00919459	-0.0340697	-0.0507882	-0.0757324	-0.0313009
3957.21	-0.0816973	-0.0890585	-0.120927	-0.0598402	-0.066745	-0.0358425	-0.0584297	0.00930788	-0.102802	-0.118393	-0.106469	-0.0686802	-0.0159045	-0.100519	0.0117057	-0.00679628	-0.102027	0.0112999	-0.0269012	0.00595547	-0.0780705	-0.0892688	-0.0415234	-0.0201859	-0.0148518	-0.0922471	-0.0794224	-0.0509803	0.0147355	0.0129213	-0.0460171	0.0104147	-0.049217	0.0268078	-0.0671238	-0.0902865	-0.108121	-0.0875848	-0.0177282	0.00636817	0.00957543	-0.0718482	-0.0311418	-0.0564527	-0.138366	-0.159248	-0.0901114	-0.0371559	-0.106746	-0.130947	-0.093547	-0.137649	-0.121542	-0.0482849	-0.0125029	-0.0196346	-0.0589039	-0.0727356	-0.0349775	0.0435243	0.0439157	-0.0546515	-0.0288156	-0.0833352	-0.0871957	-0.0305113	-0.0211672	-0.0430469	0.0361694	-0.0806026	-0.0505148	0.0115809	0.113416	-0.0511721	0.00843622	-0.0347035	-0.0511791	-0.0767317	-0.0318553
3955.29	-0.080992	-0.0882816	-0.120895	-0.0591332	-0.0663223	-0.0361155	-0.0575834	0.0101313	-0.102812	-0.117688	-0.106148	-0.0688705	-0.0158202	-0.100281	0.0113986	-0.00676865	-0.101978	0.0115806	-0.0268546	0.00623995	-0.0782013	-0.0890741	-0.0412554	-0.0203178	-0.0147499	-0.0922333	-0.0796564	-0.0511777	0.015008	0.0130005	-0.0459858	0.0104079	-0.0494223	0.0270551	-0.0670917	-0.0903983	-0.107714	-0.0874991	-0.0178778	0.00679096	0.0095762	-0.0716393	-0.03082	-0.0557185	-0.138126	-0.159091	-0.0897588	-0.0360692	-0.106365	-0.130488	-0.0928021	-0.137485	-0.121273	-0.0486317	-0.0119399	-0.0195257	-0.0583593	-0.0725911	-0.0343782	0.0453723	0.0444412	-0.0547525	-0.0290138	-0.0830378	-0.0869554	-0.0305235	-0.0213623	-0.0428392	0.0359212	-0.0804741	-0.0505752	0.0121853	0.113219	-0.0513607	0.00894879	-0.0345361	-0.0512148	-0.0766559	-0.0319372
3953.36	-0.0810614	-0.0879369	-0.121369	-0.0595887	-0.0664944	-0.0376084	-0.0579608	0.0108674	-0.102761	-0.117459	-0.105812	-0.068818	-0.0155615	-0.100135	0.0118933	-0.00682978	-0.102075	0.0118808	-0.0268353	0.00606479	-0.0785073	-0.0888441	-0.0410398	-0.0202838	-0.014963	-0.0921382	-0.0794856	-0.051432	0.015493	0.0133064	-0.0455904	0.0108881	-0.0492527	0.027245	-0.0670709	-0.0902045	-0.107627	-0.0873878	-0.0176317	0.00736851	0.00956906	-0.0715509	-0.0307733	-0.0552035	-0.137444	-0.159038	-0.0899739	-0.0356505	-0.106284	-0.129854	-0.0919898	-0.137396	-0.120513	-0.0496172	-0.0127021	-0.020118	-0.0587812	-0.0730899	-0.0352281	0.0445985	0.0436734	-0.0551667	-0.0296803	-0.0831651	-0.0876982	-0.0306107	-0.0209678	-0.0425579	0.0365334	-0.0806809	-0.0507954	0.0120789	0.112841	-0.051292	0.00918776	-0.0339266	-0.0518374	-0.0765902	-0.0325306
3951.43	-0.0812486	-0.0882112	-0.121873	-0.0598889	-0.0667476	-0.0372186	-0.0582519	0.0111101	-0.103023	-0.11809	-0.106265	-0.0692781	-0.0164683	-0.100761	0.0115721	-0.00778063	-0.10263	0.0115046	-0.0273144	0.00537684	-0.078987	-0.0892098	-0.0415409	-0.0203017	-0.0158675	-0.0920675	-0.0785437	-0.0511527	0.0160744	0.0137369	-0.0452661	0.0117681	-0.0487829	0.0275891	-0.0665189	-0.0896555	-0.107212	-0.0872326	-0.0176264	0.00757441	0.0101632	-0.0713149	-0.0304979	-0.0557493	-0.13752	-0.159388	-0.0901738	-0.0361323	-0.106393	-0.13029	-0.0919772	-0.13753	-0.120415	-0.0501099	-0.0133395	-0.0198434	-0.0581308	-0.0730366	-0.035191	0.0444161	0.043081	-0.0551129	-0.0295228	-0.0830346	-0.0873777	-0.0305142	-0.0207503	-0.0428803	0.0365907	-0.0812556	-0.0511522	0.0117934	0.112848	-0.0512183	0.00856837	-0.0332316	-0.0523076	-0.0770134	-0.0325078
