3980.36	0.00732925	-0.0065217	-0.0106126	-0.0141111	-0.021235	0.0188572	-0.0384686	-0.00784907	-0.0179762	-0.0289201	0.00350237	-0.0279376	-0.00701409	0.02634	0.0427034	0.0186092	0.0398131	-0.0432703	-0.0375421	-0.0470865	0.0111881	-0.0449157	-0.00894077	-0.0333962	-0.0565503	0.0821087	0.0263465	0.0137268	-0.0015216	0.0308158	-0.0359015	-0.0516615	-0.0363951	0.00429041	0.024697	0.115924	0.0981809	-0.14983	-0.0619303	-0.0667143	-0.122064	-0.156429	-0.124252	0.0324944	0.0173583	0.0519926	0.0527983	0.00646263	0.0689914	0.0210565	0.0542187	0.0668094	0.0153825	0.0545209	0.0223433	0.036788	0.0251421
3978.43	0.00706315	-0.00650019	-0.0107535	-0.0140736	-0.021195	0.0186964	-0.038705	-0.00802879	-0.0179007	-0.0293178	0.0033427	-0.0279849	-0.00780247	0.0261899	0.0422268	0.0179623	0.03977	-0.0438482	-0.037696	-0.0471534	0.0108913	-0.0447254	-0.00916195	-0.0335007	-0.0567728	0.0817875	0.0259641	0.0135368	-0.00182291	0.030629	-0.0360207	-0.0517819	-0.0364386	0.00411035	0.0245314	0.115085	0.09821	-0.149224	-0.0622511	-0.0666116	-0.121945	-0.155614	-0.124227	0.0314891	0.0168374	0.0515076	0.0532579	0.00572536	0.0695634	0.0208955	0.0542241	0.0662102	0.0156124	0.0542738	0.0217314	0.0362187	0.0248572
3976.5	0.00678217	-0.00708848	-0.0108872	-0.0143555	-0.0215012	0.0187852	-0.0389781	-0.0083056	-0.0184301	-0.0294047	0.00302161	-0.0282575	-0.00809088	0.025852	0.0418755	0.0173048	0.0396837	-0.0444798	-0.0377151	-0.047618	0.0107075	-0.0450746	-0.00921431	-0.0334324	-0.0569774	0.0813472	0.0254473	0.013714	-0.00161308	0.0303784	-0.0361793	-0.0515925	-0.0362755	0.00395855	0.0245217	0.115207	0.0982379	-0.149419	-0.0621248	-0.0662676	-0.122307	-0.156035	-0.124991	0.031094	0.0166224	0.0512075	0.0539278	0.00572697	0.0690564	0.0225155	0.0547908	0.0661109	0.0143043	0.0545124	0.0217357	0.0364037	0.02514
3974.57	0.00629975	-0.00772689	-0.0112484	-0.0149975	-0.0217037	0.0182211	-0.0390725	-0.00887526	-0.0187282	-0.0295533	0.00219647	-0.0291111	-0.00832042	0.0248543	0.0414087	0.0172214	0.0389852	-0.0448927	-0.0383182	-0.0477955	0.0100372	-0.0454989	-0.00991351	-0.0334976	-0.057098	0.0810763	0.0248287	0.0135001	-0.00181265	0.0300854	-0.0365217	-0.0516385	-0.0362551	0.00361532	0.0243717	0.115436	0.0977078	-0.149029	-0.0608951	-0.0654722	-0.121895	-0.155659	-0.12434	0.0311257	0.0161552	0.0514004	0.0532718	0.00492922	0.0681181	0.0234611	0.054976	0.0664059	0.013446	0.0537384	0.022442	0.0359317	0.025697
3972.64	0.00626291	-0.00811901	-0.0115311	-0.0153697	-0.0217645	0.017658	-0.0395827	-0.00939745	-0.0188189	-0.0299155	0.00187043	-0.0295673	-0.00866069	0.0241349	0.0410154	0.01686	0.0387269	-0.0449889	-0.0386734	-0.0479265	0.00995558	-0.0456884	-0.0104671	-0.0337272	-0.0575164	0.0805674	0.0245593	0.0129742	-0.0024955	0.0299271	-0.0368967	-0.0522608	-0.0362888	0.00321257	0.0241656	0.115121	0.0973292	-0.149951	-0.0617953	-0.0667465	-0.122415	-0.156428	-0.124332	0.0313667	0.0161994	0.0520829	0.0529606	0.00498335	0.0683531	0.023743	0.0554905	0.0668816	0.0139942	0.0540828	0.0225438	0.0359821	0.0262808
3970.71	0.00616053	-0.00818645	-0.0119465	-0.0155745	-0.022003	0.0176351	-0.0399463	-0.00941522	-0.0188927	-0.0299967	0.0019087	-0.0293669	-0.00859553	0.0237386	0.0409992	0.0168292	0.0386906	-0.0448087	-0.038701	-0.0478877	0.0102418	-0.0454102	-0.0104987	-0.0335248	-0.0576317	0.0801576	0.0246294	0.0123124	-0.00301906	0.0293888	-0.0371102	-0.0527691	-0.0367784	0.00308127	0.0240527	0.115159	0.0976373	-0.150257	-0.0623463	-0.0678668	-0.122929	-0.157056	-0.124702	0.0315074	0.0165163	0.0520533	0.0535037	0.00567551	0.0689918	0.0235815	0.055299	0.0665653	0.0142577	0.0545503	0.0222197	0.0357732	0.0257534
3968.78	0.00596296	-0.00812037	-0.0120091	-0.0157103	-0.0219583	0.0178047	-0.0400408	-0.00981857	-0.0187631	-0.0304358	0.00202709	-0.0291289	-0.00866043	0.0235342	0.0410993	0.0164871	0.0385151	-0.0448667	-0.0387589	-0.0480464	0.00996832	-0.0453181	-0.0109064	-0.0334215	-0.0574623	0.0801085	0.0244121	0.0122407	-0.00293485	0.0288883	-0.0371807	-0.0527388	-0.036754	0.00287463	0.0238951	0.11551	0.0979872	-0.14916	-0.0609274	-0.0667729	-0.122719	-0.156427	-0.124054	0.030922	0.0155745	0.050235	0.0531202	0.00381152	0.0691628	0.0229047	0.0534688	0.0656774	0.0128077	0.0539019	0.0214486	0.0331763	0.0246261
3966.86	0.00550873	-0.00843574	-0.0119115	-0.0157678	-0.0220553	0.0176618	-0.0401061	-0.0102293	-0.0186962	-0.0309295	0.00178508	-0.0295886	-0.00909547	0.0233455	0.0403341	0.0157789	0.038332	-0.0451406	-0.0394632	-0.0482455	0.00942286	-0.0455697	-0.0115817	-0.0336263	-0.0575002	0.0799086	0.0244289	0.0123943	-0.0026812	0.0286452	-0.0371289	-0.0526336	-0.0363221	0.00315779	0.0240081	0.115528	0.0979467	-0.149345	-0.0604827	-0.0660984	-0.123348	-0.156757	-0.124406	0.0302578	0.0147962	0.0488851	0.0525778	0.00253958	0.0683184	0.0227081	0.0530364	0.0650833	0.0107921	0.0531581	0.0206408	0.0314315	0.023614
3964.93	0.00531005	-0.00839992	-0.0121815	-0.0160193	-0.0223988	0.017657	-0.0402469	-0.0101459	-0.0192226	-0.0308141	0.00134593	-0.0298059	-0.00903112	0.0228416	0.0396554	0.0156375	0.0382298	-0.0452858	-0.0398949	-0.0485029	0.00928124	-0.046038	-0.0117296	-0.033688	-0.0576455	0.0794454	0.0244757	0.011972	-0.00300948	0.0282002	-0.0373857	-0.0529088	-0.0362185	0.00347037	0.0242723	0.115102	0.0975168	-0.149525	-0.0612693	-0.0663705	-0.123239	-0.157325	-0.125732	0.0304736	0.0151868	0.0500201	0.0537083	0.00390291	0.0690369	0.0241552	0.0542964	0.0652297	0.0109898	0.0537656	0.0216164	0.0327089	0.0230245
3963	0.00511703	-0.00854066	-0.0126921	-0.0164293	-0.0227568	0.0174998	-0.0406417	-0.0104811	-0.0200176	-0.0309152	0.0012258	-0.0300292	-0.00915468	0.0225318	0.0392471	0.0156396	0.0379426	-0.0455592	-0.0401433	-0.0490911	0.00904649	-0.0461064	-0.0121987	-0.0336634	-0.0578781	0.0786307	0.0243047	0.0113801	-0.00335577	0.0281432	-0.0377414	-0.0533	-0.0364154	0.00353567	0.0241933	0.115116	0.0970948	-0.149156	-0.0618485	-0.0669565	-0.122763	-0.158088	-0.126007	0.030751	0.0157675	0.0503357	0.0543839	0.00453225	0.0692118	0.0246938	0.0548289	0.0661886	0.0120151	0.054408	0.0221934	0.0343582	0.0227906
3961.07	0.00487983	-0.00878088	-0.0127497	-0.0164944	-0.0225107	0.0173561	-0.0405518	-0.010906	-0.0201376	-0.0308863	0.00143352	-0.0302916	-0.00946323	0.022278	0.0390982	0.0155306	0.0376119	-0.0458947	-0.0401199	-0.0491132	0.00875354	-0.0460293	-0.0121549	-0.0333795	-0.0578075	0.0789911	0.0239166	0.0112058	-0.00368631	0.0285737	-0.0381099	-0.053602	-0.0369827	0.00327733	0.0236835	0.115302	0.0969485	-0.149129	-0.0624308	-0.0676167	-0.122813	-0.158408	-0.125314	0.0302032	0.0146555	0.0493521	0.0531431	0.00251455	0.0676334	0.023435	0.0536349	0.0659511	0.0110794	0.0535754	0.0202715	0.0333037	0.021993
3959.14	0.00472545	-0.00880792	-0.012882	-0.0163294	-0.0227223	0.0170056	-0.0411837	-0.0112201	-0.0201639	-0.031111	0.0010027	-0.0304842	-0.00957886	0.0218987	0.0389917	0.0156078	0.0374944	-0.0461358	-0.0401455	-0.0490732	0.00845156	-0.0461834	-0.0122706	-0.0329362	-0.0576397	0.0794909	0.024076	0.011361	-0.00371585	0.0282839	-0.0383325	-0.0539721	-0.0371619	0.0034663	0.0236663	0.114775	0.0971044	-0.148848	-0.0633421	-0.0669208	-0.123004	-0.158233	-0.125233	0.0312304	0.014617	0.049724	0.0529993	0.00163945	0.0687089	0.0238262	0.0540375	0.0658938	0.0114625	0.0538889	0.0195471	0.0323616	0.0222744
3957.21	0.00404767	-0.00935345	-0.013401	-0.016447	-0.0236334	0.0162433	-0.0421843	-0.0119162	-0.0210248	-0.0319175	0.000308853	-0.0308633	-0.0101236	0.021525	0.0377408	0.0150495	0.0369488	-0.0468568	-0.0409425	-0.0497812	0.00769408	-0.0467844	-0.0133159	-0.0333552	-0.0581397	0.0789601	0.0242038	0.0115967	-0.00365891	0.0277604	-0.0380494	-0.0537544	-0.0372537	0.00352288	0.0240807	0.114552	0.0972235	-0.149101	-0.063924	-0.0665052	-0.123107	-0.159068	-0.125778	0.0309056	0.0144854	0.050061	0.0538558	0.00218271	0.0690525	0.0240256	0.0548129	0.0661177	0.0111194	0.0546124	0.0202942	0.0319514	0.0229239
3955.29	0.00358027	-0.00960414	-0.0135121	-0.0164669	-0.0238953	0.0158315	-0.0420582	-0.0123846	-0.0211638	-0.0319335	0.000295524	-0.0307773	-0.0105882	0.0211595	0.037292	0.0143144	0.036681	-0.0471479	-0.0413799	-0.0499802	0.00747667	-0.0470674	-0.0135485	-0.0336362	-0.0584815	0.0785065	0.0238783	0.0112198	-0.00425382	0.0274277	-0.0380492	-0.0536595	-0.0375749	0.00272513	0.0240607	0.114853	0.0971782	-0.148748	-0.0627464	-0.0669074	-0.122317	-0.158082	-0.125482	0.0298366	0.0133733	0.0494376	0.0530008	0.00191905	0.0687738	0.0237571	0.0554258	0.0659964	0.0106608	0.0544475	0.0207826	0.0317991	0.0225541
3953.36	0.00395554	-0.00966251	-0.0133289	-0.0165813	-0.0236772	0.0159703	-0.0413491	-0.0120761	-0.0207554	-0.0318807	0.000464224	-0.0307219	-0.0103759	0.0212508	0.0376057	0.0140599	0.0370054	-0.046622	-0.0410549	-0.0495516	0.00752619	-0.0471446	-0.0127775	-0.0333619	-0.0584414	0.0785159	0.0233235	0.0110151	-0.00491816	0.027102	-0.0383413	-0.0541912	-0.0376691	0.00226514	0.0235976	0.114465	0.096971	-0.148717	-0.0624912	-0.0671323	-0.123034	-0.157345	-0.125815	0.0295968	0.0131115	0.0498438	0.0519709	0.00194721	0.0688764	0.0249379	0.0558499	0.0658422	0.0114086	0.053875	0.0209765	0.0324164	0.0217835
3951.43	0.0043388	-0.00945792	-0.0132707	-0.0167484	-0.023584	0.0161667	-0.0412565	-0.0117569	-0.0206004	-0.0317121	0.00016958	-0.0306794	-0.0101547	0.0216601	0.0376449	0.0144621	0.0373186	-0.0466155	-0.0407171	-0.0491023	0.00790772	-0.0472433	-0.0124374	-0.0328057	-0.0581258	0.0789159	0.0225986	0.0106812	-0.00537837	0.0267258	-0.0384495	-0.0544019	-0.0378109	0.00239409	0.0234568	0.114397	0.0966493	-0.15054	-0.0649713	-0.0688825	-0.125949	-0.159328	-0.127805	0.0297162	0.013814	0.0501547	0.0528243	0.00227353	0.0693155	0.0259283	0.0563245	0.0661624	0.0121318	0.0539394	0.0210172	0.0320335	0.022135
3949.5	0.00418659	-0.00913077	-0.0136715	-0.0169255	-0.0236333	0.0164364	-0.0415453	-0.0126789	-0.0208667	-0.0320262	-0.000243301	-0.0310134	-0.0102858	0.0211739	0.0374769	0.0146084	0.0371715	-0.0472611	-0.0407831	-0.0491059	0.0078341	-0.0469657	-0.0129305	-0.0326284	-0.0581342	0.0788535	0.0221187	0.0103041	-0.00550517	0.0262664	-0.0387556	-0.0543297	-0.037741	0.00251305	0.023289	0.114786	0.0966934	-0.150924	-0.0658311	-0.0696549	-0.126681	-0.159868	-0.128623	0.0301421	0.014357	0.0497526	0.0544591	0.00210203	0.0693911	0.0260255	0.0562982	0.0660245	0.0118013	0.0546552	0.0211535	0.0320977	0.0222737
3947.57	0.003608	-0.0100197	-0.0140511	-0.0174757	-0.0239735	0.016017	-0.042008	-0.0134131	-0.0211659	-0.0326288	-0.000883812	-0.0315736	-0.0104928	0.0202889	0.037089	0.0140653	0.0366864	-0.0472942	-0.041044	-0.0493997	0.00722416	-0.0471098	-0.0138633	-0.0331209	-0.0585908	0.0782827	0.0217041	0.0100012	-0.00553425	0.0260749	-0.0393248	-0.0546282	-0.0381673	0.00220972	0.0228348	0.114409	0.0969811	-0.150153	-0.0649284	-0.0693352	-0.126478	-0.158839	-0.127836	0.0302759	0.0142757	0.0500882	0.0552557	0.0020451	0.0695565	0.0260629	0.0560204	0.066077	0.0120129	0.0548818	0.0216094	0.0328659	0.0230221
3945.64	0.00317675	-0.010611	-0.0140554	-0.0175162	-0.0241645	0.0157042	-0.0422438	-0.0130534	-0.0212735	-0.0325444	-0.000994902	-0.0313879	-0.0109095	0.0201881	0.0368493	0.0139745	0.036603	-0.0469797	-0.0409147	-0.0494079	0.00690544	-0.047201	-0.0143982	-0.0331552	-0.0586415	0.0782606	0.0212918	0.00977234	-0.00563726	0.0259782	-0.0396545	-0.0547522	-0.0384037	0.00203115	0.0227277	0.113719	0.0969482	-0.149813	-0.0645149	-0.0688257	-0.126221	-0.158458	-0.127467	0.0299156	0.0140566	0.0505025	0.0546504	0.00175527	0.0682364	0.0255462	0.056194	0.0662628	0.0116379	0.0546239	0.0207046	0.032053	0.0226665
3943.71	0.00298101	-0.0104221	-0.0140341	-0.0172488	-0.0240886	0.0157289	-0.0424295	-0.0133976	-0.0215304	-0.0326132	-0.0011019	-0.0314076	-0.0114896	0.0202672	0.0365313	0.0139645	0.03675	-0.047244	-0.0411361	-0.0495416	0.00653582	-0.0470394	-0.0148214	-0.0328219	-0.05869	0.0781	0.0210668	0.00962546	-0.00601375	0.0257087	-0.0402072	-0.0548715	-0.0383162	0.00197473	0.0233033	0.113329	0.0962686	-0.150202	-0.0649385	-0.0695574	-0.125771	-0.159209	-0.128343	0.0290538	0.0128374	0.0500069	0.053493	0.00147365	0.0673128	0.0257944	0.0561583	0.0660976	0.0106032	0.0538292	0.0193946	0.0315261	0.0219566
3941.79	0.00223277	-0.0110917	-0.0143083	-0.0176947	-0.0242868	0.0154444	-0.0427579	-0.0144392	-0.0220279	-0.0333586	-0.0014968	-0.0319127	-0.0118993	0.0194167	0.0353112	0.0134381	0.0360183	-0.0481044	-0.0421964	-0.0502898	0.00568286	-0.0473477	-0.0153476	-0.033195	-0.0593149	0.0780225	0.0209103	0.00954751	-0.00673766	0.0257044	-0.04032	-0.0549741	-0.0386733	0.00211745	0.0238957	0.113541	0.0961329	-0.150231	-0.0642221	-0.0700846	-0.126004	-0.159375	-0.128706	0.0294316	0.0120401	0.0496974	0.0529815	0.00182298	0.0675104	0.0264446	0.0562783	0.0661589	0.0106663	0.0541348	0.0195447	0.0323688	0.0225823
3939.86	0.00174266	-0.0118683	-0.0145713	-0.0182419	-0.0246368	0.0151598	-0.042892	-0.0146856	-0.0223672	-0.0338724	-0.00174709	-0.0321386	-0.0119007	0.0186148	0.0346619	0.0129857	0.0356976	-0.0486229	-0.0425413	-0.0507285	0.00521833	-0.0479344	-0.0152606	-0.0336048	-0.0593518	0.0779115	0.0206468	0.00903803	-0.0069881	0.0258351	-0.0402433	-0.0553398	-0.0388229	0.00207526	0.0234723	0.113985	0.0963052	-0.149749	-0.0639286	-0.0698852	-0.126594	-0.159433	-0.128283	0.0292882	0.0119724	0.049665	0.0530571	0.00105913	0.0668035	0.0265412	0.0566241	0.0667121	0.0100986	0.0545725	0.0190663	0.0322128	0.0224237
3937.93	0.00116536	-0.0122224	-0.0152457	-0.0188614	-0.0255329	0.0151861	-0.0434519	-0.015013	-0.022809	-0.0338989	-0.0024354	-0.0324597	-0.0121779	0.0181899	0.0340879	0.0125321	0.0354776	-0.0488679	-0.0427029	-0.0510733	0.00506282	-0.0483541	-0.015665	-0.0338867	-0.0594092	0.0774485	0.0203264	0.00843298	-0.0070938	0.0255341	-0.040589	-0.0559564	-0.0388076	0.00183968	0.0234109	0.11416	0.096593	-0.150327	-0.0650695	-0.0700618	-0.12722	-0.160145	-0.129748	0.0287438	0.0122413	0.0498384	0.0535291	1.51757e-05	0.0655186	0.0270715	0.0565341	0.0672416	0.00863691	0.0537965	0.01865	0.0316733	0.0218674
3936	0.0011633	-0.0122411	-0.0153334	-0.0192617	-0.0260528	0.0151455	-0.0435189	-0.0151398	-0.0230264	-0.0337405	-0.00284289	-0.0325859	-0.0122036	0.0178056	0.0338131	0.0122989	0.0349759	-0.0490332	-0.0427587	-0.0510988	0.00499769	-0.0483441	-0.0165375	-0.0340371	-0.0593448	0.0773114	0.0206419	0.00821439	-0.00700851	0.0249157	-0.0405092	-0.0562695	-0.0388772	0.00205652	0.0235687	0.1143	0.0964354	-0.150677	-0.0651074	-0.0701786	-0.127098	-0.160785	-0.131268	0.0290522	0.0117897	0.0493413	0.0533874	-0.000392891	0.0653562	0.0266918	0.0554022	0.0667823	0.00760566	0.0531555	0.0184737	0.0296521	0.0211489
3934.07	0.00127372	-0.0118643	-0.0151764	-0.0192094	-0.0258949	0.0146065	-0.0435288	-0.0151156	-0.0232254	-0.0339131	-0.00277803	-0.0326947	-0.012103	0.0179502	0.0340603	0.0122936	0.034497	-0.0491148	-0.0428062	-0.0510491	0.00467313	-0.0485543	-0.0167665	-0.0338305	-0.059499	0.0768956	0.020376	0.00822121	-0.00689934	0.0244218	-0.0402762	-0.0560953	-0.0388107	0.00223893	0.0233038	0.114214	0.0965836	-0.151053	-0.065325	-0.0707319	-0.127019	-0.16141	-0.131401	0.0283686	0.010797	0.0487696	0.0533228	-0.000960123	0.0657591	0.0268347	0.0548319	0.0659794	0.00741539	0.0529223	0.0185158	0.0290313	0.0205136
3932.14	0.00115347	-0.0120247	-0.0154059	-0.0195307	-0.0259811	0.0139314	-0.0440239	-0.0157762	-0.0233364	-0.0344091	-0.00335903	-0.0334565	-0.0128194	0.0177362	0.0336446	0.0120181	0.0343136	-0.0495482	-0.043287	-0.0513247	0.00403577	-0.0491264	-0.0169622	-0.0339154	-0.0602108	0.0762304	0.0192766	0.00781427	-0.00732739	0.0240777	-0.0406263	-0.0560949	-0.0388205	0.0019282	0.0226286	0.11347	0.0961622	-0.149699	-0.0638701	-0.0698132	-0.125489	-0.15963	-0.128526	0.0272787	0.0107924	0.0491339	0.0536956	-0.000867907	0.0661775	0.0273933	0.0560711	0.0662173	0.00828125	0.0531582	0.0186339	0.030367	0.0203754
3930.22	0.00103236	-0.0123368	-0.0157853	-0.0194913	-0.0257736	0.0139927	-0.0443791	-0.0161295	-0.0231902	-0.0348838	-0.00341508	-0.0336779	-0.0130271	0.0170792	0.0333573	0.0119222	0.0343967	-0.0498285	-0.0436392	-0.0517758	0.00339626	-0.0493715	-0.0174151	-0.034192	-0.0605374	0.0763363	0.0189156	0.00760607	-0.00764587	0.024046	-0.0411219	-0.0563749	-0.0389885	0.0018672	0.0224993	0.112862	0.0952467	-0.148907	-0.0634696	-0.0692628	-0.125583	-0.158376	-0.127654	0.0280369	0.011613	0.0496662	0.0539534	0.000231105	0.0666654	0.0277306	0.056773	0.0666912	0.00946082	0.0537542	0.0185804	0.0312271	0.0201955
3928.29	0.00103186	-0.0126511	-0.0160216	-0.0197355	-0.0259464	0.0138959	-0.0447904	-0.0167066	-0.0237379	-0.0352669	-0.00342143	-0.0337163	-0.0136001	0.016351	0.0331355	0.0114647	0.0340351	-0.0503084	-0.0437248	-0.0518608	0.00276887	-0.0496169	-0.0176472	-0.0341792	-0.060564	0.0765781	0.0193505	0.00780884	-0.00805949	0.0240899	-0.0411025	-0.0566307	-0.0386283	0.00178804	0.0225468	0.112858	0.0951169	-0.150321	-0.0653289	-0.0700215	-0.1275	-0.160357	-0.129798	0.0288516	0.0117193	0.0495048	0.0536685	0.00047862	0.0666509	0.0279457	0.0566563	0.0665285	0.00934905	0.0543783	0.0185497	0.0310213	0.020574
