3974.57	0.0513271	0.0606477	0.0998265	0.106783	0.0531578	0.107117	0.125433	0.041327	0.138519	0.121507	0.138351	0.159216	0.144571	-0.162884	-0.127652	-0.103321	-0.0800795	0.117134	0.133026	0.141558	0.107222	0.0834051	0.097073	0.095923	0.117938	0.108558	0.117251	0.144886	0.112957	0.138658	0.0683286	0.131613	0.0704369	0.0594379	0.103391	0.0895441	0.0547368	0.0958366	0.11154	0.109225	0.128281	0.138424
3972.64	0.050857	0.0609143	0.100758	0.106727	0.0530664	0.107018	0.125939	0.041692	0.139444	0.122167	0.138057	0.159023	0.14435	-0.163162	-0.128116	-0.103196	-0.080107	0.11726	0.133316	0.141618	0.107372	0.083819	0.0973239	0.096052	0.11742	0.108547	0.117554	0.144601	0.112985	0.139025	0.0687235	0.131597	0.0704904	0.0593767	0.103392	0.0892946	0.0545166	0.0961334	0.111779	0.109006	0.128172	0.138576
3970.71	0.0510236	0.0605861	0.100992	0.106731	0.0534297	0.107362	0.12643	0.0418267	0.140249	0.12274	0.138354	0.159302	0.144168	-0.163519	-0.128744	-0.103673	-0.0807445	0.117197	0.13349	0.141629	0.107006	0.0839435	0.0971331	0.0958062	0.116843	0.108186	0.117167	0.144357	0.112695	0.139437	0.0687703	0.131455	0.0701925	0.0592114	0.103022	0.0886821	0.0540052	0.0959445	0.111692	0.108707	0.128124	0.138183
3968.78	0.0507348	0.0602065	0.100521	0.106357	0.052872	0.107472	0.125572	0.0412876	0.140114	0.121952	0.13865	0.159271	0.143628	-0.164068	-0.128976	-0.104093	-0.081129	0.117238	0.133542	0.141648	0.1067	0.0840538	0.096555	0.0953728	0.116735	0.10785	0.116822	0.144727	0.112429	0.139606	0.0686529	0.131148	0.0697685	0.0590356	0.102901	0.0884911	0.0535806	0.0955221	0.111228	0.108283	0.127888	0.137497
3966.86	0.0506523	0.0602705	0.100661	0.106641	0.0528451	0.107047	0.125262	0.0408759	0.139612	0.121475	0.13905	0.158607	0.143758	-0.164105	-0.129241	-0.104059	-0.0813453	0.116714	0.132621	0.141053	0.10606	0.0839559	0.0958393	0.0949625	0.116399	0.107355	0.116272	0.14473	0.111333	0.139164	0.0683006	0.130535	0.0692332	0.0583322	0.102332	0.0877522	0.0532672	0.0947632	0.11069	0.107641	0.12713	0.136676
3964.93	0.0502459	0.0598063	0.100931	0.106507	0.0529444	0.106511	0.12555	0.0405817	0.139536	0.121733	0.139204	0.158426	0.143825	-0.163767	-0.129328	-0.104177	-0.0811187	0.11605	0.13176	0.140496	0.105607	0.0835953	0.0954352	0.0944915	0.116082	0.106589	0.115901	0.144056	0.110886	0.138427	0.0677135	0.129979	0.0689684	0.057378	0.101564	0.086822	0.0528775	0.0943506	0.109799	0.107068	0.126742	0.136308
3963	0.0502363	0.0590072	0.100975	0.106123	0.0529231	0.106479	0.125611	0.0404729	0.139682	0.122215	0.139431	0.158239	0.143771	-0.163872	-0.129568	-0.104084	-0.0808489	0.115586	0.131517	0.140359	0.105546	0.0837062	0.0954191	0.0939151	0.116056	0.106176	0.11609	0.143401	0.111306	0.138119	0.067945	0.129897	0.0688607	0.0571555	0.101575	0.0862074	0.0525067	0.0943642	0.109075	0.10676	0.126483	0.1363
3961.07	0.0501698	0.0588264	0.100704	0.106479	0.0525875	0.107367	0.125393	0.0404601	0.140036	0.122158	0.139811	0.158467	0.143884	-0.164466	-0.130357	-0.104452	-0.0812583	0.115448	0.131407	0.140342	0.105219	0.0839868	0.0952619	0.0936283	0.116064	0.106212	0.116012	0.143345	0.111211	0.138518	0.0686451	0.129873	0.0684616	0.0572345	0.101822	0.0864008	0.0521481	0.0942428	0.10907	0.106608	0.125841	0.136158
3959.14	0.0501125	0.0595071	0.100577	0.106772	0.0523727	0.107859	0.125363	0.0406178	0.140222	0.122338	0.140731	0.158969	0.143959	-0.164722	-0.130374	-0.104638	-0.0816874	0.114916	0.131323	0.140012	0.104638	0.0839073	0.0945982	0.0930112	0.115751	0.105868	0.115149	0.142898	0.11056	0.138322	0.0686159	0.129633	0.0675691	0.0565967	0.10146	0.0860913	0.0514346	0.0936585	0.108654	0.10588	0.125323	0.136013
3957.21	0.0504568	0.0602075	0.100941	0.10691	0.0530737	0.108129	0.125787	0.0411556	0.140498	0.122871	0.140709	0.159642	0.144758	-0.16456	-0.130039	-0.104485	-0.0813871	0.115019	0.131358	0.139752	0.104197	0.0840678	0.0945546	0.0923836	0.115527	0.105606	0.114928	0.14279	0.10995	0.138231	0.0687096	0.129313	0.0673822	0.0559835	0.100848	0.0859317	0.0511291	0.0932999	0.10821	0.105866	0.125131	0.135968
3955.29	0.0504326	0.0603632	0.10123	0.107001	0.0532961	0.107952	0.126353	0.0411863	0.140487	0.123001	0.139992	0.159796	0.145285	-0.165024	-0.130395	-0.104832	-0.0816711	0.115141	0.131071	0.139462	0.103792	0.0842618	0.0944843	0.0923987	0.115028	0.10541	0.114834	0.142846	0.109459	0.138908	0.0688243	0.129124	0.0676113	0.0559126	0.100449	0.0858156	0.0512894	0.0933735	0.108158	0.105741	0.124447	0.135567
3953.36	0.0503033	0.0597931	0.101106	0.106576	0.0525001	0.106896	0.126153	0.0408476	0.140123	0.122341	0.139494	0.159705	0.144956	-0.165079	-0.130463	-0.105152	-0.0820502	0.114954	0.130984	0.139087	0.103821	0.0846546	0.094426	0.0927732	0.114339	0.105045	0.114441	0.142848	0.109284	0.139125	0.0687681	0.129262	0.0669962	0.0560882	0.100514	0.0857155	0.0514732	0.0934357	0.108028	0.105369	0.124101	0.13563
3951.43	0.0502856	0.0594234	0.100732	0.105784	0.0519028	0.105985	0.125946	0.0405827	0.139827	0.122326	0.139769	0.159478	0.144226	-0.164812	-0.130564	-0.105413	-0.0822484	0.115151	0.131087	0.139864	0.104396	0.0850962	0.0941919	0.0929817	0.114425	0.104932	0.114317	0.14253	0.109413	0.139163	0.0689257	0.129558	0.0667714	0.0560389	0.100647	0.0851999	0.0509722	0.0929521	0.108127	0.105362	0.124452	0.13559
3949.5	0.0502314	0.0592605	0.10081	0.105457	0.052035	0.106613	0.125744	0.0407666	0.139863	0.122194	0.140448	0.159151	0.144146	-0.164589	-0.130585	-0.105113	-0.0823164	0.114719	0.130364	0.139987	0.103892	0.0848514	0.0935394	0.0923693	0.114198	0.104424	0.114092	0.142118	0.109074	0.138822	0.0684057	0.12898	0.0665305	0.0552059	0.0998034	0.0845895	0.0502247	0.0918577	0.107889	0.105021	0.124377	0.134651
3947.57	0.0497593	0.0589279	0.101183	0.105672	0.0521103	0.107304	0.125328	0.0406249	0.139687	0.121792	0.140658	0.159045	0.144395	-0.164336	-0.130741	-0.104754	-0.0823911	0.114362	0.130149	0.139084	0.102886	0.0848219	0.0933653	0.0919308	0.113846	0.10386	0.114029	0.142404	0.109012	0.138878	0.0683495	0.127606	0.0662496	0.0546912	0.0994055	0.084831	0.0499828	0.0911804	0.107184	0.104487	0.123816	0.134281
3945.64	0.049324	0.0591449	0.101798	0.105902	0.0518197	0.107456	0.125655	0.0401264	0.140704	0.122284	0.140359	0.15959	0.144076	-0.164784	-0.131455	-0.105381	-0.0826185	0.113859	0.129963	0.13894	0.102833	0.0851101	0.0930697	0.0916517	0.113696	0.103781	0.11358	0.142375	0.108868	0.139088	0.0687822	0.127161	0.0658667	0.0544792	0.0993125	0.0844909	0.0497527	0.0911208	0.106739	0.103758	0.123313	0.134116
3943.71	0.0500373	0.0593948	0.102407	0.106526	0.0524035	0.107049	0.126325	0.040494	0.141216	0.122927	0.140907	0.160047	0.144264	-0.165419	-0.131865	-0.105706	-0.0825983	0.113198	0.129493	0.138974	0.102912	0.0852475	0.09269	0.0908109	0.113435	0.103699	0.113159	0.141523	0.108332	0.138505	0.0691083	0.128015	0.0652802	0.0544908	0.0986469	0.0835592	0.0491455	0.0908517	0.106487	0.103364	0.122959	0.133674
3941.79	0.050027	0.0595725	0.102137	0.106479	0.0529061	0.107184	0.126469	0.0409482	0.141105	0.123084	0.141345	0.160076	0.144757	-0.165505	-0.132218	-0.105518	-0.0826951	0.113234	0.129425	0.138973	0.102769	0.0854149	0.0923056	0.0905501	0.11353	0.103584	0.112971	0.141088	0.107864	0.138456	0.0693645	0.128147	0.0651622	0.0544852	0.0984053	0.0832602	0.0488252	0.0906497	0.106351	0.103546	0.122924	0.133547
3939.86	0.0490836	0.0593233	0.101905	0.106035	0.0523866	0.107507	0.125968	0.0404749	0.141274	0.123147	0.140957	0.159568	0.144834	-0.165379	-0.131917	-0.105461	-0.0829859	0.113251	0.129313	0.138588	0.102247	0.0851919	0.0917756	0.0905291	0.113406	0.102904	0.112517	0.140886	0.107512	0.13885	0.069349	0.127457	0.0649529	0.0539255	0.0982531	0.0832976	0.0485308	0.0906155	0.106033	0.103479	0.122543	0.133373
3937.93	0.0489749	0.0589076	0.102663	0.106105	0.0521634	0.107865	0.125576	0.040843	0.14169	0.12372	0.141799	0.160039	0.144568	-0.165732	-0.132228	-0.106151	-0.0835327	0.113004	0.128944	0.137746	0.101624	0.0850872	0.0913317	0.0900726	0.112928	0.102098	0.112023	0.140483	0.106874	0.13866	0.0689408	0.126695	0.0640814	0.0533246	0.0977646	0.0829357	0.047912	0.0904275	0.105711	0.102901	0.122109	0.133048
3936	0.0490847	0.0582832	0.102313	0.106173	0.0517245	0.107419	0.125178	0.0407437	0.141937	0.1239	0.141866	0.159839	0.143868	-0.166331	-0.132777	-0.10664	-0.0838944	0.112948	0.128853	0.1379	0.101857	0.0859447	0.0916062	0.0901537	0.112527	0.102415	0.112595	0.14067	0.107126	0.139015	0.0692626	0.126789	0.064059	0.0533628	0.0980832	0.082902	0.0479891	0.0904554	0.105501	0.102682	0.122514	0.133398
3934.07	0.0483056	0.0573623	0.101105	0.105273	0.0506258	0.106249	0.124726	0.0395635	0.141368	0.122549	0.141041	0.159428	0.143071	-0.166469	-0.132763	-0.106474	-0.0835265	0.113622	0.129269	0.138723	0.102547	0.0867223	0.0918799	0.0905101	0.112433	0.102868	0.112952	0.141214	0.10757	0.139389	0.0702425	0.127317	0.0645821	0.0536277	0.0981363	0.0833835	0.048508	0.090397	0.105624	0.103117	0.122872	0.133638
3932.14	0.048074	0.0576655	0.101608	0.10467	0.0505757	0.10656	0.125444	0.0391921	0.141501	0.122918	0.141727	0.160264	0.143828	-0.16598	-0.132314	-0.105714	-0.0830927	0.1137	0.129173	0.138843	0.102165	0.0868602	0.0916569	0.090097	0.112659	0.102729	0.11276	0.141315	0.107399	0.139577	0.0705574	0.127382	0.0644132	0.0535717	0.0977077	0.0833135	0.0484192	0.0900252	0.105528	0.103049	0.122287	0.133082
3930.22	0.0483006	0.0580616	0.103084	0.105231	0.0512605	0.10763	0.125707	0.0399703	0.142664	0.123952	0.1424	0.161279	0.144803	-0.16596	-0.132529	-0.105616	-0.0832412	0.112966	0.128498	0.138332	0.101185	0.087349	0.0913612	0.089307	0.112443	0.102258	0.112607	0.140706	0.106963	0.139384	0.0701808	0.127044	0.0641409	0.0533921	0.0973171	0.0826245	0.0477024	0.08958	0.105043	0.102549	0.121156	0.131932
3928.29	0.048499	0.0583718	0.103633	0.106426	0.0512125	0.108157	0.125866	0.0406186	0.142983	0.124185	0.142657	0.161381	0.145593	-0.166108	-0.132796	-0.106273	-0.0835585	0.112775	0.128281	0.137947	0.100787	0.0875482	0.0908239	0.0889783	0.112256	0.101962	0.111821	0.140255	0.106693	0.139601	0.0699518	0.126563	0.064021	0.0531736	0.096826	0.0824428	0.0467717	0.0895157	0.104826	0.10227	0.121171	0.1315
3926.36	0.048589	0.0586374	0.103698	0.107004	0.0510272	0.10798	0.125928	0.040403	0.14243	0.12425	0.142755	0.160545	0.144866	-0.166183	-0.132818	-0.106452	-0.0834504	0.112447	0.127949	0.138007	0.101281	0.0873246	0.090393	0.0886168	0.111596	0.101607	0.111462	0.140032	0.106052	0.139789	0.0697875	0.125974	0.0634488	0.0525358	0.0963677	0.0822757	0.0466713	0.0891674	0.104625	0.101747	0.121465	0.131318
3924.43	0.0481343	0.0583958	0.103195	0.106309	0.0507994	0.10743	0.125965	0.0399532	0.142088	0.123999	0.142295	0.159736	0.144173	-0.166405	-0.133203	-0.106658	-0.0836973	0.112045	0.127462	0.138115	0.101277	0.0873903	0.0902035	0.0883898	0.111055	0.101105	0.111635	0.140118	0.105746	0.140024	0.0699095	0.125847	0.0627183	0.0522181	0.0965164	0.082238	0.0467773	0.0888398	0.10396	0.101591	0.121228	0.131059
3922.5	0.0479264	0.0579121	0.103239	0.10626	0.0509448	0.106686	0.12585	0.0397268	0.142687	0.123484	0.14225	0.159637	0.144429	-0.166759	-0.133687	-0.107007	-0.084474	0.111876	0.127568	0.137757	0.100731	0.087588	0.0901407	0.088666	0.111176	0.100785	0.11145	0.140557	0.105698	0.14023	0.0699104	0.12579	0.0627459	0.0523069	0.0966276	0.0821107	0.0465898	0.0885761	0.104117	0.101445	0.121052	0.131023
3920.57	0.0477397	0.0570596	0.102707	0.105909	0.0506843	0.106305	0.12526	0.0394081	0.142942	0.123132	0.142079	0.159267	0.144203	-0.166669	-0.133565	-0.107163	-0.0845751	0.111924	0.128437	0.137879	0.100414	0.0879814	0.0903472	0.0890632	0.111315	0.100935	0.111334	0.140448	0.105595	0.140052	0.07005	0.125633	0.0630311	0.0522794	0.0964089	0.0819382	0.0467077	0.0886555	0.104876	0.10142	0.121142	0.131445
3918.64	0.047621	0.0568565	0.102646	0.105396	0.0498705	0.10659	0.125501	0.0388713	0.142959	0.12397	0.141623	0.159254	0.143964	-0.166505	-0.133717	-0.107491	-0.084203	0.111987	0.128243	0.138246	0.10031	0.0881389	0.0906256	0.0889952	0.111592	0.101016	0.111152	0.139896	0.105894	0.139906	0.0703833	0.125601	0.0629136	0.0518482	0.0958168	0.081627	0.0467485	0.0889443	0.104337	0.101114	0.120875	0.131602
3916.72	0.0474338	0.0569742	0.102732	0.105478	0.0495135	0.106103	0.125759	0.0384809	0.142939	0.12419	0.141894	0.159445	0.143449	-0.166641	-0.133549	-0.107471	-0.0840745	0.11151	0.126836	0.1378	0.0998825	0.0878884	0.0901487	0.0883103	0.111289	0.100571	0.110632	0.139492	0.105622	0.139903	0.0706308	0.125455	0.0624468	0.0512485	0.095017	0.0810615	0.0463735	0.0882678	0.103276	0.100442	0.120065	0.130729
3914.79	0.0476211	0.0569962	0.102736	0.106031	0.0497634	0.10698	0.125999	0.0388574	0.143116	0.124201	0.142639	0.159987	0.143707	-0.167098	-0.133582	-0.107084	-0.0841665	0.110928	0.126583	0.137236	0.0995412	0.0877651	0.0891068	0.0875843	0.110292	0.10021	0.110258	0.139272	0.104923	0.139457	0.0703047	0.124662	0.0621178	0.0508874	0.0949973	0.0804519	0.0455388	0.0874135	0.102861	0.100043	0.119486	0.130188
3912.86	0.0478738	0.0571136	0.103042	0.106343	0.0495961	0.107204	0.125919	0.0393047	0.143463	0.124714	0.142917	0.160539	0.144716	-0.167234	-0.134327	-0.106964	-0.0847358	0.111257	0.126854	0.137508	0.0993261	0.0880992	0.0888125	0.0871945	0.109991	0.100262	0.109856	0.139326	0.104768	0.13953	0.0704373	0.12457	0.0621329	0.0503774	0.0948702	0.0802559	0.0451528	0.0872408	0.102955	0.100067	0.119353	0.130277
3910.93	0.0478867	0.0570023	0.103362	0.107003	0.0494487	0.106417	0.125918	0.0393127	0.144111	0.124772	0.142701	0.160256	0.144434	-0.167595	-0.135125	-0.107563	-0.0849457	0.110939	0.126536	0.137447	0.0990632	0.0884429	0.0887527	0.0870241	0.109774	0.0999533	0.109569	0.139134	0.104674	0.139808	0.0709128	0.12485	0.0618903	0.0503741	0.0945404	0.0802921	0.0448712	0.0874127	0.102727	0.100281	0.119269	0.130221
3909	0.047105	0.0564264	0.102388	0.106445	0.0491615	0.105831	0.125621	0.0385624	0.143378	0.124122	0.142159	0.159386	0.143297	-0.167792	-0.135489	-0.108053	-0.0848323	0.110583	0.126571	0.136671	0.0987342	0.0887117	0.0885114	0.0867973	0.109558	0.0993119	0.109513	0.13922	0.10426	0.139963	0.0710614	0.12462	0.0610868	0.0502927	0.0945418	0.0801595	0.044743	0.0873313	0.102725	0.100022	0.119315	0.130054
3907.07	0.0469017	0.0565251	0.102282	0.105726	0.0489951	0.105936	0.125331	0.0384939	0.142832	0.124051	0.142311	0.159388	0.143403	-0.167379	-0.135205	-0.107563	-0.0848415	0.110886	0.12665	0.1366	0.0986996	0.0889677	0.0883507	0.0867128	0.109625	0.0992818	0.109751	0.139117	0.104182	0.140318	0.0714181	0.124656	0.0608116	0.0501065	0.0946407	0.079988	0.0447841	0.0874379	0.103471	0.0995665	0.119428	0.129803
3905.15	0.0471843	0.0567247	0.103211	0.105882	0.0494586	0.106317	0.125029	0.039563	0.143716	0.124459	0.143024	0.160273	0.144073	-0.167193	-0.135442	-0.107589	-0.085151	0.110396	0.12549	0.136496	0.0978266	0.0886931	0.087689	0.085983	0.108773	0.0990377	0.109234	0.13807	0.103406	0.139677	0.0710888	0.124261	0.0607353	0.049607	0.0937928	0.0796072	0.0442289	0.0870157	0.103046	0.0986124	0.118755	0.128913
3903.22	0.0474349	0.0564303	0.10348	0.105718	0.0493582	0.106755	0.125056	0.0396848	0.144281	0.125032	0.143303	0.160425	0.14447	-0.167972	-0.136545	-0.108328	-0.0854225	0.11	0.124189	0.136199	0.097421	0.0885631	0.0869372	0.0854226	0.107633	0.0984163	0.108224	0.137535	0.102487	0.139144	0.0705373	0.123951	0.0606052	0.0491334	0.0931274	0.0788697	0.0439882	0.0861832	0.101797	0.0978945	0.118041	0.12825
3901.29	0.0471789	0.0565406	0.103549	0.105753	0.0493844	0.107113	0.125169	0.0384581	0.144263	0.124863	0.143004	0.159752	0.144195	-0.168195	-0.136087	-0.107838	-0.0849401	0.110541	0.12505	0.136445	0.0983466	0.0894382	0.0870529	0.0857955	0.108268	0.0985553	0.108637	0.138375	0.102676	0.139413	0.070828	0.124339	0.0610243	0.0492609	0.0933884	0.0788044	0.0440792	0.0862229	0.101786	0.0986319	0.117969	0.128709
3899.36	0.0468552	0.056621	0.10381	0.105586	0.0492029	0.106743	0.125573	0.03803	0.144637	0.124842	0.143218	0.16048	0.144024	-0.167572	-0.135147	-0.107299	-0.0840417	0.11013	0.125406	0.136239	0.0982048	0.0897444	0.086891	0.0855054	0.108129	0.0982228	0.108561	0.138505	0.102841	0.13955	0.0708847	0.123791	0.0606274	0.0488403	0.0930982	0.0788507	0.0436117	0.0862055	0.101584	0.0991132	0.117617	0.12888
3897.43	0.0462877	0.0559555	0.10348	0.105699	0.0485496	0.106458	0.125838	0.038121	0.144201	0.124819	0.14384	0.160842	0.143912	-0.167722	-0.135249	-0.107749	-0.0843134	0.10995	0.124838	0.136417	0.0973843	0.0899104	0.0869727	0.0850376	0.107655	0.0980365	0.108013	0.13803	0.103271	0.139809	0.070908	0.123435	0.0603394	0.0486104	0.0929398	0.0785854	0.0434911	0.0860362	0.100978	0.0987297	0.117454	0.128682
3895.5	0.0467394	0.055995	0.103411	0.105977	0.0483368	0.10673	0.12597	0.0385177	0.144535	0.124724	0.144223	0.160872	0.144174	-0.168154	-0.135596	-0.107747	-0.0845362	0.109956	0.124685	0.136402	0.0972729	0.0901244	0.0868918	0.0850327	0.108008	0.0978648	0.107796	0.13744	0.103114	0.140102	0.0714955	0.122966	0.0601142	0.0488261	0.0927158	0.0781959	0.0432863	0.0855873	0.100861	0.0986405	0.117214	0.128165
3893.57	0.0472369	0.0560533	0.103336	0.105393	0.0482936	0.106262	0.125975	0.0387098	0.145149	0.124674	0.144476	0.160677	0.144337	-0.168232	-0.135826	-0.107235	-0.084261	0.10929	0.124622	0.135803	0.0971146	0.0896853	0.0866031	0.0846686	0.107732	0.097529	0.107521	0.137299	0.102527	0.139957	0.0719193	0.122314	0.0593098	0.0485944	0.0923012	0.0777598	0.0425422	0.0846697	0.10071	0.0988572	0.116969	0.127593
3891.65	0.046201	0.0550646	0.102497	0.104259	0.0479531	0.105174	0.125547	0.0375407	0.144868	0.123989	0.143227	0.15933	0.143476	-0.16841	-0.136184	-0.107595	-0.084717	0.108891	0.12442	0.135772	0.0964258	0.0896335	0.0868846	0.08462	0.106857	0.0978781	0.107047	0.137837	0.102545	0.140557	0.0724847	0.122044	0.0594514	0.0482938	0.0923279	0.0778931	0.0423661	0.0843719	0.100752	0.0986766	0.117252	0.127856
3889.72	0.0452982	0.0545316	0.103051	0.104188	0.0474938	0.105397	0.125534	0.0370963	0.144421	0.123888	0.141955	0.159031	0.143285	-0.168638	-0.136421	-0.107894	-0.0850828	0.109014	0.124216	0.135928	0.096134	0.0897142	0.0866598	0.0845439	0.106421	0.0972984	0.106987	0.137532	0.101942	0.14094	0.0724142	0.121998	0.0594053	0.048192	0.0920615	0.078071	0.042364	0.0845935	0.100686	0.0978324	0.117416	0.127615
3887.79	0.0449998	0.0545427	0.103732	0.103735	0.0473529	0.105902	0.124719	0.0373088	0.14417	0.123842	0.141633	0.159796	0.143364	-0.167971	-0.135897	-0.107363	-0.0843557	0.109199	0.124494	0.135963	0.0969343	0.089999	0.0865472	0.0844416	0.106858	0.0968965	0.107279	0.137508	0.101973	0.1407	0.072409	0.122153	0.0592928	0.0484059	0.0916207	0.0781098	0.0427288	0.0846245	0.100928	0.0975895	0.1176	0.127562
3885.86	0.0446909	0.0543913	0.103357	0.103563	0.0476129	0.105497	0.124288	0.037539	0.144522	0.123987	0.142432	0.160236	0.143542	-0.167451	-0.135649	-0.107303	-0.0842483	0.108837	0.124093	0.135847	0.0965852	0.0903836	0.0861068	0.0843149	0.10613	0.0968035	0.10684	0.137085	0.102505	0.14023	0.0723867	0.122092	0.0593974	0.0481077	0.0919199	0.0775825	0.0427848	0.0846048	0.100383	0.0972087	0.117266	0.127846
