3949.5	0.0210273	0.134852	-0.0386531	0.012826	0.0916546	0.0581587	0.113162	0.0750824	0.10373	0.0664002	0.101054	0.0878066	0.0857954	0.310849	0.110591	-0.0534147	-0.119846	-0.0624482	-0.0226265	-0.0844839	-0.0377949	0.0605642	-0.0463673	-0.0546481	-0.0123372	-0.0712093	-0.0346055	-0.0987111	0.0836045	-0.0625292	0.0630176	-0.039964	-0.0544356	-0.0743497
3947.57	0.0208622	0.134462	-0.0387218	0.0122165	0.0910085	0.0576741	0.112975	0.074905	0.103916	0.0660848	0.100078	0.0871887	0.0860412	0.310719	0.110235	-0.0533315	-0.119686	-0.0627775	-0.0231462	-0.0844458	-0.0375823	0.0608498	-0.046433	-0.0549812	-0.0121359	-0.0718241	-0.0344212	-0.0986739	0.0831804	-0.0625169	0.0634715	-0.0401298	-0.0547681	-0.0745717
3945.64	0.0210788	0.134345	-0.0390271	0.0115226	0.0910157	0.0571863	0.112446	0.0742829	0.103484	0.0664725	0.0996513	0.0874525	0.0860303	0.310711	0.110027	-0.0536061	-0.119219	-0.0633715	-0.0226225	-0.0847628	-0.0375066	0.0598479	-0.0467301	-0.0547496	-0.0120349	-0.0724981	-0.0341348	-0.0984874	0.0827531	-0.0630043	0.0632946	-0.040298	-0.0549579	-0.0745348
3943.71	0.0208451	0.134401	-0.0398241	0.011193	0.0915176	0.0567507	0.111819	0.0740839	0.103297	0.0667189	0.0993778	0.0879191	0.0853878	0.310958	0.110353	-0.054119	-0.119258	-0.063591	-0.0223622	-0.0847861	-0.0375349	0.0593663	-0.0466772	-0.0544918	-0.0117155	-0.0722556	-0.0341059	-0.0986058	0.0827902	-0.0629209	0.0632733	-0.040591	-0.0548635	-0.0745958
3941.79	0.0209937	0.135342	-0.0394656	0.0118882	0.0916921	0.0572206	0.112325	0.0749525	0.104171	0.0670782	0.0996921	0.0884279	0.0858184	0.311572	0.111007	-0.0539377	-0.11952	-0.0635955	-0.0220784	-0.0846198	-0.0372574	0.059825	-0.0464592	-0.0547294	-0.0117224	-0.0722427	-0.0345225	-0.0988647	0.0828569	-0.0625339	0.0632663	-0.0401998	-0.0541864	-0.0747542
3939.86	0.0211989	0.135927	-0.0388414	0.0122337	0.0918244	0.057371	0.112924	0.0752141	0.104506	0.0667534	0.100436	0.0886111	0.0864309	0.312066	0.111531	-0.0534886	-0.119681	-0.0634564	-0.0224763	-0.0849492	-0.0372835	0.0596408	-0.0464536	-0.0549187	-0.0119068	-0.07252	-0.0344846	-0.0987047	0.0829243	-0.0627328	0.062714	-0.0400587	-0.0537479	-0.0746892
3937.93	0.0211271	0.135724	-0.0387891	0.0117727	0.0916274	0.0573046	0.112657	0.0748073	0.104689	0.0660745	0.100671	0.0882799	0.0861861	0.312401	0.111452	-0.0528891	-0.119566	-0.0630604	-0.0227107	-0.0848992	-0.037403	0.0601453	-0.0461403	-0.0550027	-0.0120698	-0.072227	-0.0338033	-0.0978927	0.0831153	-0.0626095	0.0629578	-0.0399875	-0.0538689	-0.0746461
3936	0.0211781	0.135293	-0.03898	0.0115148	0.0909142	0.0567161	0.112163	0.0746172	0.104408	0.0657482	0.10039	0.0875973	0.0858527	0.311965	0.110711	-0.0532426	-0.119352	-0.0632633	-0.0220226	-0.0847776	-0.0374591	0.0600746	-0.04624	-0.0552926	-0.0117146	-0.071811	-0.0341826	-0.0975859	0.0832451	-0.0622846	0.0634748	-0.0400944	-0.0542209	-0.0745445
3934.07	0.0211839	0.134931	-0.0388205	0.0110555	0.0907672	0.0563625	0.111888	0.0744424	0.103882	0.065544	0.0997816	0.0873944	0.085808	0.311345	0.110101	-0.053804	-0.11926	-0.064006	-0.0222178	-0.0850418	-0.0373346	0.0592963	-0.0463773	-0.0554088	-0.0121667	-0.0721401	-0.0349433	-0.0978064	0.0828235	-0.0620517	0.0638364	-0.0407066	-0.0546134	-0.0745443
3932.14	0.0215677	0.135838	-0.0386889	0.0112404	0.0902821	0.0572505	0.112285	0.074246	0.104603	0.0656047	0.0993536	0.0881595	0.0859825	0.311191	0.110445	-0.0534063	-0.11884	-0.0637437	-0.0220473	-0.0843401	-0.036863	0.0597788	-0.0456886	-0.0542782	-0.0124582	-0.0722353	-0.0345183	-0.0975838	0.0829902	-0.061339	0.0639094	-0.0403081	-0.0540956	-0.0737111
3930.22	0.0217692	0.137111	-0.0387632	0.0112676	0.0905697	0.0578998	0.112273	0.0742615	0.105176	0.0656197	0.0995069	0.0890995	0.0864029	0.311479	0.111135	-0.0528509	-0.118163	-0.0622776	-0.0208989	-0.0832319	-0.0364419	0.0603843	-0.0447866	-0.0527808	-0.0112129	-0.0711836	-0.0331968	-0.096537	0.0842171	-0.0604013	0.0652968	-0.0390741	-0.0530628	-0.0728044
3928.29	0.0214987	0.136799	-0.0385303	0.0111179	0.0906071	0.0575894	0.112258	0.0743764	0.105071	0.0653552	0.100141	0.0891663	0.0868358	0.311191	0.111482	-0.0525648	-0.117971	-0.0617515	-0.0209042	-0.0830759	-0.036327	0.0598722	-0.0450782	-0.0526596	-0.0107238	-0.0706767	-0.0330208	-0.0963293	0.0844062	-0.0604737	0.0660839	-0.0391297	-0.0532769	-0.0727894
3926.36	0.0206034	0.135796	-0.0387174	0.0107764	0.0900089	0.0568429	0.111947	0.0740613	0.104741	0.0650395	0.100644	0.0882322	0.0859845	0.310859	0.111096	-0.0531444	-0.117997	-0.0620327	-0.0212442	-0.0835735	-0.0359722	0.0595238	-0.0456601	-0.0529782	-0.0110786	-0.0710112	-0.0332428	-0.0968604	0.0840681	-0.0607135	0.0658144	-0.0397247	-0.0539361	-0.0731216
3924.43	0.0201382	0.134882	-0.0388925	0.0104408	0.0899738	0.0562997	0.111565	0.0735585	0.104	0.0648043	0.100081	0.087563	0.085098	0.311035	0.110385	-0.0538105	-0.11783	-0.062534	-0.0214638	-0.083729	-0.0361304	0.0589693	-0.0458728	-0.0535252	-0.011315	-0.0718311	-0.0329896	-0.0972185	0.083656	-0.0599696	0.06536	-0.0396285	-0.0539613	-0.0731503
3922.5	0.020999	0.134736	-0.0385269	0.0105674	0.0902777	0.0562912	0.111873	0.0734147	0.103584	0.0649531	0.0992867	0.0880246	0.0858509	0.310845	0.11028	-0.0534857	-0.117695	-0.0624715	-0.0212859	-0.0833434	-0.0358042	0.0587104	-0.0453858	-0.0535129	-0.0113481	-0.0717558	-0.0332061	-0.0972837	0.0833253	-0.0596574	0.0655654	-0.0390725	-0.0538176	-0.0731389
3920.57	0.0221157	0.136044	-0.0379903	0.011085	0.0903458	0.0570419	0.112517	0.0740066	0.104712	0.0653626	0.099383	0.0891939	0.0865623	0.311614	0.111329	-0.0524149	-0.117165	-0.0620528	-0.0208672	-0.0828831	-0.0351245	0.0589744	-0.0445704	-0.0529784	-0.0106924	-0.0711488	-0.03331	-0.0971275	0.0841436	-0.0598575	0.065907	-0.0387732	-0.0539831	-0.072837
3918.64	0.0217782	0.136993	-0.0382466	0.0111432	0.0901724	0.0569614	0.112605	0.0742263	0.105529	0.0649183	0.0995188	0.0897719	0.0861866	0.312496	0.111309	-0.0522442	-0.117041	-0.0621838	-0.0207888	-0.0825854	-0.0350025	0.0588361	-0.044838	-0.0528865	-0.0105584	-0.0712116	-0.033004	-0.0968803	0.0841735	-0.0600525	0.0662557	-0.0392078	-0.0540397	-0.0727847
3916.72	0.0212197	0.136496	-0.0387991	0.0104917	0.0900973	0.0561925	0.112266	0.0740167	0.104605	0.0644959	0.0994347	0.0890684	0.0865777	0.312552	0.110314	-0.0526072	-0.117462	-0.0624689	-0.0214256	-0.0829261	-0.0356107	0.0589334	-0.0454247	-0.0530333	-0.0111358	-0.0716164	-0.0329786	-0.0970574	0.0829663	-0.0600874	0.0654992	-0.0395134	-0.0540486	-0.0731895
3914.79	0.0214446	0.135795	-0.0386079	0.0103408	0.0905015	0.0558635	0.112103	0.0739696	0.104006	0.0643335	0.0999722	0.0884648	0.0873054	0.312209	0.110258	-0.0524013	-0.118063	-0.0629576	-0.0219272	-0.0832251	-0.0365291	0.0580715	-0.0455444	-0.0541254	-0.0114702	-0.0720263	-0.0337479	-0.0971358	0.0819419	-0.0601141	0.0649232	-0.0395297	-0.054305	-0.0736656
3912.86	0.0213733	0.135355	-0.0385223	0.0108208	0.090723	0.055824	0.111645	0.0736436	0.104347	0.0643106	0.100113	0.0883846	0.0873012	0.312157	0.110636	-0.0522345	-0.117934	-0.0629155	-0.0216345	-0.0828096	-0.0365822	0.0572097	-0.0454914	-0.05398	-0.0114777	-0.071888	-0.0341244	-0.0967171	0.082571	-0.0599732	0.06531	-0.0396765	-0.0541837	-0.0736593
3910.93	0.0212254	0.135413	-0.0383753	0.0115556	0.0906382	0.0551951	0.111673	0.0735872	0.104842	0.0645306	0.09989	0.0881384	0.0871868	0.312906	0.111465	-0.0519191	-0.117347	-0.0624508	-0.0208272	-0.0825145	-0.0362603	0.0574948	-0.0452918	-0.0534738	-0.0111483	-0.0712739	-0.0335553	-0.0965239	0.0836617	-0.0593126	0.0655688	-0.039402	-0.0534731	-0.0733208
3909	0.0209605	0.136017	-0.038055	0.0112612	0.0901087	0.0549808	0.111989	0.0739089	0.10477	0.0643154	0.0993253	0.0880472	0.0863549	0.3128	0.111795	-0.0516319	-0.117254	-0.0627639	-0.020816	-0.0826166	-0.0361573	0.057627	-0.0452843	-0.0535876	-0.0113443	-0.0712356	-0.0329283	-0.0968852	0.0839576	-0.0589934	0.0656133	-0.0389351	-0.0532777	-0.0727819
3907.07	0.0207775	0.136312	-0.0380309	0.0102145	0.0893687	0.0550377	0.111781	0.0735744	0.104204	0.0635381	0.0987499	0.0880222	0.0857211	0.312422	0.110948	-0.0517116	-0.116906	-0.0627349	-0.0206451	-0.0826758	-0.0356835	0.058046	-0.045209	-0.0533848	-0.0112336	-0.0713577	-0.0326521	-0.0961073	0.0840945	-0.0591111	0.0656994	-0.0389473	-0.0533419	-0.072269
3905.15	0.0209029	0.136258	-0.0380546	0.00987124	0.0900394	0.0554801	0.112126	0.073341	0.104452	0.0637929	0.0997208	0.0889676	0.0856578	0.312332	0.110022	-0.0513035	-0.116956	-0.0631293	-0.0211344	-0.0832277	-0.0358509	0.0575442	-0.0456767	-0.0537483	-0.0110602	-0.0715502	-0.0329943	-0.0955239	0.083554	-0.0599752	0.0658445	-0.0392916	-0.0535006	-0.0728877
3903.22	0.02098	0.136288	-0.0381931	0.00989476	0.0906207	0.0559026	0.111868	0.0735495	0.104527	0.0641068	0.099861	0.0894333	0.0858941	0.312447	0.109681	-0.0512471	-0.116669	-0.063149	-0.0213854	-0.0825034	-0.0359222	0.0573263	-0.0456583	-0.0536515	-0.0113799	-0.0712858	-0.0331638	-0.0958466	0.0830497	-0.0603347	0.0666934	-0.0386812	-0.053693	-0.0727957
3901.29	0.0211508	0.136414	-0.0380875	0.00964812	0.0896458	0.0554138	0.111285	0.07343	0.103996	0.063653	0.0990002	0.0891895	0.0863077	0.311619	0.110142	-0.0518081	-0.116283	-0.0627421	-0.0212784	-0.0819467	-0.0356255	0.057684	-0.0451409	-0.0526781	-0.0116948	-0.0714633	-0.0333365	-0.0961528	0.0829701	-0.0597142	0.0667399	-0.0382613	-0.0536328	-0.0724224
3899.36	0.0210803	0.135949	-0.0378244	0.00955815	0.0895291	0.0556546	0.111746	0.0732061	0.10426	0.0632555	0.098838	0.0894824	0.08636	0.311543	0.110343	-0.0522124	-0.116613	-0.0627801	-0.020934	-0.0819287	-0.0349689	0.0578718	-0.044561	-0.052478	-0.0114174	-0.0713574	-0.0329256	-0.0963162	0.082699	-0.0586128	0.0670709	-0.0387622	-0.0540128	-0.0722235
3897.43	0.0210033	0.136307	-0.0375546	0.0100492	0.0898338	0.0562352	0.112306	0.0738802	0.104614	0.0628771	0.0987855	0.089734	0.0862274	0.311923	0.110867	-0.0523141	-0.117351	-0.0634362	-0.0208052	-0.0819295	-0.035324	0.0569068	-0.0448884	-0.0530365	-0.011264	-0.0715177	-0.0329626	-0.0968007	0.0824772	-0.058371	0.0666436	-0.0391455	-0.0542752	-0.0723489
3895.5	0.0210711	0.136631	-0.0383101	0.00968861	0.0892642	0.0551134	0.111816	0.0736356	0.104012	0.0623143	0.0985446	0.0888994	0.0863516	0.31135	0.111002	-0.0521679	-0.117127	-0.0633865	-0.0208608	-0.0820083	-0.0355663	0.0561512	-0.0452458	-0.053296	-0.0107815	-0.0715275	-0.0331615	-0.0965512	0.0824483	-0.0583867	0.0663463	-0.0388443	-0.0537655	-0.0725627
3893.57	0.0214505	0.136109	-0.0384703	0.00916322	0.0890552	0.0542628	0.111049	0.073336	0.104171	0.0623493	0.098939	0.0887206	0.0860713	0.311464	0.111493	-0.0516988	-0.116548	-0.0624479	-0.0210656	-0.0818581	-0.0350077	0.0561853	-0.0446708	-0.052877	-0.0100005	-0.0705321	-0.0319445	-0.0956447	0.0833935	-0.0579356	0.0673029	-0.0381851	-0.0531821	-0.0718987
3891.65	0.020959	0.136125	-0.0379681	0.00862346	0.0889335	0.054207	0.110324	0.0732974	0.104774	0.0625921	0.0990366	0.0884771	0.085335	0.311979	0.11185	-0.0516657	-0.115717	-0.0613415	-0.0202807	-0.0808133	-0.0337133	0.0573114	-0.0435436	-0.0518692	-0.0100162	-0.0698595	-0.0303584	-0.0946235	0.0841527	-0.0570778	0.0686289	-0.0373061	-0.0525359	-0.0708923
3889.72	0.0205489	0.13617	-0.0382224	0.00895346	0.0884574	0.054766	0.110851	0.073212	0.104621	0.062213	0.0980949	0.0883122	0.085972	0.312283	0.110821	-0.0512622	-0.115797	-0.0610602	-0.0200541	-0.0804287	-0.0333141	0.0574507	-0.0432694	-0.0516804	-0.0104631	-0.0705034	-0.0303167	-0.0946595	0.083324	-0.0568192	0.0681194	-0.0374604	-0.0525199	-0.0709277
3887.79	0.0204099	0.136109	-0.0381031	0.00899777	0.0880742	0.055097	0.110775	0.0731186	0.104448	0.0623149	0.0974073	0.0888452	0.0865261	0.312095	0.110322	-0.0511371	-0.116211	-0.0617055	-0.0207327	-0.0813984	-0.0345238	0.0567102	-0.0442117	-0.0527791	-0.0111976	-0.0710771	-0.031651	-0.0953756	0.0823606	-0.0576655	0.0671733	-0.0382362	-0.0530371	-0.0713102
3885.86	0.0199956	0.136244	-0.0381725	0.00853553	0.0877047	0.0544559	0.110067	0.0725931	0.103877	0.0622044	0.0974765	0.0883626	0.0862869	0.311988	0.11038	-0.0518747	-0.115952	-0.0623731	-0.0202303	-0.0819855	-0.0345799	0.0566614	-0.0448113	-0.0533822	-0.0115429	-0.0710537	-0.0319238	-0.0958488	0.0822298	-0.0580205	0.06723	-0.0385329	-0.0527936	-0.0713114
3883.93	0.0198081	0.135179	-0.0389864	0.0082591	0.0871176	0.0537306	0.109505	0.071784	0.102554	0.0613951	0.0976393	0.0876536	0.085562	0.310957	0.10969	-0.0523946	-0.115799	-0.0627335	-0.0201376	-0.0815209	-0.0342114	0.0563045	-0.0444678	-0.0533643	-0.0114601	-0.0710019	-0.031659	-0.0957227	0.0828312	-0.0580089	0.0675105	-0.0386915	-0.0528555	-0.0712814
3882	0.0188815	0.134767	-0.03943	0.00817701	0.0864524	0.0530215	0.108733	0.070849	0.101861	0.0604692	0.0968966	0.0869194	0.0846739	0.310342	0.109081	-0.0528518	-0.115742	-0.0623879	-0.0206821	-0.0813005	-0.0345905	0.0565112	-0.0442995	-0.0535443	-0.0117255	-0.0712897	-0.0316166	-0.0952217	0.0832438	-0.0580065	0.0677055	-0.0388959	-0.0530115	-0.0712916
3880.07	0.0191734	0.135059	-0.0393794	0.00823738	0.0865262	0.0528889	0.109003	0.0709279	0.102556	0.0601753	0.0966387	0.0870533	0.084867	0.310952	0.109135	-0.0528334	-0.115789	-0.0621061	-0.0202399	-0.0805612	-0.0342014	0.0573708	-0.044051	-0.0530314	-0.0113851	-0.0710544	-0.0313849	-0.094509	0.0831699	-0.0574426	0.0675851	-0.0383632	-0.0530906	-0.0711704
3878.15	0.0203239	0.135325	-0.0391201	0.00791221	0.0866051	0.0529386	0.10941	0.0716889	0.102944	0.0602739	0.0965272	0.0875561	0.0854585	0.311512	0.109307	-0.0522845	-0.115676	-0.0626452	-0.0198816	-0.0798033	-0.0337319	0.0573305	-0.04396	-0.0525555	-0.0112486	-0.07079	-0.0313468	-0.0947164	0.083158	-0.056955	0.0674316	-0.0381017	-0.0534118	-0.0715783
