3980.36	-0.00195857	-0.0830985	-0.171155	-0.0424249	0.012481	-0.0866506	0.0219821	-0.111087	-0.0772292	-0.0829823	-0.0474999	0.0719417	-0.0593747	-0.0512529	-0.00768442	-0.051234	-0.0726603	0.0100993	-0.0456835	-0.01778	-0.114044	-0.0406904	0.039913	-0.0793172	-0.0628076	-0.0591648	0.017415	0.0160202	0.0506009	-0.0709109	-0.028439	0.0205897	-0.0685189	0.00378678	-0.0725157	-0.0526497	0.0287375	-0.0740684	-0.0519684	-0.0994002
3978.43	-0.00233981	-0.0835264	-0.171325	-0.0426239	0.0123079	-0.08677	0.0219962	-0.110982	-0.0773388	-0.0833117	-0.0474123	0.0727354	-0.0585061	-0.0504881	-0.00697229	-0.0505791	-0.0717932	0.01048	-0.0450606	-0.0172837	-0.113231	-0.040842	0.0399978	-0.079366	-0.0628933	-0.0588073	0.0175975	0.0163502	0.0505728	-0.0711781	-0.028615	0.0200018	-0.0684327	0.00340688	-0.0731348	-0.0529113	0.0280997	-0.0741791	-0.0522603	-0.0997666
3976.5	-0.0026234	-0.0835945	-0.171657	-0.0432907	0.0124419	-0.0866047	0.0210136	-0.111268	-0.0776553	-0.0837104	-0.0475948	0.0733725	-0.0583271	-0.0504646	-0.00715198	-0.0497579	-0.0714167	0.0107401	-0.0453522	-0.0167274	-0.112867	-0.0408463	0.0401048	-0.079193	-0.0626461	-0.05866	0.0176225	0.0161812	0.0510512	-0.0715834	-0.0289194	0.0194249	-0.0690229	0.00320736	-0.0733551	-0.0532255	0.0280839	-0.0745007	-0.0523157	-0.0997272
3974.57	-0.00276974	-0.083741	-0.17196	-0.0435972	0.0122436	-0.0866877	0.0206294	-0.111456	-0.0779906	-0.0837453	-0.0476015	0.0732292	-0.0584218	-0.0509094	-0.00719904	-0.0500425	-0.0718855	0.0107519	-0.0458413	-0.016674	-0.113323	-0.0407275	0.0405303	-0.0793953	-0.062985	-0.0586839	0.017532	0.0161225	0.0514927	-0.0715638	-0.0292229	0.0194241	-0.0690244	0.00348236	-0.0728956	-0.0530197	0.0281744	-0.0747176	-0.0521848	-0.0993174
3972.64	-0.00316342	-0.084023	-0.172112	-0.0438839	0.0120903	-0.087457	0.0206884	-0.11202	-0.0783888	-0.0837694	-0.0477038	0.0729064	-0.0582334	-0.0508986	-0.00718881	-0.0505069	-0.0719674	0.0110765	-0.0456361	-0.0167403	-0.113631	-0.040885	0.0403388	-0.0799157	-0.0634103	-0.0588543	0.0173384	0.0158575	0.0514534	-0.0706679	-0.0288886	0.0203535	-0.0683645	0.00426645	-0.0728512	-0.0526817	0.0286145	-0.0745158	-0.0517615	-0.098903
3970.71	-0.00359227	-0.0841097	-0.17217	-0.0442004	0.0119771	-0.0880715	0.019927	-0.112135	-0.0786701	-0.0840028	-0.0480806	0.0722754	-0.058328	-0.0508422	-0.00739626	-0.0507702	-0.0723336	0.0102988	-0.0460285	-0.0168937	-0.114063	-0.0405211	0.0405439	-0.0798094	-0.0634067	-0.0589549	0.0173404	0.0158394	0.0515684	-0.0699177	-0.0286934	0.0209779	-0.0682849	0.00442997	-0.0728496	-0.0523921	0.0289093	-0.0742217	-0.0514961	-0.0988893
3968.78	-0.00393445	-0.0842996	-0.172353	-0.0445429	0.0115471	-0.0882064	0.0195305	-0.11204	-0.0792967	-0.0845662	-0.048516	0.0719541	-0.0583898	-0.0512415	-0.00784393	-0.0508461	-0.0727943	0.0096821	-0.0462538	-0.0169203	-0.114209	-0.0402063	0.0416538	-0.0792252	-0.0631642	-0.0585346	0.0177198	0.0165111	0.0518689	-0.0704173	-0.0292813	0.0205462	-0.0687564	0.00417893	-0.0730733	-0.0525514	0.0290814	-0.0743775	-0.0519651	-0.0993088
3966.86	-0.00432128	-0.0844506	-0.172446	-0.0447112	0.0113593	-0.0885569	0.0196336	-0.112411	-0.0797172	-0.0851279	-0.0491652	0.0723371	-0.0582462	-0.0512755	-0.00795325	-0.0511333	-0.0728848	0.0100115	-0.0461904	-0.017049	-0.113948	-0.0406903	0.0413411	-0.0795918	-0.0634424	-0.0587279	0.0175875	0.0158835	0.0516163	-0.0706224	-0.0292777	0.0202365	-0.0687808	0.00391709	-0.0735372	-0.0533876	0.0290231	-0.0747593	-0.0522988	-0.0995192
3964.93	-0.00438606	-0.0843957	-0.172374	-0.0447722	0.0116143	-0.0885533	0.0194901	-0.112955	-0.0796607	-0.0850828	-0.0498895	0.0722	-0.0586586	-0.0514419	-0.00814346	-0.0513828	-0.0727704	0.00984368	-0.0468483	-0.0174544	-0.114225	-0.0409195	0.0407506	-0.079824	-0.0632221	-0.0590267	0.0173903	0.0152641	0.0519266	-0.0700875	-0.0288868	0.0209302	-0.0683342	0.00444464	-0.0734632	-0.0534503	0.0294891	-0.0746625	-0.0523835	-0.0992123
3963	-0.00415334	-0.0841968	-0.171984	-0.0447653	0.0119436	-0.0879384	0.0196296	-0.112515	-0.0793132	-0.0847037	-0.049785	0.0722564	-0.0585115	-0.0514202	-0.00782932	-0.0511617	-0.0727403	0.00987059	-0.0467703	-0.0171417	-0.114523	-0.0407504	0.041178	-0.0799932	-0.0629652	-0.0592325	0.017568	0.0157975	0.0524324	-0.0704261	-0.0289465	0.0210407	-0.0687765	0.00482005	-0.0735429	-0.0532534	0.0293381	-0.0747055	-0.052412	-0.099156
3961.07	-0.00416841	-0.0841941	-0.17154	-0.0446654	0.0123086	-0.0874236	0.0194277	-0.112089	-0.0789974	-0.0850178	-0.0491989	0.0725744	-0.0578621	-0.0511722	-0.00730237	-0.0508502	-0.0729792	0.00987832	-0.0464796	-0.0166871	-0.114412	-0.0408287	0.0417536	-0.0802201	-0.0634277	-0.0594248	0.0175634	0.0162093	0.0525226	-0.0705417	-0.0288893	0.0209316	-0.069452	0.0053174	-0.0739199	-0.0531961	0.0293492	-0.0747198	-0.0520676	-0.0990451
3959.14	-0.00452036	-0.0844502	-0.171871	-0.0447658	0.0120789	-0.0879324	0.0187342	-0.112238	-0.0794016	-0.085138	-0.0494144	0.0729316	-0.058104	-0.0514582	-0.00758479	-0.0511572	-0.0730076	0.00929566	-0.0468582	-0.0167042	-0.114303	-0.0414979	0.0415475	-0.0812127	-0.0645712	-0.0600221	0.0169914	0.0155871	0.0523078	-0.0703087	-0.0289334	0.0206191	-0.0697075	0.00522175	-0.0741426	-0.0532258	0.0291498	-0.0749758	-0.0523104	-0.0991066
3957.21	-0.00493926	-0.0845028	-0.17208	-0.0451854	0.01186	-0.0883085	0.0187418	-0.112814	-0.0795865	-0.0852742	-0.050248	0.072664	-0.0589196	-0.0521505	-0.00800582	-0.0515507	-0.0734315	0.00886955	-0.0475789	-0.0170143	-0.114608	-0.041607	0.0417108	-0.0813193	-0.0642659	-0.0599362	0.0172015	0.0154234	0.0520055	-0.0700608	-0.0290954	0.0204998	-0.0691589	0.00545364	-0.0739153	-0.0530076	0.0288595	-0.0753483	-0.0522318	-0.0992146
3955.29	-0.00546552	-0.0849354	-0.172131	-0.0456481	0.0118068	-0.0886633	0.0188073	-0.113211	-0.0797366	-0.0853414	-0.0504408	0.072345	-0.0589389	-0.0518761	-0.00764415	-0.0512348	-0.0736174	0.00921392	-0.0475617	-0.0172634	-0.114438	-0.0412587	0.0418836	-0.0808897	-0.0636322	-0.0594755	0.017449	0.0157714	0.0516787	-0.0704	-0.0298799	0.0204169	-0.0692678	0.00557005	-0.0744568	-0.0531086	0.0290387	-0.0756563	-0.052169	-0.0994496
3953.36	-0.0058397	-0.0853822	-0.172744	-0.0459968	0.0118335	-0.0891462	0.0182293	-0.113172	-0.0801243	-0.08526	-0.050454	0.0719701	-0.0582597	-0.051101	-0.0071965	-0.0505636	-0.0734477	0.00950962	-0.0472457	-0.0170641	-0.11397	-0.0410832	0.0418355	-0.0809685	-0.0641847	-0.0595822	0.0172758	0.0155171	0.0520401	-0.0706866	-0.0302664	0.0207027	-0.0691818	0.00511918	-0.0746701	-0.0535162	0.0290186	-0.0755288	-0.0524027	-0.0996233
3951.43	-0.0054019	-0.0848417	-0.172974	-0.0458993	0.0119364	-0.0886735	0.0185953	-0.113129	-0.080721	-0.0850737	-0.0507044	0.0720166	-0.0582549	-0.0510436	-0.00728728	-0.0504327	-0.0732495	0.00957431	-0.0470863	-0.017037	-0.114065	-0.0414292	0.0415535	-0.0809811	-0.0644085	-0.0592422	0.0170717	0.0154426	0.0532377	-0.0700649	-0.02982	0.0209628	-0.0685496	0.00520981	-0.0740505	-0.0533965	0.0298069	-0.0751962	-0.052101	-0.0996096
3949.5	-0.00458915	-0.0840125	-0.172157	-0.045557	0.0121433	-0.0875519	0.0196943	-0.112693	-0.0803588	-0.0847296	-0.0502029	0.0722165	-0.0586126	-0.0513476	-0.00778109	-0.0511296	-0.0738398	0.0093524	-0.0474604	-0.0177367	-0.114579	-0.0415003	0.0416817	-0.0808111	-0.064257	-0.0587769	0.0168357	0.0156395	0.0535305	-0.0697776	-0.0300366	0.0205443	-0.0682866	0.0054228	-0.073928	-0.053131	0.0301056	-0.0754758	-0.0521373	-0.0999045
3947.57	-0.00496691	-0.0843734	-0.171931	-0.0459737	0.0118819	-0.0878723	0.0189993	-0.112673	-0.0799564	-0.0850433	-0.0503426	0.0721957	-0.0589637	-0.0521223	-0.0077931	-0.0515314	-0.0740295	0.00882248	-0.0476517	-0.0179675	-0.114739	-0.0411077	0.0421875	-0.08098	-0.0644592	-0.0585016	0.0167748	0.0157289	0.0530105	-0.070306	-0.0302904	0.0204967	-0.0686929	0.00531136	-0.074116	-0.0535619	0.029305	-0.0755201	-0.0524811	-0.100006
3945.64	-0.00500451	-0.0845749	-0.17216	-0.0463918	0.0121365	-0.0880746	0.0180709	-0.112744	-0.0798607	-0.0853884	-0.050605	0.0720315	-0.0589311	-0.0525533	-0.00729716	-0.0513657	-0.0736348	0.00861741	-0.0477402	-0.0174619	-0.11487	-0.0411471	0.0419186	-0.0816273	-0.0648674	-0.0585611	0.0168577	0.0153742	0.0524027	-0.0707626	-0.0305692	0.0201863	-0.0692569	0.00481037	-0.0744598	-0.0545269	0.0284862	-0.0756542	-0.0529417	-0.100059
3943.71	-0.00463036	-0.0843724	-0.172021	-0.046106	0.0123145	-0.0875279	0.0177389	-0.112471	-0.0798994	-0.0851873	-0.0501615	0.0714315	-0.0587516	-0.0529882	-0.00798712	-0.0512279	-0.0739042	0.00852059	-0.0481796	-0.0171367	-0.115187	-0.0411438	0.0417936	-0.0814277	-0.0645038	-0.058888	0.0170368	0.0149509	0.0525647	-0.0705969	-0.030662	0.0199194	-0.0690923	0.00493813	-0.0747145	-0.0548885	0.0286454	-0.0756011	-0.0533604	-0.100273
3941.79	-0.00522119	-0.0843676	-0.172371	-0.0462252	0.0119277	-0.0875836	0.0177053	-0.112531	-0.0802593	-0.0855491	-0.0504702	0.0712307	-0.0587848	-0.0530805	-0.00834896	-0.051651	-0.0742306	0.0084192	-0.0484747	-0.0174611	-0.115632	-0.0412899	0.0418352	-0.0816511	-0.0645323	-0.0593459	0.0167934	0.0145535	0.0534068	-0.0697296	-0.030126	0.0204203	-0.0682859	0.00604043	-0.0743481	-0.0545587	0.0297743	-0.0751944	-0.0525924	-0.099995
3939.86	-0.00562055	-0.0839425	-0.172459	-0.0463733	0.0119385	-0.0881025	0.0178368	-0.112468	-0.0802459	-0.085867	-0.0508267	0.071718	-0.0587647	-0.0529727	-0.00790634	-0.0517292	-0.0746484	0.00849322	-0.0485166	-0.0174507	-0.1159	-0.0416709	0.0417745	-0.0818488	-0.0651644	-0.0596479	0.0166479	0.0151339	0.053502	-0.0692911	-0.0297782	0.0212569	-0.0680644	0.00624136	-0.0739895	-0.0542307	0.030098	-0.0750938	-0.0518844	-0.0992646
3937.93	-0.00555849	-0.0839093	-0.171868	-0.046278	0.0121107	-0.0886629	0.0182534	-0.112347	-0.0799553	-0.0860673	-0.0505252	0.0714669	-0.0586129	-0.0530576	-0.00774421	-0.0517592	-0.0750836	0.00811627	-0.0484477	-0.0171092	-0.115974	-0.0409731	0.04251	-0.0818061	-0.0648203	-0.0591793	0.0167973	0.0157636	0.0535825	-0.069737	-0.0300636	0.0216266	-0.0681662	0.00617394	-0.0741567	-0.0540976	0.0294497	-0.075735	-0.0522574	-0.099313
3936	-0.00609184	-0.0849801	-0.172368	-0.0464745	0.011931	-0.0895687	0.017664	-0.113094	-0.0808778	-0.087	-0.0510251	0.0714291	-0.058386	-0.0531477	-0.0081871	-0.0514909	-0.0748948	0.00766754	-0.0484609	-0.0170727	-0.115441	-0.0406114	0.0431874	-0.081835	-0.0646317	-0.0586011	0.0176307	0.0155928	0.0538134	-0.0701388	-0.0303771	0.0211847	-0.0684023	0.00595151	-0.0747912	-0.0539562	0.0293213	-0.075921	-0.0528648	-0.0998807
3934.07	-0.00634648	-0.0848207	-0.172756	-0.0466793	0.0120836	-0.0897626	0.0174155	-0.113307	-0.0812552	-0.0867773	-0.0510562	0.0716439	-0.0583778	-0.0532156	-0.00840457	-0.051153	-0.0746479	0.00759042	-0.0487877	-0.017109	-0.115371	-0.0407967	0.0435839	-0.0812933	-0.0647037	-0.0581258	0.0182681	0.0157184	0.0533598	-0.0703752	-0.0311116	0.0205519	-0.0689284	0.00566849	-0.0753859	-0.0543141	0.0292353	-0.0760462	-0.0533619	-0.100347
3932.14	-0.00708571	-0.0853087	-0.173388	-0.0479191	0.0115194	-0.0900055	0.0166135	-0.114001	-0.0815884	-0.0875005	-0.0517488	0.0719339	-0.0582714	-0.0528745	-0.00775215	-0.0508275	-0.0744534	0.00785519	-0.0486788	-0.0168635	-0.115701	-0.0411242	0.0435699	-0.0816029	-0.0650553	-0.0581908	0.0176839	0.0156098	0.053213	-0.0698721	-0.0312174	0.0209521	-0.0688078	0.00605344	-0.075008	-0.0541627	0.029518	-0.075895	-0.0528381	-0.0996846
3930.22	-0.00731182	-0.0858971	-0.173345	-0.0486713	0.0107315	-0.0901949	0.0159476	-0.114558	-0.0821677	-0.0878626	-0.052379	0.0719008	-0.0583865	-0.0529195	-0.00758652	-0.0514592	-0.07486	0.00794363	-0.0488173	-0.0171395	-0.116237	-0.0416152	0.0429962	-0.0827465	-0.0657261	-0.0589839	0.0166977	0.015193	0.0535145	-0.068897	-0.0304213	0.0214458	-0.0681217	0.00674606	-0.0744395	-0.0533766	0.0302494	-0.0750782	-0.0516482	-0.0987236
3928.29	-0.00695889	-0.0855807	-0.173111	-0.0481554	0.0111261	-0.0900107	0.0161792	-0.114079	-0.0819544	-0.0875139	-0.0522593	0.0721492	-0.0584832	-0.0529764	-0.00767901	-0.0523512	-0.0751413	0.0076175	-0.0490682	-0.0172922	-0.116195	-0.0420332	0.0430382	-0.0832625	-0.0659414	-0.0593537	0.016688	0.0149573	0.0540757	-0.0686876	-0.0305211	0.0214744	-0.0681223	0.00650998	-0.0744222	-0.0533415	0.0301994	-0.075011	-0.0515551	-0.098698
3926.36	-0.007058	-0.0850617	-0.172921	-0.0482021	0.0121602	-0.089764	0.0161303	-0.113237	-0.0814836	-0.0871032	-0.0524301	0.072308	-0.0586261	-0.0532706	-0.00765753	-0.0524679	-0.0752346	0.00756992	-0.049352	-0.0171004	-0.115792	-0.0421576	0.0434314	-0.0832591	-0.0658001	-0.059364	0.0169289	0.0146706	0.0540719	-0.0692881	-0.0314046	0.0213541	-0.0685975	0.00648967	-0.0747771	-0.0540012	0.0298027	-0.0755278	-0.0523814	-0.0995647
3924.43	-0.00758632	-0.0850062	-0.172565	-0.0484422	0.0125582	-0.0896586	0.0158593	-0.113143	-0.0813849	-0.0868414	-0.0523659	0.0727144	-0.0582227	-0.0533702	-0.00748997	-0.0517534	-0.0751319	0.00776529	-0.0493638	-0.0166881	-0.115615	-0.0420411	0.0433492	-0.083116	-0.0655514	-0.0590472	0.0168289	0.0146797	0.0543482	-0.0694532	-0.0308873	0.0214267	-0.0683679	0.00701884	-0.074996	-0.0542989	0.0302719	-0.0757867	-0.0525546	-0.0997786
3922.5	-0.00743352	-0.0852056	-0.172738	-0.0483077	0.012222	-0.0895988	0.0160879	-0.113354	-0.0814891	-0.0867382	-0.0522804	0.0725231	-0.0576897	-0.053123	-0.00776201	-0.0515451	-0.0754268	0.00782078	-0.0494393	-0.0166581	-0.115776	-0.0417788	0.0436215	-0.0828962	-0.0655652	-0.0585559	0.0171004	0.0150319	0.0546429	-0.069061	-0.0303666	0.0211986	-0.0677975	0.00699028	-0.0747462	-0.0548474	0.0305228	-0.0761764	-0.052069	-0.0994639
3920.57	-0.00671374	-0.0848974	-0.17222	-0.0475899	0.0125951	-0.0894672	0.0167486	-0.112756	-0.0811126	-0.0863135	-0.052272	0.0711343	-0.0580988	-0.0540569	-0.00836765	-0.0522003	-0.0755946	0.00706214	-0.0498451	-0.017072	-0.116716	-0.0418957	0.0437353	-0.0830673	-0.0654937	-0.0590951	0.0170227	0.0149972	0.0546582	-0.0691175	-0.0306893	0.0205877	-0.0680713	0.00665605	-0.0749508	-0.0553581	0.0298253	-0.0767726	-0.0524691	-0.0997099
3918.64	-0.00646856	-0.0841784	-0.171809	-0.0473431	0.0129833	-0.0893536	0.0171101	-0.112677	-0.0808345	-0.0864502	-0.0521443	0.0713186	-0.0585281	-0.0545502	-0.00821643	-0.052586	-0.075536	0.00711798	-0.0500525	-0.0172313	-0.11685	-0.0418232	0.0438799	-0.0828883	-0.0648984	-0.0591555	0.0168993	0.0150348	0.0548472	-0.0689021	-0.0308762	0.0207128	-0.0683066	0.00704355	-0.0751662	-0.0546723	0.029784	-0.0765884	-0.0525348	-0.0996592
3916.72	-0.00691252	-0.0847208	-0.17242	-0.0479785	0.012451	-0.0896935	0.0170424	-0.113607	-0.081576	-0.0874123	-0.0523129	0.0730801	-0.0580816	-0.0538173	-0.00751205	-0.0525112	-0.0755398	0.00736224	-0.0495762	-0.0165886	-0.116113	-0.0411901	0.0443637	-0.0826693	-0.0650548	-0.0586784	0.016694	0.0153795	0.0552976	-0.0686643	-0.0308774	0.0210396	-0.0681694	0.00759555	-0.0754103	-0.0542823	0.0298093	-0.076316	-0.0521542	-0.0995865
3914.79	-0.00766863	-0.0854	-0.172997	-0.0484227	0.0121614	-0.0899011	0.0163472	-0.114076	-0.0818527	-0.0877579	-0.0525913	0.073011	-0.0577497	-0.0536961	-0.00745785	-0.0522283	-0.0753085	0.00686538	-0.0494993	-0.0162398	-0.116078	-0.0411387	0.0447536	-0.0834354	-0.0658412	-0.058607	0.0165364	0.0150576	0.0552471	-0.0694685	-0.0312172	0.0212044	-0.0685429	0.00733329	-0.0757633	-0.0547485	0.0297965	-0.0764446	-0.0526192	-0.0996023
3912.86	-0.00842891	-0.0856911	-0.17328	-0.0487242	0.0119933	-0.0902733	0.0152227	-0.114056	-0.0824002	-0.088093	-0.0535021	0.0726483	-0.0578238	-0.0535887	-0.00764275	-0.0514861	-0.0753435	0.00688951	-0.0496057	-0.016386	-0.116027	-0.0411417	0.0447392	-0.0837375	-0.0656803	-0.0587032	0.0168783	0.0148192	0.0550586	-0.0698659	-0.0314297	0.0207906	-0.0691654	0.00672577	-0.075945	-0.0552154	0.0298585	-0.0765098	-0.0529444	-0.0994267
3910.93	-0.00793484	-0.08561	-0.173051	-0.0490985	0.012149	-0.090358	0.0150836	-0.113965	-0.0827301	-0.0882894	-0.053739	0.0727647	-0.0578225	-0.0535523	-0.00750667	-0.0511787	-0.0755073	0.00727049	-0.0496788	-0.0165884	-0.116247	-0.0411835	0.0447109	-0.0835348	-0.0654965	-0.0585851	0.0170889	0.0147471	0.0550104	-0.0694152	-0.0315152	0.0203228	-0.069414	0.00698419	-0.0762148	-0.0553694	0.0297878	-0.0767827	-0.0532173	-0.0997354
3909	-0.00745121	-0.0854807	-0.172774	-0.0495872	0.0121565	-0.0899393	0.0153657	-0.113753	-0.0822658	-0.0880784	-0.0534188	0.0724651	-0.057713	-0.0539164	-0.00765893	-0.0515766	-0.0759926	0.00667785	-0.0503703	-0.0169479	-0.116814	-0.0412743	0.0447716	-0.0841274	-0.0660179	-0.0587401	0.0164835	0.0139779	0.054704	-0.0693266	-0.0318211	0.0199311	-0.0698473	0.00691759	-0.0768546	-0.0553416	0.0291607	-0.0775359	-0.0541624	-0.100697
3907.07	-0.00777591	-0.0855814	-0.172754	-0.0498765	0.0117068	-0.0897655	0.0152991	-0.113648	-0.0822924	-0.0877505	-0.0533281	0.0720123	-0.0578997	-0.0543676	-0.00802121	-0.0520035	-0.0765494	0.00626358	-0.050927	-0.0170152	-0.116764	-0.0412314	0.0451383	-0.0845543	-0.066325	-0.0586952	0.0165164	0.0140637	0.0548208	-0.0690297	-0.0321163	0.0201898	-0.0696521	0.00702863	-0.0765927	-0.0551367	0.0296489	-0.0773823	-0.0538135	-0.100479
3905.15	-0.00843944	-0.0856588	-0.172856	-0.0496015	0.0117284	-0.090159	0.0151145	-0.113881	-0.0834699	-0.0875964	-0.0532617	0.0720826	-0.0580164	-0.0544349	-0.008384	-0.0524281	-0.0764825	0.00640529	-0.0514199	-0.0169842	-0.116842	-0.0414118	0.045099	-0.0844774	-0.0666439	-0.0587762	0.0166502	0.0142496	0.0551028	-0.0688056	-0.0324729	0.0201991	-0.0688307	0.00699126	-0.0758874	-0.0547827	0.0298861	-0.0766889	-0.0528927	-0.0999701
3903.22	-0.00810919	-0.0848638	-0.172533	-0.0490185	0.0125521	-0.0901137	0.0154523	-0.113472	-0.0832309	-0.08765	-0.0529162	0.0723047	-0.0580095	-0.0544587	-0.00818333	-0.0522265	-0.0761189	0.00675824	-0.0514233	-0.0171354	-0.117195	-0.0415552	0.0454024	-0.0845235	-0.06712	-0.0589981	0.0163021	0.0140922	0.0563312	-0.0684336	-0.0317035	0.0204062	-0.0682061	0.00723417	-0.0752994	-0.0542808	0.0297433	-0.0761514	-0.0530332	-0.0998619
3901.29	-0.00779323	-0.0848387	-0.172505	-0.0490747	0.0128486	-0.0897525	0.0152642	-0.113336	-0.0830198	-0.0879799	-0.0528039	0.0716971	-0.0580539	-0.0545043	-0.00823668	-0.0520728	-0.0763615	0.00694159	-0.051014	-0.0173021	-0.117395	-0.0415797	0.0454246	-0.0845551	-0.0669634	-0.0587772	0.0163285	0.0142398	0.05665	-0.0684136	-0.0320173	0.0206275	-0.0686539	0.00734934	-0.0760037	-0.0544301	0.0298784	-0.0763301	-0.053536	-0.100055
